train_loss,train_iou,train_dice,val_loss,val_iou,val_dice
0.06986840907484293,0.13592336425790563,0.1997852385509759,0.04312217459082603,3.847862132980162e-06,7.694627999890735e-06
0.0361385359428823,0.04262546377914034,0.06735865960579601,0.03615327253937721,0.053896425478160384,0.0915955550968647
0.03346667257137596,0.09848903168583087,0.14857227363333544,0.03839617930352688,7.971218268787439e-10,7.971218268787439e-10
0.030550649948418142,0.11944250285159796,0.18592847497202455,0.0341570895165205,0.034911124315112826,0.06426853947341442
0.029350957181304694,0.0966322566342819,0.1550188148525899,0.04198824875056743,0.04939944026991725,0.08391710892319679
0.03038618331775069,0.15818363624147497,0.23095581615797603,0.030490145459771155,0.0014055142832518186,0.002792574718333185
0.02708318904042244,0.09533720784577253,0.1431574927851436,0.03513133637607098,0.09355739057064057,0.15383265241980554
0.023936214996501802,0.2028508245944977,0.30580539591610434,0.06047903075814247,0.08481627777218818,0.14563011676073073
0.025463326601311564,0.25541150001809,0.36101384535431863,0.029954257234930993,0.24614961594343185,0.3407783478498459
0.023174197087064384,0.26780876740813253,0.37792443931102754,0.02123138550668955,0.22962182462215425,0.33031232953071593
0.019060270115733146,0.3662657219916582,0.48352078795433046,0.022988540306687354,0.31406897902488706,0.4126452744007111
0.0196812444832176,0.3711008995771408,0.4916586890816689,0.02238137386739254,0.3445630490779877,0.46945751309394834
0.01811431930400431,0.3380002427846193,0.44740058816969397,0.01661605164408684,0.42751628160476685,0.541775518655777
0.016555645130574705,0.36237107440829275,0.47829439043998717,0.03062659166753292,0.4641966223716736,0.577345210313797
0.022505633626133205,0.37812921330332755,0.49056666195392606,0.021244767494499682,0.36801672279834746,0.4678120404481888
0.018852772819809616,0.3217299710959196,0.4294291839003563,0.016454796120524407,0.4032017529010773,0.5136762738227845
0.01988604008220136,0.23325738511921373,0.31132664378674235,0.02081066872924566,0.3372560054063797,0.4500990748405457
0.01760485195554793,0.35461138263344766,0.46241469606757163,0.017095943354070185,0.26275626569986343,0.3387679740786552
0.015519078774377703,0.38700503334403036,0.498629043251276,0.015916034951806067,0.41903175711631774,0.5410842537879944
0.016088181012310087,0.36689315252006055,0.4624556303024292,0.017780281975865363,0.2599093034863472,0.34519539773464203
0.01481801476329565,0.40146614871919156,0.5144010230898857,0.013588208705186844,0.4452256202697754,0.5469066798686981
0.015067704801913351,0.3721502847969532,0.47115461677312853,0.017449134215712547,0.4039971560239792,0.5142830014228821
0.013787239708472043,0.3425260528922081,0.4435624457895756,0.012181429099291563,0.3357999950647354,0.4252885073423386
0.016352507565170527,0.3189110154286027,0.4128150787204504,0.04015241600573063,0.36784179508686066,0.4673511147499084
0.015342658711597323,0.4101463709026575,0.5208011250942945,0.017580140754580496,0.4088500142097473,0.5399918258190155
