epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.9019429683685303,0.4069317877292633,0.2713954448699951,0.4316186010837555,0.94325190782547,0.0498807467520237,0.02560579963028431,0.6773606538772583
1,0.9805569052696228,0.693973958492279,0.5398091673851013,0.21960008144378662,0.94325190782547,0.028783781453967094,0.014604431577026844,0.6966457962989807
2,0.9861480593681335,0.7697570323944092,0.6325718760490417,0.16499145328998566,0.9426308274269104,0.17042694985866547,0.09375949949026108,0.5921768546104431
3,0.9894744157791138,0.8190813660621643,0.6992142796516418,0.1295626163482666,0.8979532718658447,0.4415546953678131,0.2891380488872528,0.4137406349182129
4,0.9901020526885986,0.8355446457862854,0.7250075340270996,0.11789993196725845,0.9342857599258423,0.5241461396217346,0.3613584339618683,0.34747597575187683
5,0.9916059970855713,0.8601551651954651,0.7580336928367615,0.10029914230108261,0.9372782111167908,0.5283342003822327,0.3650096356868744,0.34359750151634216
6,0.9922309517860413,0.8723376393318176,0.7771738767623901,0.091619573533535,0.8247390985488892,0.36175432801246643,0.22587355971336365,0.5026448965072632
7,0.9929648637771606,0.8872690200805664,0.7992139458656311,0.08096379041671753,0.8727079629898071,0.4287523031234741,0.27937307953834534,0.4388006925582886
8,0.9935470223426819,0.8956571817398071,0.8141063451766968,0.07492394000291824,0.8719398975372314,0.42955467104911804,0.2800459861755371,0.44011974334716797
9,0.9937429428100586,0.9056107997894287,0.828430712223053,0.06793737411499023,0.9060964584350586,0.4915056824684143,0.3333490788936615,0.38209059834480286
10,0.9940151572227478,0.908996045589447,0.8345626592636108,0.0654762014746666,0.838566243648529,0.38110947608947754,0.24093759059906006,0.48534101247787476
11,0.9943177103996277,0.9168161749839783,0.8473266363143921,0.05993666872382164,0.9020306468009949,0.48677489161491394,0.32938843965530396,0.386385440826416
12,0.9939147233963013,0.9124165177345276,0.8406654000282288,0.06317383795976639,0.9076319932937622,0.5032424926757812,0.3442505896091461,0.37549081444740295
13,0.9944384098052979,0.9203242659568787,0.8534760475158691,0.05747376009821892,0.9484439492225647,0.6082965731620789,0.4452499449253082,0.2863174378871918
14,0.9945915341377258,0.9238166809082031,0.8596689701080322,0.0549810416996479,0.9032983183860779,0.4955245852470398,0.3374708294868469,0.38238435983657837
15,0.9947308301925659,0.9275965690612793,0.8658258318901062,0.05229976400732994,0.9394481182098389,0.5885951519012451,0.4258519411087036,0.30154910683631897
16,0.994889497756958,0.9309414029121399,0.8715391159057617,0.04991642385721207,0.9409613609313965,0.5955249667167664,0.43328702449798584,0.29823794960975647
17,0.9949046969413757,0.933771014213562,0.8763782978057861,0.04794856160879135,0.9542611837387085,0.6398864984512329,0.4792626202106476,0.2623068690299988
18,0.9951554536819458,0.9380950927734375,0.8837864995002747,0.04485346004366875,0.9446442723274231,0.6070007681846619,0.44499367475509644,0.28882572054862976
19,0.9952841997146606,0.939836323261261,0.886923611164093,0.04359222576022148,0.9238921999931335,0.5490670800209045,0.3873448073863983,0.3376932442188263
20,0.9953514337539673,0.9425455927848816,0.8916357159614563,0.04168444871902466,0.9453517198562622,0.6128766536712646,0.45085644721984863,0.2850587069988251
21,0.9953535795211792,0.9439481496810913,0.8940809965133667,0.04070853069424629,0.9321753978729248,0.5727444887161255,0.4103230834007263,0.31704458594322205
22,0.9949729442596436,0.9398460388183594,0.8871003985404968,0.04373800382018089,0.9656088948249817,0.670283854007721,0.510205864906311,0.23745454847812653
23,0.9954469799995422,0.9465224742889404,0.898691713809967,0.03889444097876549,0.9588889479637146,0.6421465873718262,0.4803875982761383,0.2590729594230652
24,0.9954922795295715,0.9483064413070679,0.9018723964691162,0.03763747215270996,0.9329677820205688,0.5729535222053528,0.41061824560165405,0.317282497882843
