loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
0.050138141959905624,0.6423670649528503,0.18093819916248322,1.475274682044983,0.143620103597641,0.14132998883724213
0.037338387221097946,0.7612905502319336,0.2958518862724304,1.4962602853775024,0.13179358839988708,0.14120478928089142
0.032605674117803574,0.7879446744918823,0.34397631883621216,1.4040172100067139,0.1318763792514801,0.1412167251110077
0.029520293697714806,0.8114535212516785,0.36615312099456787,0.03809405490756035,0.8069190979003906,0.2701355814933777
0.027408255264163017,0.8205529451370239,0.37569934129714966,0.1729639321565628,0.17400379478931427,0.1309542953968048
0.02468772977590561,0.8474721908569336,0.4353169798851013,0.024173492565751076,0.8704774975776672,0.2532058358192444
0.021560009568929672,0.8620928525924683,0.4985339045524597,0.02891838550567627,0.8659273386001587,0.22277240455150604
0.020683422684669495,0.864091157913208,0.5068071484565735,0.02268296107649803,0.8652790188789368,0.24067191779613495
0.019520094618201256,0.8681960701942444,0.5157020092010498,0.02318672463297844,0.8652437329292297,0.19200283288955688
0.017883222550153732,0.8839213252067566,0.5696796178817749,0.022104840725660324,0.843509316444397,0.011303025297820568
0.016912361606955528,0.8919630646705627,0.5838724970817566,0.05764726921916008,0.3417055010795593,0.16792787611484528
0.015874948352575302,0.895910382270813,0.6059678792953491,0.01679478958249092,0.9035676717758179,0.296418696641922
0.015414724126458168,0.8962670564651489,0.6134116649627686,0.02129983715713024,0.8885831832885742,0.229948952794075
0.014402041211724281,0.9026649594306946,0.6348819136619568,0.01669403351843357,0.8908687829971313,0.25048375129699707
0.01445640530437231,0.9021787643432617,0.6407380104064941,0.020579345524311066,0.8474624752998352,0.03286229446530342
0.012632777914404869,0.9137991666793823,0.6739610433578491,0.02141140028834343,0.8469560742378235,0.031941115856170654
0.01261870190501213,0.9138986468315125,0.687484085559845,0.023994125425815582,0.8493959307670593,0.048041656613349915
0.011850064620375633,0.917889416217804,0.6896449327468872,0.020896339789032936,0.8700132369995117,0.14684739708900452
0.011039725504815578,0.9232581853866577,0.7209145426750183,0.026597265154123306,0.8519180417060852,0.05047173053026199
0.010349755175411701,0.925205647945404,0.7304012775421143,0.01967136189341545,0.8596798181533813,0.1158594861626625
0.010889050550758839,0.9227287173271179,0.7223142385482788,0.018659260123968124,0.8905853033065796,0.2866795063018799
0.011942273937165737,0.9107139706611633,0.6744599938392639,0.01695483922958374,0.9077736139297485,0.4953526556491852
0.0116234440356493,0.9175925850868225,0.7080541849136353,0.0165611132979393,0.9007800817489624,0.41653966903686523
0.010227429680526257,0.9238739013671875,0.7339655756950378,0.015465172939002514,0.884568989276886,0.35603776574134827
0.009755327366292477,0.9248517155647278,0.7194039225578308,0.013873165473341942,0.8938304781913757,0.3878554403781891
0.009585356339812279,0.9277664422988892,0.7446234226226807,0.012543831951916218,0.9304950833320618,0.5134592652320862
0.009769872762262821,0.9248874187469482,0.7318661212921143,0.011378461495041847,0.9215269088745117,0.5375000238418579
0.009417570196092129,0.9274535775184631,0.7389379143714905,0.012779848650097847,0.908564567565918,0.3619297742843628
0.009344575926661491,0.9279910326004028,0.7361544966697693,0.012455688789486885,0.9157096743583679,0.502110481262207
0.00905192457139492,0.9292001724243164,0.7423697113990784,0.015911925584077835,0.8958722949028015,0.3251403868198395
0.008395059034228325,0.9332576394081116,0.7667316198348999,0.02162826620042324,0.8727298974990845,0.23403164744377136
0.008233005180954933,0.9332767128944397,0.7639681100845337,0.01137934997677803,0.9095819592475891,0.379871666431427
0.007898449897766113,0.9343492388725281,0.7735072374343872,0.01203843392431736,0.9040516018867493,0.3623594045639038
0.007602186407893896,0.9352453351020813,0.7751681804656982,0.012774077244102955,0.8947387933731079,0.35630592703819275
0.007381531875580549,0.9360505938529968,0.7804564833641052,0.015983713790774345,0.8797968029975891,0.29432451725006104
0.00724544795230031,0.9365269541740417,0.7802724242210388,0.013103124685585499,0.8908745050430298,0.3383828401565552
0.007154766470193863,0.936926007270813,0.7820948362350464,0.018823867663741112,0.8823631405830383,0.3368910849094391
0.007469864096492529,0.9360162615776062,0.7800337076187134,0.013029275462031364,0.9038284420967102,0.4423736035823822
0.010389815084636211,0.9190360903739929,0.6941499710083008,0.017785802483558655,0.8927152752876282,0.42149633169174194
0.01083559449762106,0.91383296251297,0.6808041334152222,0.028324346989393234,0.8116670846939087,0.22538432478904724
0.009530287235975266,0.9263616800308228,0.7356567978858948,0.024621179327368736,0.8624935150146484,0.25299257040023804
0.008588128723204136,0.9269868731498718,0.731990396976471,0.07876088470220566,0.7443210482597351,0.30709218978881836
0.012916875071823597,0.9010182023048401,0.6351766586303711,0.04459868744015694,0.7046781778335571,0.1404295712709427
0.009303889237344265,0.9269101023674011,0.7424075603485107,0.03365486115217209,0.8555133938789368,0.2334708720445633
0.008730536326766014,0.9276401996612549,0.7354229688644409,0.010139934718608856,0.9333570599555969,0.6277332305908203
0.00797997135668993,0.9319493174552917,0.7528077363967896,0.012557829730212688,0.9053968191146851,0.5040715932846069
0.007853216491639614,0.9316202998161316,0.7524316310882568,0.015395963564515114,0.8868309259414673,0.4303879737854004
0.007729460950940847,0.9329648017883301,0.7564343810081482,0.02570519968867302,0.8564453125,0.28222233057022095
0.0073103574104607105,0.932976245880127,0.7666174173355103,0.02318909950554371,0.8654739260673523,0.26873859763145447
0.00690920976921916,0.9362759590148926,0.7819087505340576,0.017636554315686226,0.8747221231460571,0.31260713934898376
0.00672477250918746,0.937022864818573,0.7866283059120178,0.014043612405657768,0.8841785192489624,0.3612852692604065
0.006538677029311657,0.9379317164421082,0.7925031781196594,0.014171859249472618,0.8844833374023438,0.3844437003135681
0.0063665760681033134,0.9387379288673401,0.7975786924362183,0.015759427100419998,0.8722022771835327,0.3348999321460724
0.006276819389313459,0.9389735460281372,0.7953094840049744,0.017769109457731247,0.8669269680976868,0.29901647567749023
0.0061895474791526794,0.9392629861831665,0.7965186834335327,0.01840725913643837,0.8655603528022766,0.29269343614578247
0.006059582810848951,0.9398170709609985,0.8020263910293579,0.018816111609339714,0.8648750185966492,0.29770296812057495
0.005998279433697462,0.9402526617050171,0.8053838014602661,0.01682843081653118,0.8785951733589172,0.3734852075576782
0.005878237076103687,0.9403184056282043,0.8104473948478699,0.01735808327794075,0.8689554333686829,0.3331180214881897
0.005965882912278175,0.9397340416908264,0.8024457693099976,0.0279538594186306,0.8543201684951782,0.2302141636610031
0.006169883068650961,0.9395262598991394,0.7929831743240356,0.0305782500654459,0.8615800738334656,0.29816991090774536
0.006168315652757883,0.9391079545021057,0.7906573414802551,0.02254166081547737,0.8625389337539673,0.3077384829521179
0.006055084988474846,0.9393672347068787,0.801219642162323,0.016977064311504364,0.8770200610160828,0.3680763244628906
0.00592924514785409,0.9396284818649292,0.8028009533882141,0.017874883487820625,0.873373806476593,0.3463452458381653
0.005985510069876909,0.9402230978012085,0.797709047794342,0.019795335829257965,0.8671205639839172,0.3188541531562805
0.006282535847276449,0.9387615919113159,0.7915487289428711,0.019657066091895103,0.8816732168197632,0.3862009644508362
0.006103606894612312,0.9392960667610168,0.7946077585220337,0.018243014812469482,0.8696432113647461,0.3317437171936035
0.005879312288016081,0.9398611187934875,0.80382239818573,0.017579874023795128,0.8795217275619507,0.37544912099838257
0.005725536495447159,0.9415788054466248,0.8091307878494263,0.018448129296302795,0.8708254098892212,0.3442355990409851
0.005733902100473642,0.940765380859375,0.8105727434158325,0.01626194640994072,0.8858083486557007,0.41203489899635315
0.005676011089235544,0.9407638311386108,0.8034610748291016,0.02090752124786377,0.8718942403793335,0.35488760471343994
0.00564573286101222,0.941038966178894,0.812893271446228,0.022179704159498215,0.8707801699638367,0.3482342064380646
0.005805651191622019,0.939927339553833,0.7969405055046082,0.028556648641824722,0.8651453256607056,0.3271569609642029
0.005831130780279636,0.9396815896034241,0.8070346713066101,0.022519605234265327,0.8687469363212585,0.33439508080482483
0.005570163484662771,0.9409784078598022,0.8077481985092163,0.02605174481868744,0.8645866513252258,0.3150564134120941
0.005537162534892559,0.941034734249115,0.8087846040725708,0.02541382983326912,0.8652969598770142,0.30243831872940063
0.0055397204123437405,0.9404104351997375,0.8052522540092468,0.02066715620458126,0.8719121813774109,0.3377370238304138
0.005620981100946665,0.9402029514312744,0.8058260679244995,0.02477933093905449,0.8699613809585571,0.3444151282310486
0.005534207448363304,0.9404507875442505,0.8034865260124207,0.042501844465732574,0.8594223260879517,0.29414263367652893
0.00545473862439394,0.9406875967979431,0.808984637260437,0.04603958874940872,0.8599082827568054,0.27859291434288025
0.005671026650816202,0.9400210380554199,0.7957721948623657,0.04696201533079147,0.8578004837036133,0.21473968029022217
0.005737192463129759,0.9399787783622742,0.7878885269165039,0.03677834942936897,0.867627739906311,0.28814905881881714
0.0054489304311573505,0.9415566921234131,0.797606348991394,0.03613320365548134,0.8640598058700562,0.3076186180114746
0.005353833548724651,0.941389799118042,0.8185736536979675,0.046554986387491226,0.8595325350761414,0.2944968640804291
0.0052544656209647655,0.942047119140625,0.8200871348381042,0.04456949234008789,0.8589151501655579,0.2700127959251404
0.005171862430870533,0.9423444867134094,0.8117483258247375,0.039293475449085236,0.860163688659668,0.28611814975738525
0.004964476451277733,0.9431849718093872,0.8192961812019348,0.039048392325639725,0.8609029650688171,0.29387542605400085
0.004930844530463219,0.9435639977455139,0.8267019391059875,0.0371168777346611,0.8631044626235962,0.3096582293510437
0.005021601915359497,0.9434323310852051,0.8276603817939758,0.04073973000049591,0.8624569177627563,0.3075864315032959
0.005378236062824726,0.9418734312057495,0.8053592443466187,0.043699778616428375,0.8579717874526978,0.26981598138809204
0.005401021335273981,0.9418143033981323,0.8135429620742798,0.020157406106591225,0.8755525350570679,0.35047683119773865
0.0052402750588953495,0.9417106509208679,0.812637209892273,0.02957725152373314,0.8710187673568726,0.352378785610199
0.005057182628661394,0.9427809119224548,0.8229433298110962,0.033274587243795395,0.8614032864570618,0.29413318634033203
0.005053372122347355,0.9425680637359619,0.8146896362304688,0.031773924827575684,0.8588598370552063,0.2910284996032715
0.005394736770540476,0.9410526752471924,0.8083263635635376,0.022542346268892288,0.8705457448959351,0.3390524983406067
0.005441745277494192,0.9410821199417114,0.8089450597763062,0.022820305079221725,0.8663623929023743,0.325309693813324
0.005527168046683073,0.9400562644004822,0.8017491102218628,0.019142035394906998,0.8782962560653687,0.38143259286880493
0.005212601739913225,0.941814124584198,0.8131980895996094,0.021319422870874405,0.8758605718612671,0.3749215602874756
0.005064052529633045,0.9423632621765137,0.8203498721122742,0.02311398833990097,0.8758226633071899,0.36990249156951904
0.004948948975652456,0.9426169991493225,0.8169881701469421,0.023609615862369537,0.8690122365951538,0.32979708909988403
0.004861247725784779,0.943225085735321,0.8272062540054321,0.025685131549835205,0.869154155254364,0.33692875504493713
0.004875581711530685,0.9420709609985352,0.8160427212715149,0.025144066661596298,0.8707011938095093,0.34137725830078125
0.004894546698778868,0.9428886771202087,0.8135790824890137,0.02105010859668255,0.8727403879165649,0.3492584824562073
0.004899438936263323,0.9424484372138977,0.8097513318061829,0.026152217760682106,0.8661758303642273,0.33119821548461914
0.004715061746537685,0.9440016150474548,0.8279706835746765,0.031878404319286346,0.862225353717804,0.3093020021915436
0.004924515727907419,0.9429740905761719,0.8198870420455933,0.03500249981880188,0.8570680618286133,0.2590762972831726
0.0049806381575763226,0.9426104426383972,0.8179501295089722,0.024757452309131622,0.8744257092475891,0.33106669783592224
0.004875405691564083,0.9434818625450134,0.8228791952133179,0.040242619812488556,0.8573309183120728,0.26470527052879333
0.004748201929032803,0.9444906711578369,0.8271434903144836,0.032929860055446625,0.861244797706604,0.3020319938659668
0.004702485632151365,0.9437327980995178,0.8252414464950562,0.037249691784381866,0.857835590839386,0.22947654128074646
0.004761192016303539,0.9430796504020691,0.8263822793960571,0.04035770893096924,0.8606863021850586,0.28005513548851013
0.004734071437269449,0.943220853805542,0.8278955221176147,0.02716546691954136,0.8685417175292969,0.332030713558197
0.004640153143554926,0.9437821507453918,0.8260032534599304,0.03078210912644863,0.8684533834457397,0.34129244089126587
0.004651330411434174,0.944147527217865,0.8307870626449585,0.033133525401353836,0.8619741201400757,0.2934423089027405
0.004920005798339844,0.9422464370727539,0.8194680213928223,0.03156495839357376,0.862418532371521,0.3085440695285797
0.004801168572157621,0.9438000917434692,0.8275858163833618,0.020649941638112068,0.8784238696098328,0.37201300263404846
0.00473602581769228,0.943648099899292,0.8264650106430054,0.019458377733826637,0.8826867938041687,0.4003779888153076
0.00491221621632576,0.9429965019226074,0.8116635084152222,0.024202656000852585,0.8614698648452759,0.31179994344711304
0.0050113750621676445,0.9423401951789856,0.8213655352592468,0.026526406407356262,0.8650209307670593,0.3273013234138489
0.004899168852716684,0.943645179271698,0.8297339677810669,0.02093210443854332,0.8821393847465515,0.3867286145687103
0.00483630271628499,0.9424638748168945,0.8208047151565552,0.02104775235056877,0.8747957348823547,0.37006694078445435
0.004628532100468874,0.9441117644309998,0.8290055990219116,0.022249693050980568,0.8827112317085266,0.4027721881866455
0.004544448107481003,0.9441187977790833,0.8231604695320129,0.023129737004637718,0.8647750616073608,0.3262735903263092
0.00477765966206789,0.9429131746292114,0.8183765411376953,0.02667343243956566,0.8570461273193359,0.24811258912086487
0.005046532489359379,0.9418904185295105,0.8151216506958008,0.020491518080234528,0.8890533447265625,0.4217120110988617
0.004709777422249317,0.9439243674278259,0.8148397207260132,0.02806032821536064,0.9055742025375366,0.4910031259059906
0.00582610908895731,0.9378834366798401,0.7932559847831726,0.024644676595926285,0.8667663335800171,0.29699838161468506
0.008885066024959087,0.9261849522590637,0.7297642827033997,0.09931345283985138,0.29370173811912537,0.15439371764659882
0.030001040548086166,0.8462693691253662,0.39512118697166443,0.22406096756458282,0.8423448801040649,0.0024393086787313223
0.021458173170685768,0.8112978339195251,0.3131023645401001,0.47956156730651855,0.14457854628562927,0.14100266993045807
0.018240272998809814,0.8681283593177795,0.4673217236995697,0.1642279326915741,0.6873941421508789,0.09190434217453003
0.01328822411596775,0.9063540697097778,0.6376729011535645,0.18747255206108093,0.8551244735717773,0.27122581005096436
0.011480152606964111,0.9154747128486633,0.6630525588989258,0.18899540603160858,0.8552869558334351,0.27357596158981323
0.009408033452928066,0.9268370270729065,0.7221797704696655,0.18907305598258972,0.855656623840332,0.27333059906959534
0.008859592489898205,0.9280966520309448,0.7268742918968201,0.18561936914920807,0.854875385761261,0.2562350928783417
0.008244461379945278,0.9298046827316284,0.736801266670227,0.17341740429401398,0.8522272109985352,0.2000410556793213
0.007917793467640877,0.9308109879493713,0.7449898719787598,0.12277273833751678,0.853925347328186,0.2282593995332718
0.007716769818216562,0.9325207471847534,0.7471947073936462,0.03636148199439049,0.8547742962837219,0.23191075026988983
0.008245041593909264,0.925889253616333,0.7173062562942505,0.036982327699661255,0.8595705032348633,0.29437631368637085
0.01045324094593525,0.917857825756073,0.6900121569633484,0.023292476311326027,0.8545602560043335,0.24175520241260529
0.009745555929839611,0.9190612435340881,0.6975956559181213,0.014850666746497154,0.8906551599502563,0.4237934947013855
0.007757400628179312,0.9312800765037537,0.7498840093612671,0.018895648419857025,0.8627767562866211,0.2843344807624817
0.006983603350818157,0.9347120523452759,0.7667723894119263,0.016735658049583435,0.8647527694702148,0.2382485419511795
0.006709395907819271,0.9360887408256531,0.7749180197715759,0.020483968779444695,0.8569740056991577,0.20346815884113312
0.0064833322539925575,0.9373167157173157,0.7789046168327332,0.018422098830342293,0.8637401461601257,0.26522374153137207
0.006369270849972963,0.9377758502960205,0.7811392545700073,0.017337294295430183,0.8686538934707642,0.3029651939868927
0.006315631326287985,0.9377545118331909,0.7799473404884338,0.01919078640639782,0.8652917742729187,0.2764609456062317
0.0062203798443078995,0.9378756880760193,0.7821233868598938,0.02111099660396576,0.8596407175064087,0.2153945416212082
0.006141868885606527,0.9376266598701477,0.7800618410110474,0.0236810389906168,0.8584302663803101,0.1865812987089157
0.005943045020103455,0.9381976127624512,0.7892487645149231,0.02411559969186783,0.8586904406547546,0.19233031570911407
0.005827358458191156,0.9382308721542358,0.7875405550003052,0.025022897869348526,0.8576591610908508,0.18131594359874725
0.005772783886641264,0.9392455816268921,0.7963058948516846,0.024627501145005226,0.8554924130439758,0.16128940880298615
0.005685617681592703,0.939071536064148,0.7936986684799194,0.024851838126778603,0.8583974838256836,0.18021538853645325
0.005556261632591486,0.9402058720588684,0.8034482002258301,0.02480505034327507,0.8551311492919922,0.146449476480484
0.005545486696064472,0.9397006034851074,0.7967142462730408,0.035652901977300644,0.8535747528076172,0.14702022075653076
0.005438677966594696,0.9405738711357117,0.80665522813797,0.03607599064707756,0.8499475717544556,0.10692489147186279
0.005437700543552637,0.9399825930595398,0.7979937791824341,0.04424605518579483,0.8510442972183228,0.12729379534721375
0.005954430438578129,0.9395295977592468,0.7965376377105713,0.04432206228375435,0.8476969003677368,0.059680718928575516
0.006655881647020578,0.9341519474983215,0.7562171220779419,0.022483475506305695,0.8673221468925476,0.32074564695358276
0.006245124153792858,0.9381985664367676,0.7901431322097778,0.0353536456823349,0.856305718421936,0.22122204303741455
0.0059861475601792336,0.9382595419883728,0.7850314378738403,0.024653956294059753,0.8600437045097351,0.25720492005348206
0.005845762323588133,0.9392260909080505,0.7871270775794983,0.02182713709771633,0.8589383959770203,0.26367002725601196
0.005718386732041836,0.9392815828323364,0.7919756174087524,0.02001843973994255,0.866132915019989,0.3184661865234375
0.005578397773206234,0.9395014643669128,0.7883703112602234,0.019755972549319267,0.8658618927001953,0.32042640447616577
0.005449756048619747,0.9403743147850037,0.8035147786140442,0.01941964402794838,0.8676580190658569,0.3294873535633087
0.005408291704952717,0.9395431280136108,0.7964348793029785,0.019978852942585945,0.8653240203857422,0.31836286187171936
0.005340364295989275,0.9397401213645935,0.7971718907356262,0.02084288001060486,0.8668773770332336,0.3311665654182434
0.005224731285125017,0.9406477212905884,0.8070483207702637,0.023805197328329086,0.8624900579452515,0.289125919342041
0.00510806730017066,0.9421548247337341,0.8172799944877625,0.026554280892014503,0.857396125793457,0.2606102526187897
0.0050569698214530945,0.9421995282173157,0.8123579025268555,0.0264437198638916,0.8613664507865906,0.30122995376586914
0.005001147743314505,0.9425342082977295,0.818454384803772,0.03743783012032509,0.8576936721801758,0.280414879322052
0.004891206976026297,0.9428562521934509,0.8215022087097168,0.031407199800014496,0.860434889793396,0.29511380195617676
0.004884202033281326,0.9425532221794128,0.8185406923294067,0.028821468353271484,0.8638690710067749,0.31296414136886597
0.004950251895934343,0.9421197175979614,0.8139389753341675,0.030099768191576004,0.8615604639053345,0.3046402037143707
0.004876069724559784,0.942318856716156,0.8215117454528809,0.026959171518683434,0.8596981167793274,0.28798237442970276
0.00497465580701828,0.9415032863616943,0.8063213229179382,0.025149444118142128,0.8616636395454407,0.2884540259838104
0.005093213636428118,0.9413056969642639,0.8036885261535645,0.023847315460443497,0.8635208010673523,0.31694814562797546
0.0050596450455486774,0.9412018060684204,0.8134368658065796,0.02021818794310093,0.8724834322929382,0.3540686070919037
0.004934757016599178,0.9425686597824097,0.8158450126647949,0.02321939542889595,0.8588560223579407,0.2607939839363098
0.005925219506025314,0.938299298286438,0.7965124249458313,0.04599881172180176,0.8630750775337219,0.29074424505233765
0.005542922765016556,0.9401771426200867,0.8058401942253113,0.0806213989853859,0.8510591387748718,0.16360969841480255
0.005190283991396427,0.9415153861045837,0.8111550211906433,0.05299688130617142,0.8527494668960571,0.18997792899608612
0.00495902867987752,0.9423855543136597,0.8173767328262329,0.045367494225502014,0.847956657409668,0.10322844982147217
0.004846599418669939,0.9421870112419128,0.8174287676811218,0.04967636615037918,0.8495832681655884,0.1343192607164383
0.004721404518932104,0.9428439140319824,0.8252085447311401,0.05239085480570793,0.8510580062866211,0.15738806128501892
0.004729150794446468,0.9424972534179688,0.8141263127326965,0.041373807936906815,0.8530805706977844,0.18182708323001862
0.004680006764829159,0.9429472088813782,0.8161260485649109,0.03936517983675003,0.8559385538101196,0.22488951683044434
0.004605176392942667,0.9432791471481323,0.8228124380111694,0.03231462836265564,0.8588727712631226,0.25470393896102905
0.004594902042299509,0.9438081383705139,0.824804961681366,0.0324334017932415,0.8611875772476196,0.2619221806526184
0.004633279982954264,0.9437909126281738,0.8243894577026367,0.03650044649839401,0.857989490032196,0.25939738750457764
