train_loss,train_iou,train_dice,val_loss,val_iou,val_dice
0.1083554245531559,0.2437956679612398,0.3352845910936594,0.07364155501127242,0.037338743731379506,0.06827439628541469
0.05717033836990595,0.20084453858435153,0.29214410707354543,0.04806746393442154,0.16999286860227586,0.25802515149116517
0.04422720391303301,0.1829491624608636,0.27086437605321406,0.04180636778473854,0.2790931135416031,0.3851011961698532
0.0381198525428772,0.23145654927939177,0.3311925668269396,0.033097793161869046,0.27140962779521943,0.37051193714141845
0.03436178304255009,0.25214789994060993,0.35199376493692397,0.030453023314476014,0.26745178997516633,0.3638119429349899
0.03169690705835819,0.26841979995369913,0.37453985810279844,0.027213210985064507,0.2502648741006851,0.3565955400466919
0.03040127195417881,0.26631298661231995,0.37805643305182457,0.02671600989997387,0.26569501757621766,0.3776654601097107
0.02418144401162863,0.3877839341759682,0.5155329868197441,0.024802159890532492,0.3700684905052185,0.4871125936508179
0.02514703245833516,0.3203629828989506,0.43668311536312104,0.0320138905197382,0.27695645689964293,0.3842715501785278
0.02369701024144888,0.37743968032300473,0.49931319393217566,0.01884415466338396,0.26211450845003126,0.3263084635138512
0.02235840973444283,0.3392676316201687,0.44975736886262896,0.02355218306183815,0.4305376887321472,0.5454014897346496
0.019694802910089494,0.40215137377381327,0.5256429314613342,0.016284187324345112,0.458809620141983,0.5735473513603211
0.019336961582303046,0.44739346504211425,0.5710158705711365,0.017463446594774723,0.45794632434844973,0.5610051035881043
0.02081081345677376,0.36028937920928,0.4736002657562494,0.016101217456161977,0.38281999826431273,0.47381981611251833
0.017648551473394038,0.43807609677314757,0.567414590716362,0.01536774542182684,0.4928055226802826,0.6002101421356201
0.019314435264095663,0.4233024075627327,0.5418237164616585,0.019610536098480225,0.5322145760059357,0.6551436901092529
0.018285767734050752,0.44119601547718046,0.5557214163243771,0.019953917153179644,0.493033641576767,0.6277204155921936
0.020115111861377953,0.3601313211023808,0.4779545277357101,0.016366732493042945,0.4183316558599472,0.5399042010307312
0.01806030347943306,0.38753313282504676,0.5004523068666458,0.01893746145069599,0.36927774250507356,0.4654767870903015
0.018799865432083607,0.36762769147753716,0.4795648127794266,0.016477470472455024,0.3795922756195068,0.4877674996852875
0.016092776972800493,0.42304509282112124,0.5281953394412995,0.012795285880565643,0.5089624881744385,0.6246705651283264
0.01830709339119494,0.443827186524868,0.5701686173677445,0.015035535860806703,0.5260632336139679,0.6686816215515137
0.016912882938049732,0.454178461432457,0.5760430961847305,0.013556948862969875,0.5411815285682678,0.6622349739074707
0.015404710732400417,0.4441469840705395,0.5656078338623047,0.013239641673862934,0.47881245613098145,0.5929398834705353
0.015252260910347103,0.45842320546507836,0.5806398957967758,0.013447227142751216,0.4809370994567871,0.5921057105064392
0.013891554111614824,0.4382001057267189,0.5585999101400375,0.01166313523426652,0.46010751724243165,0.5618067741394043
0.01326306393602863,0.4924155116081238,0.6088461339473724,0.012581019662320614,0.4299872577190399,0.5193761885166168
0.014193709404207767,0.4450359776616096,0.5643511801958084,0.012555876933038234,0.5116211891174316,0.6414793014526368
0.013913756632246078,0.4687755510210991,0.5922081425786019,0.012638930231332779,0.4051935851573944,0.4984181344509125
0.013817793363705278,0.47656679674983027,0.5923134908080101,0.010833261255174875,0.5090725779533386,0.6192448914051056
0.012762899277731776,0.45177660062909125,0.5610820531845093,0.01222037049010396,0.47340919971466067,0.5800072252750397
0.013634200883097946,0.41879867762327194,0.5285616144537926,0.011273987591266632,0.4392555296421051,0.5322334825992584
0.0132915272959508,0.5033407874405385,0.6251534089446068,0.011145147681236266,0.4674145936965942,0.5914977729320526
0.011937023792415857,0.5125839754939079,0.6346564173698426,0.010658796690404416,0.5150973260402679,0.6259732186794281
0.0118794031906873,0.4600877106189728,0.5727247551083565,0.01191099537536502,0.43266538977622987,0.536492770910263
0.01209609208162874,0.49695888757705686,0.609441414475441,0.010580482706427575,0.446591192483902,0.5475492715835572
0.01585347985383123,0.4949213109910488,0.615712022781372,0.010865782666951419,0.47056899070739744,0.5749560177326203
0.0125809132354334,0.46007150411605835,0.5699906632304191,0.013666787464171649,0.479587185382843,0.5827892899513245
0.013838257570751012,0.5267118498682976,0.6439105451107026,0.01231407355517149,0.5247412919998169,0.6427635550498962
0.012526450911536813,0.4644934207201004,0.5799781754612923,0.010730293951928616,0.5008755564689636,0.6006808698177337
0.012183385598473252,0.5197183862328529,0.6388911888003349,0.010581957455724478,0.5761185944080353,0.6899644672870636
0.012588953925296664,0.45713990107178687,0.5634925439953804,0.014585883542895316,0.40523806512355803,0.5130219548940659
0.014449862332548946,0.4276057444512844,0.5300954669713974,0.010303278919309378,0.46327522993087766,0.5599053740501404
0.011757462518289685,0.5123410671949387,0.6264952987432479,0.010434461571276189,0.5400925636291504,0.6489641904830933
0.01240921812132001,0.465227971971035,0.5723866291344166,0.011137440335005522,0.5031818449497223,0.607485419511795
0.011764179798774421,0.5008506782352924,0.6134654462337494,0.01016304139047861,0.5028992295265198,0.6246668100357056
0.011181034799665212,0.5023294627666474,0.6209994435310364,0.011728278081864118,0.5236208260059356,0.6419496059417724
0.011497113038785756,0.5182479366660118,0.6325379967689514,0.01149519756436348,0.44519366025924684,0.5536798775196076
0.011060758505482226,0.43894688189029696,0.5419159412384034,0.010294029489159584,0.4335691750049591,0.518625122308731
0.011433837551157922,0.473004100471735,0.5850655689835549,0.010126000456511974,0.5500779271125793,0.670189905166626
0.011193512775935232,0.4741474106907845,0.5836291670799255,0.010076887533068657,0.43867326974868776,0.5305051326751709
0.01219065508339554,0.45492818877100943,0.5671828538179398,0.009097434114664793,0.5971337258815765,0.7127570509910583
0.011030781990848481,0.5376408033072948,0.6547378480434418,0.011135230213403702,0.4387563198804855,0.5165415823459625
0.010205761599354445,0.5354432761669159,0.6468248903751374,0.00969437211751938,0.48431357741355896,0.5840152621269226
0.010417830676306038,0.5012512728571892,0.6159568786621094,0.009362296015024186,0.5306647837162017,0.6391172885894776
0.010544169298373162,0.48782894387841225,0.5970164805650711,0.010298677626997233,0.5073024719953537,0.6157443881034851
0.010894658602774143,0.49212674200534823,0.5960837498307228,0.011012201569974423,0.46870513558387755,0.5719439744949341
0.01033086838433519,0.5208513930439949,0.636418628692627,0.009539955388754606,0.4469977647066116,0.5369836390018463
0.01087898681871593,0.48916946202516554,0.6102544143795967,0.009971089567989111,0.5292864382266999,0.6293577730655671
0.010423706192523242,0.542255376279354,0.6527360081672668,0.010369582660496235,0.4976033329963684,0.5919467449188233
0.011497279489412903,0.48681541755795477,0.5975854381918907,0.009882875904440879,0.46910320520401,0.5879295527935028
0.010368250170722603,0.4521834135055542,0.5614696279168129,0.009985874686390162,0.4960919082164764,0.6086414635181427
0.01069260344374925,0.5333014160394669,0.6463229469954967,0.009130593482404947,0.5564316093921662,0.66216539144516
0.011358218593522906,0.4809660084545612,0.5962782427668571,0.010097340866923332,0.5239331960678101,0.6347733855247497
0.010593124135630206,0.47940738275647166,0.5962191089987755,0.009879768081009387,0.461338210105896,0.5527158081531525
0.010827381815761327,0.4899921141564846,0.6011170864105224,0.009649604186415672,0.5084021866321564,0.6200109958648682
0.009917095978744328,0.5286005094647408,0.6467612534761429,0.009271402284502983,0.5297493517398835,0.6504841327667237
0.010272367484867572,0.5556524083018303,0.6729898303747177,0.009354394674301148,0.5974069356918335,0.7117639660835267
0.01064938553608954,0.5303900122642518,0.6396061897277832,0.00959120485931635,0.4611548364162445,0.5446218937635422
0.010136518697254359,0.485772255808115,0.5945863112807274,0.009892246499657632,0.4640683591365814,0.5644110977649689
0.009995285863988101,0.4853468954563141,0.5991837695240975,0.009119638334959745,0.46312629282474516,0.5565291404724121
0.010568142030388116,0.5236538283526897,0.6339720070362092,0.012908130697906018,0.43658348023891447,0.5403378784656525
0.010222757933661342,0.5288919135928154,0.6468375131487847,0.009118716791272163,0.5485044658184052,0.65459144115448
0.010754419071599842,0.5036521285772324,0.6195212036371232,0.009051807783544063,0.5353857636451721,0.64980149269104
0.010047962877433748,0.5122063206508756,0.6223518257960677,0.009807654749602079,0.5189089298248291,0.6285150647163391
0.009892956155817955,0.5076988987624645,0.61900604814291,0.00972941257059574,0.5041929185390472,0.6020406544208526
0.009446877497248351,0.5334616683423519,0.6536497682332992,0.008822861593216658,0.5104819536209106,0.6237883687019348
0.010274157021194696,0.531238454580307,0.6491442084312439,0.010086316522210837,0.4950867295265198,0.5951422870159149
0.010253275895956903,0.4999699771404266,0.6023258864879608,0.009365706518292428,0.48479304313659666,0.5809379875659942
0.009881091420538723,0.503554742410779,0.6108805008232594,0.00955560728907585,0.5265801310539245,0.635148423910141
0.009952561324462294,0.5083414182066918,0.6156301811337471,0.008873628079891204,0.4659036576747894,0.5550209283828735
0.01041439592372626,0.4753518208861351,0.5740911915898324,0.009201539866626262,0.5760862052440643,0.697625207901001
0.00930666660424322,0.5338575229048729,0.6456212282180787,0.008933439198881388,0.4928195536136627,0.5923687636852264
0.011353641736786813,0.4975709855556488,0.609119250625372,0.009330401662737131,0.5220614612102509,0.6394059717655182
0.01008578275796026,0.5044208489358425,0.6169291988015175,0.00977186793461442,0.45803133845329286,0.5560815513134003
0.009845345292706042,0.5319257721304893,0.6418194144964218,0.008689285814762115,0.5858004331588745,0.7066223621368408
0.010155271063558758,0.5143202796578408,0.6257509171962738,0.00923478752374649,0.485830283164978,0.5870835185050964
0.011065764119848609,0.5262238219380379,0.6412639528512954,0.00927178505808115,0.4380872368812561,0.5257483959197998
