epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.9482688307762146,0.5401245355606079,0.3964257538318634,0.33124494552612305,0.3428756594657898,0.1390204280614853,0.07600816339254379,0.7585304379463196
1,0.9874086976051331,0.7665032148361206,0.6355034112930298,0.16668979823589325,0.442688912153244,0.160234272480011,0.08869214355945587,0.8137722015380859
2,0.9907789826393127,0.8363657593727112,0.728818416595459,0.11707469075918198,0.7692121863365173,0.3078533113002777,0.18729615211486816,0.5557562708854675
3,0.9920565485954285,0.8772876262664795,0.7864797711372375,0.08819925040006638,0.8158068060874939,0.35329216718673706,0.22141686081886292,0.5084909796714783
4,0.992324948310852,0.8884851336479187,0.8072526454925537,0.08037886768579483,0.8242444396018982,0.36541205644607544,0.23100313544273376,0.49260300397872925
5,0.9934093952178955,0.9132081866264343,0.8428579568862915,0.06278464943170547,0.904195249080658,0.4951675832271576,0.34099894762039185,0.3740244209766388
6,0.9935579895973206,0.91443932056427,0.8488377332687378,0.061956197023391724,0.837945818901062,0.3848879337310791,0.24599401652812958,0.4700639247894287
7,0.9942351579666138,0.9309388995170593,0.872916579246521,0.05020180344581604,0.8846370577812195,0.45940858125686646,0.30830222368240356,0.40918272733688354
8,0.9940714240074158,0.9306970834732056,0.8729871511459351,0.050483979284763336,0.6652615666389465,0.24222922325134277,0.14138981699943542,0.6399904489517212
9,0.994254469871521,0.9355418682098389,0.8815323114395142,0.0470474436879158,0.6968698501586914,0.25904911756515503,0.15285849571228027,0.624258816242218
10,0.9944236278533936,0.9377401471138,0.8852739930152893,0.04546131566166878,0.8902029395103455,0.46957671642303467,0.31748655438423157,0.40111491084098816
11,0.9948455095291138,0.9429316520690918,0.8954325318336487,0.041690584272146225,0.761423647403717,0.304701030254364,0.18502840399742126,0.5631318092346191
12,0.9949684143066406,0.9439449310302734,0.8973353505134583,0.04095419496297836,0.7863336801528931,0.32777121663093567,0.20241497457027435,0.5478580594062805
13,0.9948726892471313,0.9470506310462952,0.9005749225616455,0.03882664814591408,0.837722897529602,0.3838767111301422,0.2454725056886673,0.48173314332962036
