image,dilution,dilution_label,n_tiles,mean_density_threshold_0.2,median_density_threshold_0.2,std_density_threshold_0.2,mean_density_threshold_0.5,median_density_threshold_0.5,std_density_threshold_0.5,mean_density_threshold_0.8,median_density_threshold_0.8,std_density_threshold_0.8,mean_density_threshold_0.95,median_density_threshold_0.95,std_density_threshold_0.95,mean_density_clahe_otsu_pred,median_density_clahe_otsu_pred,std_density_clahe_otsu_pred,mean_density_clahe_otsu_orig,median_density_clahe_otsu_orig,std_density_clahe_otsu_orig
10240x_2025-05-29_02-22-00_002.tif,10240,10240x,28,0.0024433136,0.0015411377,0.0042237095,0.0004561288,0.00043296814,0.00021463846,4.0871757e-07,0.0,2.16273e-06,0.0,0.0,0.0,0.08736201695033483,0.03517723083496094,0.13810347307158755,0.4898685727800642,0.5011787414550781,0.06799856811586717
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,28,0.044939857,0.040905,0.016130367,0.013683728,0.012783051,0.0039026255,7.397788e-05,5.9127808e-05,6.9772854e-05,0.0,0.0,0.0,0.0603416987827846,0.0541839599609375,0.022451079582903214,0.06519440242222377,0.03979301452636719,0.061501443090583606
160x_2025-05-15_02-05-00.tif,160,160x,28,0.5575822,0.5575733,0.06391049,0.27145657,0.26523018,0.03486152,0.05972944,0.0584774,0.02066065,8.215223e-05,7.6293945e-06,0.00015130914,0.4461312975202288,0.45361900329589844,0.0275290725570116,0.3147130693708147,0.30344390869140625,0.03668772482499694
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,28,0.033885412,0.031972885,0.013933572,0.010531017,0.010919571,0.0024828303,0.00012384143,5.1498413e-05,0.000162603,0.0,0.0,0.0,0.047949790954589844,0.0400848388671875,0.024408120024307062,0.11829021998814174,0.032032012939453125,0.12806332107522195
320x_2025-05-15_02-05-00.tif,320,320x,28,0.23411001,0.22635078,0.04526861,0.08934335,0.08418846,0.024209918,0.007565362,0.0051956177,0.00712986,6.539481e-06,0.0,2.0341267e-05,0.2458376203264509,0.24477005004882812,0.030697425888855885,0.17513860974993026,0.16143035888671875,0.041329234810654904
5120x_2025-05-16_00-59-00.tif,5120,5120x,28,0.014890398,0.011154175,0.015590147,0.0037652424,0.0037651062,0.0012246358,1.9209725e-05,0.0,5.908319e-05,0.0,0.0,0.0,0.045919554574148994,0.028682708740234375,0.045528560217078864,0.4044803891863142,0.41353797912597656,0.05472875054094231
640x_2025-05-16_00-59-00_002.tif,640,640x,28,0.12477207,0.11753082,0.04852611,0.03706687,0.037729263,0.016946558,0.0007663454,0.00023841858,0.0013051219,2.179827e-06,0.0,1.153456e-05,0.14855507441929408,0.13898849487304688,0.04008500296963214,0.10459068843296596,0.09724998474121094,0.026055760056356958
80x_2025-05-22_14-48-00.tif,80,80x,28,0.7926034,0.81230545,0.066425145,0.50729686,0.5027294,0.04804281,0.20164068,0.19986343,0.042321395,0.0035059792,0.0021324158,0.003784971,0.5010969979422433,0.4996757507324219,0.007095791399080782,0.4441615513392857,0.4429283142089844,0.006753246648845572
