epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.9069197177886963,0.4528023600578308,0.31490951776504517,0.4006710946559906,0.14548040926456451,0.11619912087917328,0.06283567100763321,0.9267358779907227
1,0.9846062660217285,0.6926256418228149,0.5479352474212646,0.21971088647842407,0.9442619681358337,0.16990499198436737,0.09439823031425476,0.5936205983161926
2,0.9895578026771545,0.7924219369888306,0.6681962013244629,0.1483924686908722,0.9002551436424255,0.45485377311706543,0.3056393265724182,0.40961119532585144
3,0.991134524345398,0.8345722556114197,0.7271184921264648,0.11854749917984009,0.7096433639526367,0.2621980905532837,0.1555623561143875,0.6261762380599976
4,0.9914071559906006,0.8613643646240234,0.7677450180053711,0.09973353892564774,0.6636471152305603,0.23711130023002625,0.1384916752576828,0.6562985777854919
5,0.9922783374786377,0.8783950209617615,0.7935024499893188,0.08761284500360489,0.7335490584373474,0.2794397175312042,0.16775907576084137,0.5973063707351685
6,0.9933152794837952,0.9033756256103516,0.8282423615455627,0.06982020288705826,0.7098387479782104,0.2591625452041626,0.15353628993034363,0.6124510765075684
7,0.9938124418258667,0.9113660454750061,0.8431277275085449,0.0640777051448822,0.6665650606155396,0.23977221548557281,0.1401604562997818,0.6673741936683655
8,0.9938308000564575,0.9173341989517212,0.8534492254257202,0.05993356555700302,0.7554911971092224,0.2967798113822937,0.18008874356746674,0.5791413187980652
9,0.9942184090614319,0.9256458878517151,0.8668686151504517,0.054009974002838135,0.9248893857002258,0.3841449022293091,0.24139492213726044,0.44754254817962646
10,0.994384765625,0.9296184182167053,0.8728127479553223,0.0511932298541069,0.12401115894317627,0.11282006651163101,0.06091523543000221,1.0266140699386597
