,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef,lr
0,0.1267605423927307,0.8956233859062195,0.45845094323158264,0.10389674454927444,0.9422244429588318,0.02955610118806362,0.001
1,0.07537608593702316,0.9785851836204529,0.6841221451759338,0.07608769834041595,0.941285252571106,0.019238648936152458,0.001
2,0.05322818085551262,0.9841488599777222,0.7476235032081604,0.042450252920389175,0.9860321879386902,0.7765790820121765,0.001
3,0.038217272609472275,0.9881202578544617,0.7983378171920776,0.03186609223484993,0.9894723892211914,0.8290961980819702,0.001
4,0.02863903157413006,0.9900766611099243,0.829354465007782,0.02434038184583187,0.9914782047271729,0.8586657047271729,0.001
5,0.02204025723040104,0.9920024275779724,0.8608378171920776,0.034228499978780746,0.9699773788452148,0.49379727244377136,0.001
6,0.018808510154485703,0.9914807677268982,0.8526068329811096,0.016834082081913948,0.9909396767616272,0.8467968702316284,0.001
7,0.014625100418925285,0.9933840036392212,0.8846150636672974,0.013404516503214836,0.9925811290740967,0.8780317902565002,0.001
8,0.012154050171375275,0.994009256362915,0.8955318927764893,0.011542810127139091,0.9937123656272888,0.8960055708885193,0.001
9,0.010365352965891361,0.9943403005599976,0.9007854461669922,0.01044385600835085,0.9935052990913391,0.8942310810089111,0.001
10,0.01018016692250967,0.9932361841201782,0.8820512294769287,1.0683993101119995,0.7686099410057068,0.10126792639493942,0.001
11,0.010133608244359493,0.9922043681144714,0.8641825914382935,0.00977340154349804,0.9922587275505066,0.8683757185935974,0.001
12,0.007564101368188858,0.9944710731506348,0.9031715989112854,0.00726620526984334,0.9941876530647278,0.9039235711097717,0.001
13,0.006646278314292431,0.9948529005050659,0.9105830192565918,0.006619358900934458,0.994357168674469,0.9058107733726501,0.001
14,0.006318006664514542,0.9946234226226807,0.9045522212982178,0.006354190409183502,0.9942530393600464,0.9058639407157898,0.001
15,0.005489160772413015,0.9951757788658142,0.9158781170845032,0.0057054366916418076,0.9943295121192932,0.9056653380393982,0.001
16,0.0049977051094174385,0.9953614473342896,0.9193463921546936,0.005356566049158573,0.9945582151412964,0.9099652767181396,0.001
17,0.004923841916024685,0.9950850605964661,0.9135047793388367,0.00563858775421977,0.9941256642341614,0.9019072651863098,0.001
18,0.004709060303866863,0.9950445294380188,0.9132652282714844,0.00894434005022049,0.9915469288825989,0.8620842099189758,0.001
19,0.01167368795722723,0.9866692423820496,0.7785407304763794,0.02785244584083557,0.9687718749046326,0.5217493772506714,0.001
20,0.0055152419954538345,0.9937474131584167,0.8896641135215759,0.005833593662828207,0.9933874011039734,0.8884674906730652,0.001
21,0.004394541494548321,0.994924008846283,0.9112879037857056,0.005241504404693842,0.9939085841178894,0.8969127535820007,0.001
22,0.004067013040184975,0.9951684474945068,0.9158374071121216,0.004606142640113831,0.9944376349449158,0.9077263474464417,0.001
23,0.0037899622693657875,0.9953455328941345,0.9185810089111328,0.004409909714013338,0.9944037199020386,0.9068777561187744,0.001
24,0.003568391315639019,0.9954850673675537,0.9212438464164734,0.004112891852855682,0.9946399927139282,0.9106913208961487,0.001
25,0.0036368430592119694,0.9953948259353638,0.9193182587623596,0.004129274748265743,0.9945518374443054,0.9095173478126526,0.001
26,0.003337784670293331,0.9955994486808777,0.9232990741729736,0.004349124152213335,0.9944966435432434,0.9086286425590515,0.001
27,0.0031635677441954613,0.9957402348518372,0.9258915781974792,0.004122678656131029,0.9943729043006897,0.9062706828117371,0.001
28,0.0031590822618454695,0.9956952333450317,0.9249303340911865,0.003954253625124693,0.994725227355957,0.9124422669410706,0.001
29,0.003138228552415967,0.9956532120704651,0.9241483807563782,0.004089338704943657,0.9945359826087952,0.9089164137840271,0.001
30,0.008323023095726967,0.9901736974716187,0.834557294845581,0.06379014998674393,0.9586825966835022,0.38595807552337646,0.001
31,0.005194135941565037,0.9928018450737,0.8734853863716125,0.005517515353858471,0.9928718209266663,0.8804990649223328,0.001
32,0.0037028666120022535,0.9947929978370667,0.9084337949752808,0.004557897802442312,0.9939122796058655,0.8975990414619446,0.001
33,0.003283753292635083,0.9952834844589233,0.9171673655509949,0.004043518099933863,0.994394063949585,0.9062912464141846,0.001
34,0.0030870181508362293,0.9955043196678162,0.9215998649597168,0.003970217891037464,0.9944505095481873,0.9072338342666626,0.001
35,0.0029335597064346075,0.9956609010696411,0.9242046475410461,0.003768803086131811,0.9946125149726868,0.9098775386810303,0.001
36,0.0033748664427548647,0.9950433373451233,0.9126909971237183,0.0037429314106702805,0.9946349263191223,0.9105098247528076,0.001
37,0.002927051857113838,0.995620608329773,0.9235039949417114,0.003950804937630892,0.994623601436615,0.9103338122367859,0.001
38,0.002774032298475504,0.9958276152610779,0.9272398948669434,0.0036674789153039455,0.9946820139884949,0.9115206003189087,0.001
39,0.0026534665375947952,0.9959375262260437,0.9290927648544312,0.0036916721146553755,0.9948456883430481,0.9136670827865601,0.001
40,0.0025982677470892668,0.9960159063339233,0.9303666353225708,0.0037564942613244057,0.9947914481163025,0.9130700826644897,0.001
41,0.0025812278036028147,0.996013343334198,0.9299103021621704,0.003737107617780566,0.994662344455719,0.910722553730011,0.001
42,0.002495676279067993,0.9961326718330383,0.9324816465377808,0.004078654572367668,0.9946426749229431,0.9110128879547119,0.001
