loss,accuracy,jacard_coef,dice_coef,val_loss,val_accuracy,val_jacard_coef,val_dice_coef,lr
,0.40142807364463806,0.1504082828760147,0.24623894691467285,,0.16431617736816406,0.1431720107793808,0.2413850575685501,5e-05
,0.4058327078819275,0.16168788075447083,0.26630133390426636,,0.17655880749225616,0.14870040118694305,0.25835761427879333,5e-05
,0.4020547866821289,0.16426901519298553,0.27435627579689026,,0.2207457274198532,0.1693144291639328,0.2723558247089386,5e-05
,0.4000948667526245,0.15952332317829132,0.25991305708885193,,0.2178325653076172,0.1867721527814865,0.3129817247390747,5e-05
,0.4045863449573517,0.16057716310024261,0.2630142271518707,,0.16318511962890625,0.1436578631401062,0.23784947395324707,5e-05
,0.4055388271808624,0.16695091128349304,0.2758464813232422,,0.21535873413085938,0.19545917212963104,0.32506439089775085,5e-05
,0.4019955098628998,0.1568734049797058,0.26183608174324036,,0.12462743371725082,0.11602500826120377,0.19839906692504883,5e-05
,0.4031352400779724,0.1648385226726532,0.26918187737464905,,0.208761528134346,0.19422085583209991,0.3232552707195282,5e-05
,0.40297168493270874,0.16806933283805847,0.27618128061294556,,0.1660470962524414,0.16021843254566193,0.27582797408103943,5e-05
,0.40002262592315674,0.15608355402946472,0.2555827796459198,,0.1718943864107132,0.16039873659610748,0.26707467436790466,5e-05
,0.4052082598209381,0.1682894378900528,0.27727043628692627,,0.21602122485637665,0.19956634938716888,0.3242901563644409,2.5e-05
,0.4031268358230591,0.15994925796985626,0.2632792294025421,,0.21181488037109375,0.19025276601314545,0.300505131483078,2.5e-05
,0.39957520365715027,0.15897873044013977,0.2617533206939697,,0.08641084283590317,0.08318478614091873,0.14702405035495758,2.5e-05
,0.40338626503944397,0.16138073801994324,0.2651979327201843,,0.16586430370807648,0.1574164628982544,0.2629736363887787,2.5e-05
,0.40602198243141174,0.16141769289970398,0.27124980092048645,,0.19570668041706085,0.18865656852722168,0.3132474720478058,2.5e-05
,0.40335044264793396,0.1638270914554596,0.268922358751297,,0.20709355175495148,0.19837822020053864,0.3287951648235321,2.5e-05
,0.40407490730285645,0.16684186458587646,0.2743622064590454,,0.20020198822021484,0.19306695461273193,0.32147905230522156,2.5e-05
,0.4023992717266083,0.16570962965488434,0.2748372256755829,,0.17039871215820312,0.1595909148454666,0.26344040036201477,2.5e-05
,0.4020374119281769,0.15771010518074036,0.25706249475479126,,0.20887279510498047,0.18901695311069489,0.29910531640052795,2.5e-05
,0.401953786611557,0.16268309950828552,0.2695102393627167,,0.22537930309772491,0.19774258136749268,0.3186151087284088,2.5e-05
,0.40545007586479187,0.15864992141723633,0.2614824175834656,,0.1885620802640915,0.15760698914527893,0.2722027599811554,1.25e-05
,0.4044761657714844,0.15751564502716064,0.2620917558670044,,0.20654137432575226,0.15972326695919037,0.27514517307281494,1.25e-05
,0.40296608209609985,0.1553952991962433,0.25812193751335144,,0.23135344684123993,0.16068625450134277,0.2766612470149994,1.25e-05
,0.39946380257606506,0.15915535390377045,0.26339584589004517,,0.21111710369586945,0.11762955039739609,0.20383422076702118,1.25e-05
,0.4041166603565216,0.162998765707016,0.268150269985199,,0.24120044708251953,0.1531030684709549,0.25247061252593994,1.25e-05
,0.4038601517677307,0.15863406658172607,0.2659526765346527,,0.20407836139202118,0.15629340708255768,0.2619016170501709,1.25e-05
,0.4056015610694885,0.16529448330402374,0.2758270800113678,,0.2965065538883209,0.19567517936229706,0.3231310546398163,1.25e-05
,0.40531057119369507,0.1613534539937973,0.26800012588500977,,0.2424732893705368,0.1569157987833023,0.25497570633888245,1.25e-05
,0.402599573135376,0.16194438934326172,0.26946863532066345,,0.26201438903808594,0.15171845257282257,0.2517533004283905,1.25e-05
,0.39698556065559387,0.15165281295776367,0.25068148970603943,,0.31187501549720764,0.19350852072238922,0.32306283712387085,1.25e-05
,0.3981225788593292,0.16427680850028992,0.27273303270339966,,0.31916937232017517,0.1839514523744583,0.3087022006511688,6.25e-06
,0.4021398723125458,0.15997576713562012,0.264618456363678,,0.32885298132896423,0.16041794419288635,0.26526591181755066,6.25e-06
,0.4019295275211334,0.15002340078353882,0.2462451457977295,,0.35676828026771545,0.1961519718170166,0.32669103145599365,6.25e-06
,0.40623989701271057,0.1693374365568161,0.27937158942222595,,0.32064247131347656,0.18564684689044952,0.29237687587738037,6.25e-06
,0.40581014752388,0.16429442167282104,0.2703084945678711,,0.29459190368652344,0.19312186539173126,0.31982412934303284,6.25e-06
,0.4040374755859375,0.16705039143562317,0.27481237053871155,,0.32099151611328125,0.17241382598876953,0.27401942014694214,6.25e-06
,0.39992693066596985,0.1595405787229538,0.26237091422080994,,0.3056669235229492,0.18278765678405762,0.3076760470867157,6.25e-06
,0.403114378452301,0.16608011722564697,0.2748657763004303,,0.32606983184814453,0.18202416598796844,0.296683669090271,6.25e-06
,0.40470659732818604,0.15964749455451965,0.26183444261550903,,0.3028952181339264,0.16451811790466309,0.2825070917606354,6.25e-06
,0.40185415744781494,0.16120848059654236,0.2656416893005371,,0.30555152893066406,0.16512171924114227,0.26853635907173157,6.25e-06
,0.3990011215209961,0.15048876404762268,0.25063103437423706,,0.2598050534725189,0.11094162613153458,0.18601374328136444,3.125e-06
