loss,accuracy,jacard_coef,dice_coef,val_loss,val_accuracy,val_jacard_coef,val_dice_coef,lr
,0.49060508608818054,0.13872990012168884,0.23323047161102295,,0.7894299626350403,0.14077959954738617,0.2381105273962021,5e-05
,0.48757871985435486,0.14208251237869263,0.24132339656352997,,0.7979485392570496,0.1453481763601303,0.25331783294677734,5e-05
,0.49102410674095154,0.13659287989139557,0.23419049382209778,,0.7444114685058594,0.1599150151014328,0.2605445683002472,5e-05
,0.49771228432655334,0.12563028931617737,0.212986022233963,,0.7419077754020691,0.17539288103580475,0.29703009128570557,5e-05
,0.49067437648773193,0.12883196771144867,0.21985217928886414,,0.7995173335075378,0.13206817209720612,0.22212330996990204,5e-05
,0.4900846779346466,0.14162392914295197,0.24101689457893372,,0.7353073954582214,0.17790405452251434,0.3006684482097626,5e-05
,0.4874296486377716,0.14324674010276794,0.24374084174633026,,0.8474534153938293,0.10679281502962112,0.18489114940166473,5e-05
,0.4902989864349365,0.13974973559379578,0.2359781712293625,,0.7400925755500793,0.17493443191051483,0.2964724004268646,5e-05
,0.48864394426345825,0.1412869095802307,0.23885825276374817,,0.7927284240722656,0.14771607518196106,0.2571077346801758,5e-05
,0.4921448230743408,0.13312429189682007,0.2241196632385254,,0.7864704132080078,0.14504744112491608,0.24677324295043945,5e-05
,0.49093058705329895,0.1433931142091751,0.2434627264738083,,0.7241032719612122,0.1777150183916092,0.29620346426963806,2.5e-05
,0.48896220326423645,0.140481635928154,0.23861098289489746,,0.6969687342643738,0.16799511015415192,0.27385684847831726,2.5e-05
,0.4928717613220215,0.13445189595222473,0.2275833636522293,,0.8032296299934387,0.0797894224524498,0.14241842925548553,2.5e-05
,0.4884423315525055,0.13741281628608704,0.23302729427814484,,0.6763690114021301,0.14485758543014526,0.2462131530046463,2.5e-05
,0.4886322617530823,0.13674205541610718,0.23535308241844177,,0.6610419154167175,0.17133145034313202,0.2890656292438507,2.5e-05
,0.493389368057251,0.1285437047481537,0.2188422977924347,,0.5789473652839661,0.18405818939208984,0.3091326653957367,2.5e-05
,0.4934481084346771,0.13547484576702118,0.22952070832252502,,0.45416387915611267,0.17748868465423584,0.300504207611084,2.5e-05
,0.4905110001564026,0.13362351059913635,0.22713014483451843,,0.41246095299720764,0.14503490924835205,0.24465836584568024,2.5e-05
,0.492982417345047,0.13541021943092346,0.2275923490524292,,0.36127281188964844,0.1734825223684311,0.2812250852584839,2.5e-05
,0.4942752420902252,0.1352413296699524,0.23174162209033966,,0.35836061835289,0.17990946769714355,0.29648521542549133,2.5e-05
,0.4866512715816498,0.13582144677639008,0.23056843876838684,,0.3588523864746094,0.14973582327365875,0.2600437104701996,1.25e-05
,0.48767057061195374,0.1420256346464157,0.24234500527381897,,0.3732658922672272,0.14509546756744385,0.2527894079685211,1.25e-05
,0.4866253435611725,0.1377585381269455,0.23321983218193054,,0.2866954803466797,0.143411323428154,0.25067058205604553,1.25e-05
,0.49058952927589417,0.13581959903240204,0.23052413761615753,,0.35949358344078064,0.11803674697875977,0.20504479110240936,1.25e-05
,0.4930518865585327,0.13127191364765167,0.22370684146881104,,0.3819713592529297,0.1403471678495407,0.23508389294147491,1.25e-05
,0.48974648118019104,0.1390657126903534,0.23809416592121124,,0.3736133575439453,0.14175640046596527,0.24260731041431427,1.25e-05
,0.4886322021484375,0.13809576630592346,0.237493634223938,,0.4256642758846283,0.17980723083019257,0.3021637499332428,1.25e-05
,0.4904601573944092,0.13893675804138184,0.2369941771030426,,0.41297850012779236,0.13893185555934906,0.23067176342010498,1.25e-05
,0.48667672276496887,0.13922689855098724,0.2382466346025467,,0.4105062484741211,0.1339440643787384,0.22772972285747528,1.25e-05
,0.49193084239959717,0.12856228649616241,0.21910151839256287,,0.4085823595523834,0.17696674168109894,0.2987196445465088,1.25e-05
,0.4912926256656647,0.1403549462556839,0.2389388382434845,,0.4411191940307617,0.17256362736225128,0.2929135262966156,6.25e-06
,0.4942514896392822,0.13705192506313324,0.23363247513771057,,0.3954029083251953,0.14176508784294128,0.23965875804424286,6.25e-06
,0.489734947681427,0.13869628310203552,0.2333771288394928,,0.460601806640625,0.18093103170394897,0.3056764602661133,6.25e-06
,0.4915272295475006,0.12733934819698334,0.21987421810626984,,0.4422028958797455,0.16763938963413239,0.2699713408946991,6.25e-06
,0.49191516637802124,0.1314679980278015,0.22507254779338837,,0.4633099138736725,0.1825481653213501,0.3062668740749359,6.25e-06
,0.49193668365478516,0.13135068118572235,0.2233308106660843,,0.4097461700439453,0.1574779897928238,0.2565366327762604,6.25e-06
