loss,accuracy,jacard_coef,dice_coef,val_loss,val_accuracy,val_jacard_coef,val_dice_coef,lr
,0.5785008072853088,0.12459852546453476,0.21237389743328094,,0.8034388422966003,0.1391199231147766,0.2359197735786438,5e-05
,0.5782507658004761,0.12893632054328918,0.22153261303901672,,0.8065617680549622,0.14303332567214966,0.24976718425750732,5e-05
,0.5787996649742126,0.12159506976604462,0.21217122673988342,,0.7502091526985168,0.15742430090904236,0.25734642148017883,5e-05
,0.5850079655647278,0.12165584415197372,0.20710916817188263,,0.7461032867431641,0.17365872859954834,0.294579416513443,5e-05
,0.5827523469924927,0.12205209583044052,0.20988516509532928,,0.8036372065544128,0.13092420995235443,0.2205408811569214,5e-05
,0.5842131972312927,0.12183235585689545,0.21132032573223114,,0.7389290928840637,0.1764266937971115,0.298589289188385,5e-05
,0.5784521102905273,0.12650585174560547,0.21797771751880646,,0.8518689274787903,0.10564339905977249,0.18314118683338165,5e-05
,0.575893759727478,0.12673631310462952,0.21750935912132263,,0.7439861297607422,0.17295290529727936,0.29357361793518066,5e-05
,0.5865113735198975,0.12259328365325928,0.21110010147094727,,0.7968152165412903,0.14613503217697144,0.25474992394447327,5e-05
,0.5755622386932373,0.12244106829166412,0.20997393131256104,,0.789404571056366,0.14261017739772797,0.24278110265731812,5e-05
,0.5800802707672119,0.126955047249794,0.2184866964817047,,0.7337204813957214,0.17450863122940063,0.2911127507686615,2.5e-05
,0.5836504101753235,0.11929096281528473,0.2060304880142212,,0.7357479929924011,0.1630331575870514,0.2667737901210785,2.5e-05
,0.587116539478302,0.11737259477376938,0.20376917719841003,,0.8765748143196106,0.07602551579475403,0.13609594106674194,2.5e-05
,0.5786958932876587,0.12321843206882477,0.2124684751033783,,0.7671740651130676,0.1391572505235672,0.23754258453845978,2.5e-05
,0.5794118642807007,0.1287894994020462,0.22383160889148712,,0.7119903564453125,0.167707622051239,0.2844242751598358,2.5e-05
,0.577644944190979,0.12227286398410797,0.20964448153972626,,0.5828170776367188,0.17632760107517242,0.2984147369861603,2.5e-05
,0.5792145729064941,0.12887686491012573,0.2210519015789032,,0.5544449687004089,0.17453181743621826,0.29561883211135864,2.5e-05
,0.5812671780586243,0.11312419176101685,0.1979910433292389,,0.441479355096817,0.1424439400434494,0.24040718376636505,2.5e-05
,0.582557737827301,0.12320580333471298,0.2103731334209442,,0.4090029299259186,0.16736876964569092,0.2719537317752838,2.5e-05
,0.5827764868736267,0.12791718542575836,0.22113683819770813,,0.4218425750732422,0.1794971227645874,0.29437944293022156,2.5e-05
,0.5754380226135254,0.12779781222343445,0.22072426974773407,,0.49134668707847595,0.14793945848941803,0.25768575072288513,1.25e-05
,0.5778692364692688,0.12451569736003876,0.21559277176856995,,0.5008633732795715,0.1494024395942688,0.25970789790153503,1.25e-05
,0.577597439289093,0.11590077728033066,0.20203366875648499,,0.45637479424476624,0.1485123336315155,0.25851210951805115,1.25e-05
