loss,accuracy,jacard_coef,dice_coef,val_loss,val_accuracy,val_jacard_coef,val_dice_coef,lr
,0.32000839710235596,0.1600196659564972,0.26501795649528503,,0.16624164581298828,0.15381529927253723,0.26662030816078186,5e-05
,0.317189484834671,0.15962204337120056,0.26511168479919434,,0.18059539794921875,0.16490569710731506,0.28312283754348755,5e-05
,0.30931708216667175,0.1488911658525467,0.2537856996059418,,0.1460585594177246,0.1395881175994873,0.24497994780540466,5e-05
,0.3142193555831909,0.15720491111278534,0.26451021432876587,,0.21108341217041016,0.19210810959339142,0.3222998082637787,5e-05
,0.31656932830810547,0.17067736387252808,0.2860305905342102,,0.1722254753112793,0.15942271053791046,0.275003582239151,5e-05
,0.3145555555820465,0.15338663756847382,0.2582443654537201,,0.21931219100952148,0.19784201681613922,0.3303307294845581,5e-05
,0.3083113133907318,0.14745602011680603,0.2503427565097809,,0.2093205451965332,0.19124090671539307,0.32107847929000854,5e-05
,0.31646719574928284,0.1757809817790985,0.2861688435077667,,0.17078495025634766,0.15830107033252716,0.27333319187164307,5e-05
,0.31048834323883057,0.15035712718963623,0.2554031014442444,,0.14735126495361328,0.14072014391422272,0.24672159552574158,5e-05
,0.32015061378479004,0.17729640007019043,0.2991091012954712,,0.10907173156738281,0.10479733347892761,0.1897132247686386,5e-05
,0.31257227063179016,0.16259238123893738,0.2760190963745117,,0.11993026733398438,0.1135709211230278,0.2039760947227478,2.5e-05
,0.31568124890327454,0.1587776392698288,0.2680530846118927,,0.21667861938476562,0.1960543841123581,0.32783523201942444,2.5e-05
,0.3131190538406372,0.15462079644203186,0.2622198462486267,,0.16840791702270508,0.15727367997169495,0.27180033922195435,2.5e-05
,0.313914030790329,0.1543685644865036,0.2577637732028961,,0.11818122863769531,0.11219535768032074,0.20175476372241974,2.5e-05
,0.3121373951435089,0.15374402701854706,0.26053929328918457,,0.16490697860717773,0.15421660244464874,0.26722297072410583,2.5e-05
,0.3074745833873749,0.14459364116191864,0.24783483147621155,,0.22989606857299805,0.20531430840492249,0.340681791305542,2.5e-05
,0.31546273827552795,0.15874995291233063,0.26575058698654175,,0.18828058242797852,0.17130343616008759,0.2925005257129669,2.5e-05
,0.3079158663749695,0.1621456742286682,0.26998892426490784,,0.2214512825012207,0.20013582706451416,0.3335219621658325,2.5e-05
,0.31582111120224,0.16730627417564392,0.27986496686935425,,0.23232793807983398,0.2060813456773758,0.3417370617389679,2.5e-05
,0.3144741952419281,0.179469496011734,0.2972317934036255,,0.17989826202392578,0.16421492397785187,0.28210413455963135,2.5e-05
,0.3120311498641968,0.16883066296577454,0.2798658013343811,,0.19137811660766602,0.1722649484872818,0.2939010560512543,1.25e-05
,0.31177830696105957,0.16297385096549988,0.2736450731754303,,0.21925783157348633,0.19710154831409454,0.3292979598045349,1.25e-05
,0.31377965211868286,0.15482071042060852,0.26042288541793823,,0.12118387222290039,0.11117537319660187,0.20010410249233246,1.25e-05
,0.3003542125225067,0.13497549295425415,0.23436610400676727,,0.10696125030517578,0.10048892349004745,0.18262596428394318,1.25e-05
,0.3176102638244629,0.15904390811920166,0.266732394695282,,0.1732778549194336,0.15919029712677002,0.2746577560901642,1.25e-05
,0.31526249647140503,0.16712932288646698,0.28179240226745605,,0.18732023239135742,0.16923466324806213,0.2894793748855591,1.25e-05
,0.3169597387313843,0.17063359916210175,0.2867000699043274,,0.15406465530395508,0.14365537464618683,0.2512214481830597,1.25e-05
,0.30707162618637085,0.15752345323562622,0.26923123002052307,,0.31542348861694336,0.26430726051330566,0.4181060492992401,1.25e-05
,0.30952519178390503,0.16193698346614838,0.27493324875831604,,0.21688270568847656,0.19545382261276245,0.3269951641559601,1.25e-05
,0.31613653898239136,0.17732229828834534,0.29119673371315,,0.16487932205200195,0.14850014448165894,0.2585983872413635,1.25e-05
,0.3137507736682892,0.1535322666168213,0.2559107542037964,,0.16820049285888672,0.15003681182861328,0.2609252333641052,6.25e-06
