,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
33,0.0027616904117166996,0.9959329962730408,0.4139169156551361,0.005565051920711994,0.9928686618804932,0.40322360396385193
34,0.0026954622007906437,0.995991051197052,0.4217968285083771,0.005259386263787746,0.9932984709739685,0.41197577118873596
35,0.0026198900304734707,0.9960630536079407,0.4299885332584381,0.014407623559236526,0.9877493381500244,0.42960280179977417
36,0.0070495763793587685,0.9910210371017456,0.3538166582584381,0.004537811037153006,0.9937500357627869,0.4198441803455353
37,0.0033578695729374886,0.9950528144836426,0.4211691617965698,0.0048509142361581326,0.9939253926277161,0.42342609167099
38,0.0030103358440101147,0.9954858422279358,0.43612176179885864,0.004395468160510063,0.9944247007369995,0.4398411214351654
39,0.0028538177721202374,0.9956578016281128,0.4457547068595886,0.004281808156520128,0.994354784488678,0.43826553225517273
40,0.0027208009269088507,0.9958197474479675,0.45532554388046265,0.004181950353085995,0.9943411350250244,0.4562217593193054
41,0.00262331566773355,0.9959272742271423,0.46311214566230774,0.0036791875027120113,0.9948457479476929,0.47357437014579773
42,0.0024923477321863174,0.9961130023002625,0.47182217240333557,0.003630590857937932,0.9948610067367554,0.48293033242225647
43,0.0024474833626300097,0.9961858987808228,0.4783424139022827,0.0042395927011966705,0.9944327473640442,0.48350727558135986
44,0.0023364790249615908,0.9963201284408569,0.48680904507637024,0.004363824147731066,0.9944955110549927,0.4949924945831299
45,0.002927913563326001,0.9955940246582031,0.47540614008903503,0.004473606124520302,0.9939345717430115,0.5168644189834595
46,0.00281575252301991,0.9956691861152649,0.4809896945953369,0.003911757841706276,0.9946607947349548,0.4873610734939575
47,0.0023840174544602633,0.9962671995162964,0.4980185031890869,0.003399319015443325,0.9950583577156067,0.5061023831367493
48,0.0022515826858580112,0.9964730739593506,0.5075297355651855,0.0037512686103582382,0.9947582483291626,0.5138387084007263
49,0.0021157837472856045,0.9966188073158264,0.516612708568573,0.0035236715339124203,0.9949938654899597,0.5241883993148804
