train_loss,train_iou,train_dice,val_loss,val_iou,val_dice
0.15584082752466202,0.230835285410285,0.32355629429221155,0.08761705458164215,0.10515687093138695,0.15877162627875804
0.0706144968047738,0.21010793866589667,0.3023959927260876,0.04707669168710708,0.26278776824474337,0.38342127203941345
0.039857578556984664,0.2559915021061897,0.36704776920378207,0.0331234909594059,0.22839323282241822,0.35193785429000857
0.03310489188879728,0.30029631555080416,0.4239684507250786,0.026894429698586464,0.2899176746606827,0.42363521456718445
0.030511540826410055,0.23531098552048207,0.33571280390024183,0.027642928622663022,0.3092861384153366,0.4375222951173782
0.030180418165400624,0.3149297259747982,0.44246613383293154,0.02601650506258011,0.37630674839019773,0.5116464912891387
0.029170044464990497,0.31073506623506547,0.43712438344955445,0.02378212660551071,0.2866037845611572,0.41429542303085326
0.027038720389828085,0.30795285291969776,0.4332993470132351,0.01883566603064537,0.3772184669971466,0.5217340588569641
0.025116471201181413,0.35571702718734743,0.484307948872447,0.027982340753078462,0.4637410044670105,0.5772764265537262
0.02771328454837203,0.3452044889330864,0.47681724205613135,0.021733960136771202,0.4290383607149124,0.5735592722892762
0.026778791937977074,0.3141626283526421,0.44471220895648,0.021146079152822496,0.438970285654068,0.5706991910934448
0.02171150567010045,0.3985228091478348,0.527237106859684,0.01608082503080368,0.48938843607902527,0.6249568939208985
0.02745064008049667,0.3637600690126419,0.4930432364344597,0.017257692851126195,0.445519232749939,0.5918913364410401
0.020077496021986007,0.3939331293106079,0.5376652657985688,0.015470905974507333,0.5511452257633209,0.6802164196968079
0.018880420364439487,0.45074921622872355,0.5822116509079933,0.021311218664050103,0.4837663173675537,0.6100399315357208
0.01881172531284392,0.3420460127294064,0.4679749719798565,0.013789394684135915,0.4601102888584137,0.5806838512420655
0.02076287430245429,0.3797843761742115,0.5099863290786744,0.013843266665935517,0.4835519313812256,0.6239418864250184
0.02158335456624627,0.32748259976506233,0.45238022059202193,0.01465634275227785,0.4917992949485779,0.6211758196353913
0.017142484569922088,0.42190304324030875,0.5576028078794479,0.013842590898275376,0.537880825996399,0.6791003704071045
0.016357470722869038,0.40365501791238784,0.5359474897384644,0.013163285981863736,0.5380818843841553,0.6676602482795715
0.017581176292151213,0.44460231363773345,0.578922738134861,0.012191465497016907,0.4074010729789734,0.5284987092018127
0.01627426138147712,0.4058727338910103,0.5347157001495362,0.012781700678169727,0.45404780507087705,0.5720812797546386
0.01603999678045511,0.44704023003578186,0.5779384732246399,0.013551312312483788,0.569309550523758,0.6939768552780151
0.016185587644577025,0.4175227008759975,0.5405919909477234,0.011393817514181137,0.5160611867904663,0.6428804993629456
0.019924210896715523,0.3982918031513691,0.5304676599800586,0.0129255429841578,0.5502639234066009,0.6860895991325379
0.01737180701456964,0.4440681964159012,0.5807680606842041,0.013219921942800283,0.4000178277492523,0.5284520328044892
0.01960298528429121,0.4133065864443779,0.54815618917346,0.014280754327774047,0.47703346610069275,0.6141365826129913
0.01726915375329554,0.44598477706313133,0.58115955889225,0.013715342059731484,0.42002070546150205,0.5232661664485931
0.014280860428698361,0.4521178424358368,0.5839375108480453,0.011125352047383786,0.5230366587638855,0.6475654602050781
0.015700613195076586,0.48421171605587005,0.6223626554012298,0.011536841094493867,0.477618944644928,0.6100952625274658
0.018576135393232107,0.47700988575816156,0.6122255578637124,0.011566758342087268,0.5490114212036132,0.68157879114151
0.014916160865686834,0.479122693836689,0.6123915433883667,0.011239147372543811,0.42446807622909544,0.5400097250938416
0.015778080804739147,0.32308475151658056,0.4337124302983284,0.011453345231711865,0.5065458536148071,0.6324989080429078
0.01586900473339483,0.40306528061628344,0.5280260950326919,0.01086542271077633,0.4933551847934723,0.6206148624420166
0.01346540697850287,0.4846260339021683,0.6118068724870682,0.010879617184400558,0.5284761369228363,0.655683720111847
0.013354001869447529,0.4588904932141304,0.5891723111271858,0.011046182177960873,0.5227046072483063,0.6477343201637268
0.017744887666776777,0.4596078544855118,0.5888844579458237,0.010725716315209865,0.5225675284862519,0.652268362045288
0.013680991111323237,0.45928663536906245,0.5821733966469764,0.010462431609630585,0.517443573474884,0.6434550046920776
0.012579042464494705,0.4619366332888603,0.5900344774127007,0.010648038610816002,0.5006322503089905,0.628334927558899
0.012059796403627842,0.522315888106823,0.6488166123628616,0.010251997411251068,0.5506599009037018,0.6731472969055176
0.012879139062715695,0.48938760012388227,0.6219615653157234,0.00998213728889823,0.549559909105301,0.6732496380805969
0.01320576509460807,0.5081847906112671,0.6305677503347397,0.010136444214731455,0.5448400437831878,0.6679236769676209
0.012485118594486266,0.5014177314937115,0.6341783225536346,0.009940243512392043,0.5324204087257385,0.6580308556556702
