,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
24,0.0032605214510113,0.9959350824356079,0.35062432289123535,0.08649362623691559,0.9408146142959595,0.043462224304676056
25,0.002974748145788908,0.9962062835693359,0.36169323325157166,0.09024343639612198,0.9408146142959595,0.04265023395419121
26,0.0027566009666770697,0.996421754360199,0.37150588631629944,0.09311719238758087,0.9408146142959595,0.04203714430332184
27,0.0027375812642276287,0.9963985085487366,0.37929457426071167,0.09477004408836365,0.9408146142959595,0.041683122515678406
28,0.002764836186543107,0.9962626695632935,0.3847063481807709,0.09770965576171875,0.9408146142959595,0.04105238988995552
29,0.0026772276032716036,0.9962742328643799,0.39474010467529297,0.10217709094285965,0.9408146142959595,0.040095459669828415
30,0.002660153666511178,0.996259868144989,0.40147823095321655,0.09725853055715561,0.9408146142959595,0.041151013225317
31,0.0037584148813039064,0.9948526620864868,0.38627365231513977,0.0894211009144783,0.9408146142959595,0.04283318668603897
32,0.0024572249967604876,0.9964997172355652,0.4128871262073517,0.09734562784433365,0.9408146142959595,0.041136350482702255
33,0.002643162850290537,0.9962899684906006,0.41841378808021545,0.10225075483322144,0.9408146142959595,0.04009037837386131
34,0.0022087886463850737,0.9967352747917175,0.43465563654899597,0.12215404212474823,0.9408146142959595,0.03579574450850487
35,0.0021276045590639114,0.9968233108520508,0.44405731558799744,0.11732212454080582,0.9408146142959595,0.03684798628091812
36,0.002003087429329753,0.9969990253448486,0.45349809527397156,0.12435521185398102,0.9408146142959595,0.03531639650464058
37,0.0018631946295499802,0.9972025156021118,0.46294301748275757,0.1322067677974701,0.9408146142959595,0.033597446978092194
38,0.0018761600367724895,0.9971520900726318,0.46989813446998596,0.12518823146820068,0.9408146142959595,0.03513825684785843
39,0.0018580128671601415,0.9971438050270081,0.476706326007843,0.13905882835388184,0.9408146142959595,0.032094016671180725
40,0.0019266746239736676,0.9970775246620178,0.4809516370296478,0.1376582682132721,0.9408146142959595,0.03240431100130081
41,0.0019171151798218489,0.9971006512641907,0.48707571625709534,0.1440531313419342,0.9408146142959595,0.030995529145002365
42,0.0018121401080861688,0.9972763061523438,0.49600735306739807,0.1514216512441635,0.9408146142959595,0.029365358874201775
43,0.0016641449183225632,0.9974427819252014,0.5057482123374939,0.145983025431633,0.9408146142959595,0.030565299093723297
44,0.0016813669353723526,0.9973681569099426,0.5123111605644226,0.1420450508594513,0.9408146142959595,0.031438007950782776
45,0.0017363188089802861,0.9972484111785889,0.5172209739685059,0.17598065733909607,0.9408146142959595,0.02402346208691597
46,0.0017079812241718173,0.9972923398017883,0.5232869982719421,0.18130025267601013,0.9408146142959595,0.022900277748703957
47,0.0015445108292624354,0.9975636005401611,0.5317468643188477,0.18177175521850586,0.9408146142959595,0.022801782935857773
48,0.0014124598819762468,0.9977605938911438,0.5405073165893555,0.16883434355258942,0.9408146142959595,0.025557704269886017
49,0.0014395753387361765,0.9977337121963501,0.5456916093826294,0.1811697781085968,0.9408146142959595,0.022938191890716553
