epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.8014811277389526,0.269348680973053,0.1632770597934723,0.5378331542015076,0.056105270981788635,0.10443133860826492,0.055955689400434494,1.111022710800171
1,0.956869900226593,0.48565948009490967,0.3349894881248474,0.3713971674442291,0.0564739815890789,0.10446225851774216,0.05597282201051712,1.1119983196258545
2,0.9739301204681396,0.5956312417984009,0.4392794966697693,0.29014796018600464,0.05663061514496803,0.10448608547449112,0.05598630756139755,1.1118954420089722
3,0.979041337966919,0.6541053652763367,0.5007238984107971,0.24801123142242432,0.058642901480197906,0.10469575226306915,0.05610588565468788,1.1080548763275146
4,0.9820672869682312,0.6894823312759399,0.5403598546981812,0.22250546514987946,0.057758308947086334,0.10462790727615356,0.056066956371068954,1.109404444694519
5,0.9846566915512085,0.7180119156837463,0.5745473504066467,0.20183676481246948,0.05639098212122917,0.1044919416308403,0.055989257991313934,1.11202073097229
6,0.9860865473747253,0.7491711974143982,0.6117150783538818,0.1797194480895996,0.056638453155756,0.10452604293823242,0.05600859224796295,1.1108813285827637
7,0.9872946739196777,0.7669010162353516,0.6338842511177063,0.16703195869922638,0.05778494104743004,0.10463777184486389,0.05607219412922859,1.1067339181900024
8,0.9886965751647949,0.7877702116966248,0.6604132056236267,0.15201298892498016,0.057093556970357895,0.10454726964235306,0.05602075532078743,1.1115096807479858
9,0.9895370006561279,0.8045251965522766,0.6828211545944214,0.1400405466556549,0.0575287789106369,0.10459497570991516,0.056047845631837845,1.110145926475525
10,0.9897645711898804,0.8131461143493652,0.6976894736289978,0.13391336798667908,0.05772499367594719,0.1046367958188057,0.05607159435749054,1.1068661212921143
11,0.9902372360229492,0.812894880771637,0.7012097239494324,0.13398750126361847,0.05894225090742111,0.10573899000883102,0.05669446289539337,1.0424214601516724
12,0.9907824993133545,0.830190122127533,0.7210915088653564,0.12172770500183105,0.06265420466661453,0.10717929154634476,0.05750995874404907,1.0097805261611938
13,0.991247296333313,0.8425477147102356,0.7394270300865173,0.11290682852268219,0.29914066195487976,0.13161925971508026,0.07162079960107803,0.8811503052711487
14,0.9917961359024048,0.8566280603408813,0.7576683163642883,0.10290742665529251,0.06106019392609596,0.10528133064508438,0.056436698883771896,1.0688830614089966
15,0.9920655488967896,0.8603175282478333,0.7619360089302063,0.10026544332504272,0.20952945947647095,0.12079794704914093,0.06531300395727158,0.9221237897872925
16,0.9923437833786011,0.8675632476806641,0.7738999128341675,0.09509047120809555,0.28266575932502747,0.12969066202640533,0.07047892361879349,0.8926448822021484
17,0.9927710294723511,0.876113772392273,0.7864292860031128,0.0889652743935585,0.06944681704044342,0.10676451027393341,0.05727614834904671,1.0360496044158936
18,0.9928640723228455,0.8826907873153687,0.7969410419464111,0.08434904366731644,0.37291526794433594,0.1449071317911148,0.07947751879692078,0.841302216053009
19,0.9929254651069641,0.8813441395759583,0.7952609062194824,0.08526555448770523,0.06922882795333862,0.10599153488874435,0.056840162724256516,1.0650311708450317
20,0.9931397438049316,0.8900854587554932,0.8089613318443298,0.0791020616889,0.3906901478767395,0.14884033799171448,0.08183159679174423,0.8313874006271362
21,0.9932304620742798,0.8908555507659912,0.8116453886032104,0.07853047549724579,0.31058695912361145,0.13391390442848206,0.07295814156532288,0.8805944323539734
22,0.993455708026886,0.8986293077468872,0.820780336856842,0.07302099466323853,0.45446693897247314,0.16380271315574646,0.09089305251836777,0.7892400622367859
23,0.9936115741729736,0.902312695980072,0.826654314994812,0.07040965557098389,0.27079397439956665,0.12811554968357086,0.06955521553754807,0.9093846082687378
24,0.9937635660171509,0.9064856171607971,0.8325169682502747,0.06746143102645874,0.24185951054096222,0.1244969442486763,0.06744544953107834,0.9238502979278564
