loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef,lr
0.19329246878623962,0.5152442455291748,0.12882250547409058,1.4727723598480225,0.9040176272392273,0.028079427778720856,0.001
0.1435389369726181,0.9506441354751587,0.411721408367157,15.159899711608887,0.05805053561925888,0.05460166931152344,0.001
0.128851979970932,0.9447271823883057,0.44444823265075684,11.923707962036133,0.06917496025562286,0.05501224473118782,0.001
0.12543748319149017,0.9536088109016418,0.46671319007873535,0.18413250148296356,0.8604034185409546,0.1763341873884201,0.001
0.11700378358364105,0.9579088091850281,0.507418692111969,0.9375327825546265,0.18075791001319885,0.05816299840807915,0.001
0.11857319623231888,0.9524287581443787,0.46628454327583313,0.11908283084630966,0.9419494867324829,5.421470564148656e-12,0.001
0.11723662912845612,0.9513568878173828,0.45241960883140564,12.58885669708252,0.058243561536073685,0.05461222305893898,0.001
0.10012347251176834,0.9729316830635071,0.610920250415802,0.07847367972135544,0.9383087158203125,0.006630016025155783,0.001
0.09507137537002563,0.9764053821563721,0.6257980465888977,0.09200827777385712,0.9421012997627258,0.0029128240421414375,0.001
0.0925932228565216,0.9744608998298645,0.6115527153015137,0.13347236812114716,0.946044921875,0.26256635785102844,0.001
0.09593594819307327,0.9703827500343323,0.5826172828674316,0.26285290718078613,0.19427338242530823,0.05646608769893646,0.001
0.08569598197937012,0.9760222434997559,0.6403502225875854,0.2303570955991745,0.6234985589981079,0.0381791815161705,0.001
0.08236676454544067,0.9776337742805481,0.6293376088142395,0.08259441703557968,0.9573211669921875,0.3055707514286041,0.001
0.08021653443574905,0.9766063094139099,0.6320009827613831,0.09005308151245117,0.9452781677246094,0.056962285190820694,0.001
0.0773787796497345,0.9783161282539368,0.6582992672920227,0.09010356664657593,0.9427383542060852,0.011408545076847076,0.001
0.07296682894229889,0.9810026288032532,0.6791326403617859,0.07420296221971512,0.9575561285018921,0.26883596181869507,0.001
0.07754435390233994,0.9759371280670166,0.5917772650718689,0.7892929911613464,0.685320258140564,0.1427612453699112,0.001
0.07009913772344589,0.9758056402206421,0.6331547498703003,1.2751713991165161,0.5760909914970398,0.10757327079772949,0.001
0.06663312762975693,0.9797490239143372,0.6778140664100647,0.2200021743774414,0.8659858703613281,0.21787606179714203,0.001
0.06428637355566025,0.9820294976234436,0.6708377003669739,0.7800279855728149,0.7578285336494446,0.16783016920089722,0.001
0.0601806640625,0.9837474822998047,0.7105394601821899,0.09041827917098999,0.9372199773788452,0.23936118185520172,0.001
0.0605633407831192,0.9825460910797119,0.7026888728141785,0.09132516384124756,0.9461349248886108,0.35543203353881836,0.0005
0.0581819973886013,0.9848343133926392,0.7201271653175354,0.11505158245563507,0.9412269592285156,0.3982592523097992,0.0005
0.05707604065537453,0.9823907613754272,0.6930917501449585,0.06148574873805046,0.9588638544082642,0.3400304615497589,0.0005
0.05431663990020752,0.9852349758148193,0.7331772446632385,0.0663461685180664,0.9685348272323608,0.48927831649780273,0.0005
0.05461283028125763,0.9880643486976624,0.7491946816444397,0.061309218406677246,0.9720069766044617,0.5883583426475525,0.0005
0.051687583327293396,0.9883583188056946,0.7808555364608765,0.05692481994628906,0.9721893072128296,0.5925704836845398,0.0005
0.05212083086371422,0.9874560832977295,0.7465277314186096,0.05406489968299866,0.9780128598213196,0.6154114007949829,0.0005
0.05696054548025131,0.9815248847007751,0.6692156791687012,5.679631233215332,0.353707879781723,0.07775439321994781,0.0005
0.0522044338285923,0.9842516183853149,0.7070386409759521,1.8312276601791382,0.6299545168876648,0.12811161577701569,0.0005
0.05806388705968857,0.9791191816329956,0.641603410243988,0.07246760278940201,0.9813286066055298,0.7505058646202087,0.0005
0.05114569887518883,0.985759973526001,0.724065363407135,0.048653531819581985,0.9861122369766235,0.7877171635627747,0.0005
