epoch,dice_coef,jacard_coef,loss,lr,val_dice_coef,val_jacard_coef,val_loss
0,0.24553899466991425,0.14654096961021423,0.047462090849876404,0.001,0.2791508734226227,0.16507890820503235,0.037742070853710175
1,0.2736133635044098,0.16333143413066864,0.02626294083893299,0.001,0.22675561904907227,0.12903746962547302,0.060041606426239014
2,0.290149062871933,0.17524874210357666,0.024123162031173706,0.001,0.2703705430030823,0.15896250307559967,0.03359590843319893
3,0.3132675290107727,0.19010402262210846,0.0226308461278677,0.001,0.26176539063453674,0.1526416838169098,0.038271717727184296
4,0.29649248719215393,0.18325671553611755,0.020743535831570625,0.001,0.25088220834732056,0.1451215147972107,0.0455779992043972
5,0.31910839676856995,0.20077498257160187,0.017915211617946625,0.001,0.19052785634994507,0.1058746725320816,0.05895701050758362
6,0.2977909445762634,0.18508043885231018,0.021081408485770226,0.001,0.2600238621234894,0.15180006623268127,0.03052809275686741
7,0.34086573123931885,0.21412427723407745,0.01803135685622692,0.001,0.24245667457580566,0.13967294991016388,0.03461060672998428
8,0.3521551489830017,0.22622592747211456,0.01693141832947731,0.001,0.22481565177440643,0.1276220977306366,0.04132755845785141
9,0.3385724723339081,0.2131061553955078,0.017762642353773117,0.001,0.2229003608226776,0.12644989788532257,0.04324448108673096
10,0.3231505751609802,0.20880472660064697,0.015908489003777504,0.001,0.23878705501556396,0.13705728948116302,0.038146890699863434
11,0.364490270614624,0.23662295937538147,0.014356181025505066,0.0005,0.18032562732696533,0.09945318847894669,0.06528525054454803
12,0.42120733857154846,0.2819228172302246,0.012306565418839455,0.0005,0.1943935602903366,0.10821457207202911,0.05982095003128052
13,0.3950297236442566,0.26871952414512634,0.012130052782595158,0.0005,0.18860065937042236,0.10487522929906845,0.06374233216047287
14,0.41032570600509644,0.2791905701160431,0.011295625008642673,0.0005,0.19641083478927612,0.11003381013870239,0.06178239732980728
15,0.4416602551937103,0.29823702573776245,0.010853782296180725,0.0005,0.16644030809402466,0.09141857922077179,0.07891973108053207
16,0.44387197494506836,0.30368807911872864,0.011263448745012283,0.0005,0.18058106303215027,0.09978468716144562,0.07272285223007202
17,0.4340384602546692,0.29292088747024536,0.01057722233235836,0.0005,0.15274649858474731,0.08283086121082306,0.09051530063152313
18,0.4729730188846588,0.3258977234363556,0.009613939560949802,0.0005,0.15145592391490936,0.0822879821062088,0.08969411253929138
19,0.4493473470211029,0.3108304440975189,0.009766995906829834,0.0005,0.1572558730840683,0.08571061491966248,0.08854145556688309
20,0.4601980149745941,0.31752559542655945,0.01044912077486515,0.0005,0.12155065685510635,0.06518246233463287,0.11860349029302597
