epoch,dice_coef,jacard_coef,loss,lr,val_dice_coef,val_jacard_coef,val_loss
0,0.2501359283924103,0.14605417847633362,0.03659994900226593,0.003,0.2833496630191803,0.1681593805551529,0.16831088066101074
1,0.28695565462112427,0.17541177570819855,0.027095207944512367,0.003,0.3155764043331146,0.19210965931415558,0.21358898282051086
2,0.30946266651153564,0.18972627818584442,0.022385720163583755,0.003,0.34018903970718384,0.22367925941944122,0.1422172486782074
3,0.3280324339866638,0.2039709985256195,0.020497601479291916,0.003,0.34900420904159546,0.21436290442943573,0.17419081926345825
4,0.27940043807029724,0.16952593624591827,0.02296120673418045,0.003,0.26126524806022644,0.15568183362483978,0.13550987839698792
5,0.33694595098495483,0.21010327339172363,0.018162129446864128,0.003,0.0062553794123232365,0.003137522842735052,0.30461183190345764
6,0.33541932702064514,0.21415522694587708,0.017152855172753334,0.003,0.0012689137365669012,0.0006348703755065799,0.3336125612258911
7,0.39306342601776123,0.2522113025188446,0.014012918807566166,0.003,0.0007424980867654085,0.00037139534833841026,0.3347271978855133
8,0.37733832001686096,0.24631743133068085,0.017367742955684662,0.003,0.17112648487091064,0.09380171447992325,0.07057075947523117
9,0.3239251673221588,0.20073719322681427,0.0197604913264513,0.003,0.19285458326339722,0.10693112760782242,0.058473773300647736
10,0.3550390601158142,0.22567398846149445,0.01590391993522644,0.003,0.22972603142261505,0.13053876161575317,0.045864708721637726
11,0.32833895087242126,0.20988468825817108,0.018507035449147224,0.003,0.19334416091442108,0.10763893276453018,0.054935522377491
12,0.3146207630634308,0.1984468251466751,0.017506100237369537,0.003,0.1824130117893219,0.10088124126195908,0.06034500524401665
13,0.34098562598228455,0.21720561385154724,0.016935165971517563,0.0015,0.21826715767383575,0.12362054735422134,0.04434926435351372
14,0.366374135017395,0.23769685626029968,0.013843311928212643,0.0015,0.17662313580513,0.09774591773748398,0.06734599173069
15,0.4014357924461365,0.26518845558166504,0.012853124178946018,0.0015,0.11826898902654648,0.06300415843725204,0.11088273674249649
16,0.3859890103340149,0.25264373421669006,0.01289177592843771,0.0015,0.10870145261287689,0.05780937522649765,0.12237322330474854
17,0.41125768423080444,0.27414220571517944,0.011230424046516418,0.0015,0.23583626747131348,0.13651061058044434,0.0690491646528244
18,0.35092777013778687,0.23243379592895508,0.014524511992931366,0.0015,0.24233725666999817,0.14043505489826202,0.0743412971496582
19,0.38771992921829224,0.2552058696746826,0.01199311763048172,0.0015,0.32638269662857056,0.201565220952034,0.05195678398013115
20,0.4530063271522522,0.3070009648799896,0.010108758695423603,0.0015,0.35308027267456055,0.2200067788362503,0.029441094025969505
21,0.4333706796169281,0.29501596093177795,0.010140382684767246,0.0015,0.2718959450721741,0.16186608374118805,0.07464909553527832
22,0.3925691246986389,0.262532502412796,0.012528813444077969,0.0015,0.34779196977615356,0.21420927345752716,0.024827133864164352
