epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.9013392329216003,0.40901148319244385,0.2768785357475281,0.42995768785476685,0.7725289463996887,0.18687789142131805,0.10561081767082214,0.5867767333984375
1,0.9763379693031311,0.6561473608016968,0.5076449513435364,0.24726088345050812,0.8757233619689941,0.3892419636249542,0.24921484291553497,0.45713144540786743
2,0.9841979742050171,0.7525634169578552,0.61561518907547,0.1774912029504776,0.8971396684646606,0.46024924516677856,0.3085443377494812,0.4076642096042633
3,0.9866804480552673,0.7856143712997437,0.6614668369293213,0.15383002161979675,0.916761577129364,0.49955397844314575,0.34271326661109924,0.3733062148094177
4,0.9886844754219055,0.8185212016105652,0.70540851354599,0.13024266064167023,0.8830682635307312,0.43899005651474,0.2905689775943756,0.42731234431266785
5,0.9899190068244934,0.8387402892112732,0.7335023283958435,0.11581622064113617,0.7820907235145569,0.3138236403465271,0.19193358719348907,0.5546830296516418
6,0.9906710386276245,0.8526780605316162,0.7548717856407166,0.10587071627378464,0.9105365872383118,0.48422157764434814,0.3284660279750824,0.38661181926727295
7,0.991584062576294,0.871543288230896,0.7801963090896606,0.0924091711640358,0.7857471704483032,0.31859201192855835,0.195525661110878,0.5512387752532959
8,0.9920783042907715,0.8777643442153931,0.7902741432189941,0.08795251697301865,0.9195771217346191,0.5096307396888733,0.35169708728790283,0.36641737818717957
9,0.992882490158081,0.8962429165840149,0.8149377107620239,0.0747782289981842,0.8794407844543457,0.4401489198207855,0.2919783592224121,0.43089982867240906
10,0.9931105375289917,0.8996337652206421,0.8217926025390625,0.07236038893461227,0.8016168475151062,0.3358107805252075,0.20837600529193878,0.5362221598625183
11,0.9933040738105774,0.9072445034980774,0.8342260122299194,0.0669686496257782,0.8622578978538513,0.41301533579826355,0.2695411741733551,0.4570145606994629
12,0.9934425950050354,0.9033333659172058,0.831841766834259,0.0696750208735466,0.862328290939331,0.41345876455307007,0.26978927850723267,0.4572244882583618
13,0.9935762286186218,0.9107075929641724,0.8420901894569397,0.06449518352746964,0.8693951368331909,0.4247733950614929,0.2792815864086151,0.4461519718170166
14,0.9939402937889099,0.9193447232246399,0.8533766269683838,0.058343175798654556,0.8546759486198425,0.40243959426879883,0.2609321177005768,0.4674607813358307
15,0.9942616820335388,0.920650064945221,0.8575894236564636,0.05732828378677368,0.8810839056968689,0.4461647868156433,0.29758983850479126,0.4259587526321411
16,0.9943801164627075,0.9261350035667419,0.8662669062614441,0.05346810445189476,0.9112182855606079,0.5073841214179993,0.3517792224884033,0.37193232774734497
17,0.9944267272949219,0.9264934062957764,0.8671057224273682,0.05322009697556496,0.9268351197242737,0.5445262789726257,0.3855664134025574,0.34044304490089417
18,0.9945363998413086,0.923096239566803,0.866007387638092,0.05555960163474083,0.918278157711029,0.523868978023529,0.36647287011146545,0.35775843262672424
19,0.9946170449256897,0.9340852499008179,0.8781290054321289,0.047853387892246246,0.9119834303855896,0.5113148093223572,0.35524967312812805,0.36929214000701904
20,0.9947550296783447,0.9359123706817627,0.8817796111106873,0.04652892053127289,0.9433203339576721,0.5471624732017517,0.38401171565055847,0.3306962549686432
21,0.9947335124015808,0.9367024898529053,0.882861316204071,0.04601026326417923,0.9364426136016846,0.5769935250282288,0.4178601801395416,0.313884437084198
22,0.9948979020118713,0.9380651116371155,0.886555552482605,0.044992659240961075,0.9246311783790588,0.5420093536376953,0.3835003077983856,0.3425758481025696
23,0.9949503540992737,0.9343083500862122,0.883475124835968,0.0476205088198185,0.9151989817619324,0.5178550481796265,0.36109888553619385,0.363678902387619
24,0.9949446320533752,0.9432669878005981,0.8934919238090515,0.041351426392793655,0.9258223176002502,0.5459471940994263,0.3872467577457428,0.3383238613605499
