image,dilution,dilution_label,n_tiles,mean_density_threshold_0.2,median_density_threshold_0.2,std_density_threshold_0.2,mean_density_threshold_0.5,median_density_threshold_0.5,std_density_threshold_0.5,mean_density_threshold_0.8,median_density_threshold_0.8,std_density_threshold_0.8,mean_density_threshold_0.95,median_density_threshold_0.95,std_density_threshold_0.95,mean_density_clahe_otsu_pred,median_density_clahe_otsu_pred,std_density_clahe_otsu_pred,mean_density_clahe_otsu_orig,median_density_clahe_otsu_orig,std_density_clahe_otsu_orig
10240x_2025-05-29_02-22-00_002.tif,10240,10240x,28,0.0038277763,0.0035972595,0.0019979374,0.0005775179,0.0005207062,0.00031293495,1.7711094e-06,0.0,4.8120705e-06,0.0,0.0,0.0,0.32983643668038504,0.2794647216796875,0.17718421314193158,0.4898685727800642,0.5011787414550781,0.06799856811586717
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,28,0.05939797,0.052913666,0.019286074,0.01436942,0.01354599,0.0035374404,0.00042574745,0.00019073486,0.0006829625,2.7247838e-06,0.0,7.0306696e-06,0.1207317624773298,0.10806465148925781,0.05944388578317683,0.06519440242222377,0.03979301452636719,0.061501443090583606
160x_2025-05-15_02-05-00.tif,160,160x,28,0.56146497,0.56201553,0.09724091,0.2593234,0.24493599,0.038180977,0.025811195,0.02230835,0.012638889,8.310591e-06,0.0,2.8205717e-05,0.45132459912981304,0.46169471740722656,0.03834367543578753,0.3147130693708147,0.30344390869140625,0.03668772482499694
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,28,0.042157035,0.042060852,0.013347783,0.010529518,0.01080513,0.0022420718,0.00046784538,0.00023841858,0.0005431538,5.177089e-06,0.0,1.3937594e-05,0.1155327388218471,0.08175468444824219,0.06568423940443377,0.11829021998814174,0.032032012939453125,0.12806332107522195
320x_2025-05-15_02-05-00.tif,320,320x,28,0.2734446,0.27170563,0.037710033,0.08586175,0.082582474,0.014714202,0.002872467,0.0015964508,0.0037851315,4.0871757e-07,0.0,2.16273e-06,0.28168446677071707,0.2828960418701172,0.03225594147902023,0.17513860974993026,0.16143035888671875,0.041329234810654904
5120x_2025-05-16_00-59-00.tif,5120,5120x,28,0.01825864,0.015481949,0.008368938,0.003726278,0.0035324097,0.001012473,0.00011035374,2.861023e-05,0.00015078264,2.724784e-07,0.0,1.44182e-06,0.15338352748325892,0.15427589416503906,0.07844837014123239,0.4044803891863142,0.41353797912597656,0.05472875054094231
640x_2025-05-16_00-59-00_002.tif,640,640x,28,0.1681291,0.15391731,0.05818289,0.042834144,0.03829193,0.015230228,0.00080926076,0.00039672852,0.0009607416,1.9073486e-06,0.0,6.688323e-06,0.18697357177734375,0.18152427673339844,0.055567866182249195,0.10459068843296596,0.09724998474121094,0.026055760056356958
80x_2025-05-22_14-48-00.tif,80,80x,28,0.74004334,0.75894356,0.06328989,0.47199997,0.4726696,0.029861605,0.11771025,0.1260395,0.026204232,0.0004783358,0.0004711151,0.00040632224,0.49532931191580637,0.4989051818847656,0.008392845827882297,0.4441615513392857,0.4429283142089844,0.006753246648845572
