epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.8403632640838623,0.3456698954105377,0.22252345085144043,0.4856153428554535,0.05659440904855728,0.1048385500907898,0.056247081607580185,1.112852931022644
1,0.9705361127853394,0.5834416747093201,0.4286331236362457,0.3006404638290405,0.057027991861104965,0.10492553561925888,0.05629637837409973,1.111609935760498
2,0.9814837574958801,0.6779715418815613,0.528446614742279,0.23115959763526917,0.06051753833889961,0.10523709654808044,0.05647401511669159,1.107728123664856
3,0.9854512810707092,0.730596661567688,0.589642345905304,0.19314786791801453,0.06043962389230728,0.10590477287769318,0.0568469762802124,1.0496312379837036
4,0.9879896640777588,0.7719640731811523,0.6408932209014893,0.1634529083967209,0.10599704831838608,0.11263589560985565,0.06067962199449539,0.9704906344413757
5,0.9888590574264526,0.7956418991088867,0.6741310358047485,0.1466759592294693,0.19215871393680573,0.11918257176876068,0.0644458681344986,0.9398820400238037
6,0.9903823137283325,0.8237737417221069,0.7093368768692017,0.12650597095489502,0.06289547681808472,0.10600955784320831,0.05690715089440346,1.0618164539337158
7,0.9911251068115234,0.8451943397521973,0.7411739230155945,0.11127614229917526,0.7132390737533569,0.25785475969314575,0.15204750001430511,0.617058277130127
8,0.9916518926620483,0.8538308143615723,0.7535853385925293,0.105046845972538,0.5343210697174072,0.18435156345367432,0.10380867123603821,0.7455425262451172
9,0.9919756054878235,0.8592586517333984,0.7673354744911194,0.10115934163331985,0.4353981614112854,0.15940843522548676,0.08834829926490784,0.8224036693572998
10,0.9924167394638062,0.8743523955345154,0.7857362627983093,0.09049415588378906,0.9160409569740295,0.3804931938648224,0.238572895526886,0.4530411660671234
11,0.9931603670120239,0.8904105424880981,0.8080329895019531,0.07897128909826279,0.5070317983627319,0.17837098240852356,0.10008547455072403,0.7706478238105774
12,0.9933258295059204,0.8978078961372375,0.8193143606185913,0.07376289367675781,0.6588321328163147,0.23404577374458313,0.13607506453990936,0.648184597492218
13,0.9935621023178101,0.9016231894493103,0.8259170055389404,0.07103219628334045,0.6239221096038818,0.21936500072479248,0.12631581723690033,0.6831527948379517
14,0.993682324886322,0.9067491888999939,0.8332963585853577,0.06743399053812027,0.5726311802864075,0.19904059171676636,0.11314800381660461,0.7355377078056335
15,0.9937060475349426,0.9112797379493713,0.8414134383201599,0.06423108279705048,0.7965062856674194,0.3310626447200775,0.20473086833953857,0.5236055850982666
16,0.9938708543777466,0.9148386716842651,0.8484653234481812,0.06169268861413002,0.597233235836029,0.20966485142707825,0.12001039832830429,0.6935800909996033
17,0.9940011501312256,0.9160025715827942,0.8507367968559265,0.06084553152322769,0.6529504060745239,0.23375706374645233,0.13586103916168213,0.6577273607254028
18,0.994326114654541,0.9285579919815063,0.8675270676612854,0.05196784809231758,0.6433939933776855,0.2294466197490692,0.13301275670528412,0.6677922606468201
