epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.8903021812438965,0.42980286478996277,0.2879943549633026,0.417420357465744,0.9437801241874695,0.06520327925682068,0.03377597779035568,0.6641556620597839
1,0.9821137189865112,0.6706167459487915,0.5127688050270081,0.23554858565330505,0.9246962070465088,0.24554197490215302,0.14248356223106384,0.5379891395568848
2,0.987891435623169,0.751788854598999,0.609323263168335,0.17719432711601257,0.7876015305519104,0.31934842467308044,0.19292417168617249,0.5409735441207886
3,0.9905180931091309,0.8028445243835449,0.6762971878051758,0.14071299135684967,0.9119552373886108,0.49155864119529724,0.3315933644771576,0.37979647517204285
4,0.991672694683075,0.8330633044242859,0.7180430889129639,0.11929350346326828,0.9443519115447998,0.09751973301172256,0.05183611810207367,0.6515945196151733
5,0.9927257299423218,0.8598134517669678,0.7567899227142334,0.1002807766199112,0.9587409496307373,0.615682065486908,0.4513404071331024,0.2772757411003113
6,0.9929770827293396,0.8724410533905029,0.7767119407653809,0.09141005575656891,0.9424397945404053,0.5792495608329773,0.4147643446922302,0.3073559105396271
7,0.9933493137359619,0.8884302377700806,0.800838053226471,0.08013700693845749,0.9225431680679321,0.5375916957855225,0.3739958703517914,0.3435012102127075
8,0.994019091129303,0.8993624448776245,0.8191858530044556,0.07228530198335648,0.8474516868591309,0.39899760484695435,0.25351276993751526,0.4679129421710968
9,0.9941796660423279,0.9087275862693787,0.8340170979499817,0.06571182608604431,0.9120275974273682,0.5102348923683167,0.3483332097530365,0.36548927426338196
10,0.9945754408836365,0.9179413914680481,0.8491413593292236,0.05915870517492294,0.9138997197151184,0.5086855888366699,0.34663018584251404,0.3649900257587433
11,0.9937648177146912,0.9136439561843872,0.8428725004196167,0.06251388788223267,0.9332822561264038,0.5761878490447998,0.41112253069877625,0.31311556696891785
12,0.9945985078811646,0.9263952970504761,0.8634925484657288,0.05326925963163376,0.8912316560745239,0.4664182662963867,0.30990758538246155,0.40209996700286865
13,0.9946476817131042,0.9266058802604675,0.8654606938362122,0.053104378283023834,0.9494451284408569,0.5819775462150574,0.4166358709335327,0.300482839345932
