,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef,lr
0,0.25581833720207214,0.26670151948928833,0.09926467388868332,1.1134811639785767,0.9303995966911316,1.4615610154436465e-12,0.001
1,0.1960149109363556,0.14976678788661957,0.09494084864854813,1.121826410293579,0.9303995966911316,1.4615610154436465e-12,0.001
2,0.18163050711154938,0.23127545416355133,0.09198788553476334,1.121826410293579,0.9303995966911316,1.4615610154436465e-12,0.001
3,0.18161436915397644,0.25217384099960327,0.06489770114421844,1.121826410293579,0.9303995966911316,1.4615610154436465e-12,0.001
4,0.18033486604690552,0.27094876766204834,0.086194708943367,1.1201534271240234,0.9303843379020691,1.461240633701677e-12,0.001
5,0.17402297258377075,0.5383291244506836,0.08717994391918182,0.637206494808197,0.87237548828125,0.04675794392824173,0.001
6,0.17212949693202972,0.7476403117179871,0.048309288918972015,0.3185281455516815,0.922637939453125,0.006323986686766148,0.001
7,0.16774937510490417,0.8260518312454224,0.03656947985291481,0.20642481744289398,0.8104187250137329,0.04213523492217064,0.001
8,0.16737781465053558,0.7944877743721008,0.04774339869618416,1.0291330814361572,0.9254750609397888,0.0012542090844362974,0.001
9,0.16628780961036682,0.8644335865974426,0.041585784405469894,1.0956027507781982,0.9301645755767822,0.0002475680084899068,0.001
10,0.16521604359149933,0.8901421427726746,0.02408307045698166,1.1078652143478394,0.9303833246231079,1.461219274918879e-12,0.001
11,0.16414053738117218,0.9058941006660461,0.01340644620358944,1.0927956104278564,0.9303700923919678,1.4609417191627228e-12,0.0005
12,0.16304263472557068,0.8918426036834717,0.02706310711801052,0.9834049344062805,0.9302653074264526,1.4587466434443086e-12,0.0005
13,0.1620916873216629,0.8742508888244629,0.03408903628587723,0.6691597104072571,0.9301493167877197,1.4563248610516277e-12,0.0005
14,0.16125759482383728,0.8871759176254272,0.020312191918492317,0.524344265460968,0.9301289916038513,1.4559008295819686e-12,0.0005
15,0.1605103313922882,0.9119384288787842,0.005074641667306423,0.3181154429912567,0.9299123287200928,1.4513998726831123e-12,0.0005
