loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef,lr
0.15646541118621826,0.7880071401596069,0.31030163168907166,7.378805160522461,0.34709492325782776,0.08927765488624573,0.001
0.10738036781549454,0.9651790261268616,0.5538493394851685,0.10601967573165894,0.9313852190971375,3.396883685793939e-12,0.001
0.08270327746868134,0.9777680039405823,0.6747687458992004,0.10719815641641617,0.9457522034645081,0.4137710928916931,0.001
0.06715671718120575,0.9841888546943665,0.7466408014297485,0.11630715429782867,0.9334614872932434,0.3862434923648834,0.001
0.055129628628492355,0.9873777031898499,0.7900881767272949,0.06637391448020935,0.953883171081543,0.3707480728626251,0.001
0.047032635658979416,0.988340437412262,0.8013905882835388,0.06445189565420151,0.9612137079238892,0.5270750522613525,0.001
0.040930408984422684,0.9885789155960083,0.8020610809326172,0.0452059730887413,0.9682102203369141,0.5519595742225647,0.001
0.03521875664591789,0.9898378849029541,0.8212011456489563,0.06080201640725136,0.9399121403694153,0.12261366844177246,0.001
0.03270016238093376,0.9884100556373596,0.7993192076683044,0.03412259370088577,0.9807984232902527,0.7331375479698181,0.001
0.02718457020819187,0.9909150004386902,0.837936520576477,0.035510774701833725,0.9752768874168396,0.6637197136878967,0.001
0.025004569441080093,0.9903169274330139,0.8284703493118286,0.02487604133784771,0.9879412651062012,0.8316846489906311,0.001
0.021314743906259537,0.9922822117805481,0.8613911867141724,0.028715945780277252,0.9782477617263794,0.6895217299461365,0.001
0.030587274581193924,0.9820225834846497,0.7198358774185181,11.011277198791504,0.1403033286333084,0.07239444553852081,0.001
0.02253929153084755,0.986640453338623,0.7681159973144531,0.025019405409693718,0.9806549549102783,0.7187362313270569,0.001
0.01782957650721073,0.9905410408973694,0.8306176066398621,0.019318783655762672,0.9859127402305603,0.7918168306350708,0.001
0.01661321148276329,0.9905073642730713,0.835719645023346,0.017635148018598557,0.9871334433555603,0.8148708939552307,0.001
0.014676010236144066,0.9918590784072876,0.8523109555244446,0.016875777393579483,0.9870136976242065,0.8116445541381836,0.001
0.012866383418440819,0.9927945137023926,0.8711592555046082,0.02167632430791855,0.9799567461013794,0.7146897912025452,0.001
0.011484446935355663,0.9937938451766968,0.8896706700325012,0.017414595931768417,0.9853286147117615,0.7883514761924744,0.001
0.01047064270824194,0.9945036172866821,0.902400016784668,0.012112190946936607,0.9913169741630554,0.8737302422523499,0.0005
0.010005537420511246,0.9946609139442444,0.9038373231887817,0.01330460887402296,0.9897531867027283,0.853551983833313,0.0005
