epoch,dice_coef,jacard_coef,loss,lr,val_dice_coef,val_jacard_coef,val_loss
0,0.2273697853088379,0.13519148528575897,0.05887041985988617,0.003,0.28678393363952637,0.1706066131591797,0.8583729863166809
1,0.21801714599132538,0.12799414992332458,0.03136642649769783,0.003,0.006857831962406635,0.0034410604275763035,0.33832985162734985
2,0.22846297919750214,0.13265280425548553,0.03100603073835373,0.003,0.28977566957473755,0.17269150912761688,0.8373090028762817
3,0.24105556309223175,0.14147908985614777,0.028181293979287148,0.003,0.0057535963132977486,0.002911084797233343,0.3307204246520996
4,0.2696232199668884,0.15969011187553406,0.02510049380362034,0.003,0.0011846624547615647,0.0005940247210673988,0.33551961183547974
5,0.2416301965713501,0.14226284623146057,0.028707874938845634,0.003,0.23313598334789276,0.13332612812519073,0.04218420386314392
6,0.26632362604141235,0.15986162424087524,0.023785414174199104,0.003,0.0065823146142065525,0.003302267985418439,0.325994610786438
7,0.25146493315696716,0.1516207754611969,0.0236880574375391,0.003,0.14515726268291473,0.07913495600223541,0.09254463762044907
8,0.3027432858943939,0.18586380779743195,0.019604504108428955,0.003,0.2696813642978668,0.16850237548351288,0.0749237984418869
9,0.2900608479976654,0.17802873253822327,0.019616438075900078,0.003,0.21828854084014893,0.12772336602210999,0.08798728883266449
10,0.3044537901878357,0.1878414899110794,0.019009090960025787,0.003,0.17041440308094025,0.09637600183486938,0.09841269254684448
11,0.3294849097728729,0.20398016273975372,0.018213042989373207,0.003,0.18333128094673157,0.10135446488857269,0.06435376405715942
12,0.3672436773777008,0.23202261328697205,0.01587320677936077,0.003,0.16869564354419708,0.09242071956396103,0.07200324535369873
13,0.3176693022251129,0.19753852486610413,0.01809799112379551,0.0015,0.2101213037967682,0.11825628578662872,0.05313585326075554
14,0.3436163067817688,0.21904787421226501,0.015493020415306091,0.0015,0.17035511136054993,0.09369808435440063,0.07896721363067627
15,0.3655567765235901,0.23577415943145752,0.014537920244038105,0.0015,0.26184120774269104,0.1541931927204132,0.05206320807337761
16,0.37838804721832275,0.24424000084400177,0.014191493391990662,0.0015,0.2387104481458664,0.13653860986232758,0.05016433447599411
17,0.3185839354991913,0.20329034328460693,0.0165717713534832,0.0015,0.3365928530693054,0.20808963477611542,0.03344473987817764
18,0.400615394115448,0.2619468569755554,0.013195529580116272,0.0015,0.31491366028785706,0.19204559922218323,0.03161947801709175
19,0.34115761518478394,0.21842972934246063,0.015067465603351593,0.0015,0.34198853373527527,0.21387162804603577,0.032396864145994186
20,0.3423040807247162,0.2215612232685089,0.014755637384951115,0.0015,0.3820094168186188,0.2459428310394287,0.02350691892206669
21,0.3998454213142395,0.2634422481060028,0.012301125563681126,0.0015,0.2757851183414459,0.16262605786323547,0.04177148640155792
22,0.3614997863769531,0.23398315906524658,0.015325026586651802,0.0015,0.24485507607460022,0.1411699801683426,0.08879871666431427
23,0.37978309392929077,0.24845588207244873,0.012606213800609112,0.0015,0.35414251685142517,0.21865811944007874,0.024713892489671707
24,0.4077490270137787,0.2676037549972534,0.014029941521584988,0.0015,0.34579652547836304,0.21362824738025665,0.026059549301862717
25,0.3597814738750458,0.23415693640708923,0.014593471772968769,0.0015,0.2199896275997162,0.12735553085803986,0.136872336268425
26,0.3552888333797455,0.2298528403043747,0.014690818265080452,0.0015,0.40768513083457947,0.2645708918571472,0.025693077594041824
27,0.38947153091430664,0.2592402994632721,0.01206513587385416,0.0015,0.3509773313999176,0.2147844135761261,0.027064749971032143
28,0.36503487825393677,0.24176335334777832,0.013893983326852322,0.0015,0.3648298382759094,0.2261238396167755,0.02316792868077755
29,0.3966096341609955,0.26162081956863403,0.012494630180299282,0.0015,0.4222162663936615,0.2690672278404236,0.02745925262570381
30,0.41415315866470337,0.2775651812553406,0.011338433250784874,0.0015,0.5135237574577332,0.35326531529426575,0.012323349714279175
31,0.41774702072143555,0.2854517698287964,0.010052463039755821,0.0015,0.47026094794273376,0.3136794865131378,0.016324952244758606
32,0.43359479308128357,0.2944396436214447,0.010217610746622086,0.0015,0.4445534646511078,0.29371100664138794,0.01455911435186863
33,0.4078524708747864,0.27373653650283813,0.011838894337415695,0.0015,0.3326176702976227,0.201308012008667,0.029524389654397964
34,0.42030996084213257,0.28163737058639526,0.010492276400327682,0.0015,0.48270782828330994,0.3275379538536072,0.01283738948404789
35,0.3657417595386505,0.24482350051403046,0.013261725194752216,0.0015,0.3695085346698761,0.22876422107219696,0.030082184821367264
36,0.39577311277389526,0.2676149010658264,0.010675670579075813,0.0015,0.3628895878791809,0.22789183259010315,0.030592093244194984
37,0.4154064655303955,0.28748399019241333,0.009595809504389763,0.0015,0.5233698487281799,0.3634248375892639,0.00987003743648529
38,0.37313416600227356,0.24270661175251007,0.01518644392490387,0.0015,0.3868258595466614,0.25345152616500854,0.0623268187046051
39,0.40218573808670044,0.2712573707103729,0.010857167653739452,0.0015,0.46579426527023315,0.3066348135471344,0.022873952984809875
40,0.4154072403907776,0.279077410697937,0.01263183169066906,0.0015,0.37294840812683105,0.23287728428840637,0.020321344956755638
41,0.39565855264663696,0.26161989569664,0.013819358311593533,0.0015,0.32414302229881287,0.19709648191928864,0.02355356141924858
42,0.38523954153060913,0.256743848323822,0.011807027272880077,0.0015,0.3116232752799988,0.18547077476978302,0.08355176448822021
43,0.4071022868156433,0.27907347679138184,0.010255909524857998,0.0015,0.2859085202217102,0.1675231158733368,0.03973730653524399
44,0.4082794785499573,0.2816469669342041,0.012056425213813782,0.0015,0.3510216772556305,0.21644118428230286,0.023416804149746895
45,0.3907649517059326,0.26158422231674194,0.012047131545841694,0.0015,0.5213419795036316,0.3611285388469696,0.019159356132149696
46,0.42714643478393555,0.2975962460041046,0.00941831897944212,0.0015,0.4754965305328369,0.31517714262008667,0.014430965296924114
47,0.4462249279022217,0.31418317556381226,0.008673041127622128,0.0015,0.48359280824661255,0.3243999779224396,0.011351005174219608
48,0.4327123761177063,0.30054596066474915,0.008778153918683529,0.00075,0.4980277419090271,0.33744126558303833,0.011604378931224346
49,0.4561392664909363,0.318075954914093,0.00805393885821104,0.00075,0.5286864042282104,0.36387139558792114,0.010217486880719662
50,0.4785843789577484,0.3369218707084656,0.007682286202907562,0.00075,0.5129175186157227,0.34987935423851013,0.010768179781734943
51,0.4834827482700348,0.33500024676322937,0.008517111651599407,0.00075,0.5255690813064575,0.3612033724784851,0.010549915954470634
52,0.4380565285682678,0.3098919689655304,0.00823794212192297,0.00075,0.43253546953201294,0.2790321409702301,0.016056980937719345
53,0.48166075348854065,0.337087482213974,0.007857880555093288,0.00075,0.5456686019897461,0.38107144832611084,0.009431155398488045
54,0.44508418440818787,0.3166249692440033,0.007750647142529488,0.00075,0.5304532051086426,0.3666784167289734,0.00997273437678814
55,0.48781847953796387,0.3445090651512146,0.007630722597241402,0.00075,0.5387736558914185,0.3727811872959137,0.00980448815971613
56,0.49473661184310913,0.35031694173812866,0.0074351453222334385,0.00075,0.5561033487319946,0.3914826810359955,0.009113353677093983
57,0.44565391540527344,0.32041966915130615,0.007457551080733538,0.00075,0.5313799381256104,0.3669052720069885,0.01014755479991436
58,0.445537805557251,0.3125571012496948,0.007979116402566433,0.00075,0.48650628328323364,0.32712748646736145,0.01192481629550457
59,0.498173326253891,0.35778218507766724,0.007407361175864935,0.00075,0.5490888357162476,0.38625189661979675,0.009548717178404331
60,0.46518659591674805,0.3370820879936218,0.007224865257740021,0.00075,0.5538668036460876,0.38924726843833923,0.009661740623414516
61,0.49238166213035583,0.3527413606643677,0.006926331669092178,0.00075,0.5591117143630981,0.3940688967704773,0.008582000620663166
62,0.46473342180252075,0.334015816450119,0.00728224404156208,0.00075,0.5249292850494385,0.3599431812763214,0.011515077203512192
63,0.4756687581539154,0.3399849534034729,0.007372806314378977,0.00075,0.49676626920700073,0.33486172556877136,0.012652819976210594
64,0.5079123973846436,0.36318889260292053,0.007403864525258541,0.00075,0.5318062901496887,0.3681359887123108,0.010258052498102188
65,0.48043274879455566,0.34028807282447815,0.0072824228554964066,0.00075,0.5429426431655884,0.37852743268013,0.008939363062381744
66,0.48976388573646545,0.35052961111068726,0.006989228539168835,0.00075,0.5334034562110901,0.36853381991386414,0.011010904796421528
67,0.4973584711551666,0.3582346439361572,0.007461929228156805,0.00075,0.5791462659835815,0.4144953787326813,0.008128294721245766
68,0.48639506101608276,0.352078378200531,0.007037685252726078,0.00075,0.5423259735107422,0.3766046464443207,0.009252570569515228
69,0.5021528005599976,0.3583647906780243,0.0073523810133337975,0.00075,0.5013768672943115,0.33978360891342163,0.011729071848094463
70,0.4580329358577728,0.32552769780158997,0.008448517881333828,0.00075,0.468366801738739,0.3100380301475525,0.015395338647067547
71,0.48710885643959045,0.3474246859550476,0.007362510077655315,0.00075,0.5890094637870789,0.4259463846683502,0.00888418685644865
72,0.5006841421127319,0.36421889066696167,0.006905249319970608,0.00075,0.5715199112892151,0.4059547781944275,0.009126117452979088
73,0.5014793276786804,0.3655824363231659,0.0068048145622015,0.00075,0.5739485025405884,0.4089503288269043,0.008349193260073662
74,0.4859547019004822,0.3532818853855133,0.0067452918738126755,0.00075,0.5774357914924622,0.4132993817329407,0.007804206106811762
75,0.4999469220638275,0.3627391755580902,0.0071341609582304955,0.00075,0.5502068400382996,0.3858979344367981,0.00923686008900404
76,0.49980586767196655,0.35539162158966064,0.008267835713922977,0.00075,0.47654056549072266,0.3180333971977234,0.014326294884085655
77,0.4937441945075989,0.3550843596458435,0.007026799023151398,0.00075,0.5522552728652954,0.3887295126914978,0.009017042815685272
78,0.5277413129806519,0.3819887042045593,0.006642100866883993,0.00075,0.6031451225280762,0.43960118293762207,0.007222662679851055
79,0.5063247084617615,0.36597540974617004,0.006764099933207035,0.00075,0.5629421472549438,0.39744511246681213,0.009707018733024597
80,0.44675883650779724,0.31762704253196716,0.008916604332625866,0.00075,0.3643867075443268,0.2275506556034088,0.02326243557035923
81,0.4320836663246155,0.30282190442085266,0.009757867082953453,0.00075,0.4278029501438141,0.2767942249774933,0.034607402980327606
82,0.4871944785118103,0.34332275390625,0.007857714779675007,0.00075,0.47904396057128906,0.32446718215942383,0.011511304415762424
83,0.499035507440567,0.36061349511146545,0.006968027446419001,0.00075,0.49391040205955505,0.3334735333919525,0.011292421258985996
84,0.5031962394714355,0.3647344708442688,0.006871088873594999,0.00075,0.5434209108352661,0.38007038831710815,0.008640648797154427
85,0.4808472990989685,0.34366539120674133,0.006889330223202705,0.00075,0.5091363191604614,0.3465091586112976,0.01050819642841816
86,0.4498177468776703,0.32510560750961304,0.006742163561284542,0.00075,0.5249468088150024,0.3618490397930145,0.009622355923056602
87,0.5043202042579651,0.36605846881866455,0.006525617558509111,0.00075,0.568391740322113,0.4037756025791168,0.00800514966249466
88,0.5219702124595642,0.37581557035446167,0.007133803330361843,0.00075,0.5073544383049011,0.34372204542160034,0.01125962845981121
89,0.48687124252319336,0.3483887314796448,0.0066039892844855785,0.000375,0.5571934580802917,0.39174437522888184,0.008663775399327278
90,0.5222038626670837,0.38312649726867676,0.006422402802854776,0.000375,0.5611103773117065,0.3956303000450134,0.00914452038705349
91,0.4823269844055176,0.35240721702575684,0.006580068729817867,0.000375,0.5836780667304993,0.4187394678592682,0.008021311834454536
92,0.4892919063568115,0.3583281934261322,0.006570713594555855,0.000375,0.567151665687561,0.4019027650356293,0.009217141196131706
93,0.48843082785606384,0.35651835799217224,0.006517157424241304,0.000375,0.5720168352127075,0.4064847528934479,0.009026815183460712
94,0.48810333013534546,0.36070987582206726,0.00638754153624177,0.000375,0.5704843401908875,0.4056364595890045,0.008217746391892433
95,0.4791317582130432,0.34838107228279114,0.006614863872528076,0.000375,0.5512796640396118,0.38623034954071045,0.008904904127120972
96,0.5421137809753418,0.3945324420928955,0.006353109143674374,0.000375,0.5345491170883179,0.36936885118484497,0.010250339284539223
97,0.5030373334884644,0.3639255166053772,0.006530051585286856,0.000375,0.570683479309082,0.40502500534057617,0.008430667221546173
98,0.49372443556785583,0.3594397008419037,0.00643261568620801,0.000375,0.5491913557052612,0.3838053345680237,0.010373327881097794
