epoch,dice_coef,jacard_coef,loss,lr,val_dice_coef,val_jacard_coef,val_loss
0,0.24678468704223633,0.1464141607284546,0.057512007653713226,0.003,0.3411913514137268,0.2123364955186844,1.3741137981414795
1,0.23153355717658997,0.13764597475528717,0.02878570184111595,0.003,0.357857882976532,0.25480276346206665,0.7521211504936218
2,0.24381765723228455,0.14583437144756317,0.024893011897802353,0.003,0.19315722584724426,0.10754493623971939,0.3006216585636139
3,0.28248098492622375,0.17404884099960327,0.021625317633152008,0.003,0.061002977192401886,0.0314958319067955,0.21116824448108673
4,0.3176925480365753,0.19560056924819946,0.018633628264069557,0.003,0.0060181752778589725,0.0030188201926648617,0.3262932300567627
5,0.3057568669319153,0.188283309340477,0.01948324777185917,0.003,0.2851194739341736,0.16922703385353088,0.5009468197822571
6,0.32946911454200745,0.20729906857013702,0.017312681302428246,0.003,0.1336672306060791,0.07173645496368408,0.14876621961593628
7,0.31493932008743286,0.19464583694934845,0.01885894127190113,0.003,0.05826080963015556,0.030040139332413673,0.18654212355613708
8,0.3642604947090149,0.23312366008758545,0.016105400398373604,0.003,0.07577211409807205,0.03953012079000473,0.14025822281837463
9,0.35118362307548523,0.22210800647735596,0.015682093799114227,0.003,0.276275634765625,0.17342793941497803,0.08563600480556488
10,0.3865094780921936,0.2461845427751541,0.014323332346975803,0.003,0.20770931243896484,0.127695232629776,0.09893038123846054
11,0.36457788944244385,0.23225811123847961,0.01581564173102379,0.003,0.28157374262809753,0.17803631722927094,0.07800555229187012
12,0.34917089343070984,0.22351589798927307,0.015894491225481033,0.0015,0.23760786652565002,0.141577810049057,0.0682702288031578
13,0.38003411889076233,0.24501767754554749,0.0134368184953928,0.0015,0.187844380736351,0.11081545054912567,0.09639347344636917
14,0.3304044306278229,0.2114785611629486,0.01568087562918663,0.0015,0.14097055792808533,0.07670392096042633,0.09936519712209702
15,0.39080387353897095,0.25619786977767944,0.012610765174031258,0.0015,0.13073208928108215,0.07073812186717987,0.1048545092344284
16,0.3723238706588745,0.2450542151927948,0.012973721139132977,0.0015,0.14388620853424072,0.0781225934624672,0.09638337790966034
17,0.3764653205871582,0.2476252019405365,0.013365175575017929,0.0015,0.21852800250053406,0.12362285703420639,0.05978255718946457
18,0.3612353503704071,0.23389208316802979,0.01464899256825447,0.0015,0.3627184331417084,0.22908274829387665,0.023726150393486023
19,0.3413167893886566,0.2227843701839447,0.015485771000385284,0.0015,0.37936002016067505,0.24611333012580872,0.02469978854060173
20,0.37060680985450745,0.24585597217082977,0.012859408743679523,0.0015,0.31959205865859985,0.1971413493156433,0.051678627729415894
21,0.36644530296325684,0.24226050078868866,0.013275451958179474,0.0015,0.316966712474823,0.1913648545742035,0.04394078999757767
