epoch,dice_coef,jacard_coef,loss,lr,val_dice_coef,val_jacard_coef,val_loss
0,0.2335444986820221,0.14040622115135193,0.046036962419748306,0.005,0.27756553888320923,0.16385185718536377,0.7813690304756165
1,0.2529067397117615,0.15125173330307007,0.024266501888632774,0.005,0.004073637071996927,0.002041505416855216,0.3362276256084442
2,0.2770706117153168,0.1654830127954483,0.022522330284118652,0.005,0.08985067903995514,0.047646019607782364,0.1978204846382141
3,0.28369125723838806,0.17211367189884186,0.02177068218588829,0.005,0.10722702741622925,0.05748755484819412,0.12432046979665756
4,0.2846355736255646,0.17031978070735931,0.022794771939516068,0.005,0.0775824785232544,0.0462486669421196,0.3016084134578705
5,0.26935985684394836,0.16248562932014465,0.022967185825109482,0.005,0.35296258330345154,0.22162239253520966,0.7834457159042358
6,0.29315680265426636,0.17804518342018127,0.020965930074453354,0.005,0.26586198806762695,0.1537923812866211,0.5086843967437744
7,0.2914683222770691,0.17743517458438873,0.0202159583568573,0.005,0.3396037518978119,0.23299534618854523,0.1264987736940384
8,0.3229384422302246,0.19886533915996552,0.018321527168154716,0.005,0.002736919792369008,0.0013719063717871904,0.33295464515686035
9,0.3077229857444763,0.19341732561588287,0.018593592569231987,0.005,0.2676561772823334,0.1722162663936615,0.21297621726989746
10,0.3140254616737366,0.19326385855674744,0.01947137527167797,0.005,0.23878538608551025,0.1421712189912796,0.10257688909769058
11,0.3305932581424713,0.2095857560634613,0.015585217624902725,0.005,0.09741004556417465,0.0526418462395668,0.19610953330993652
12,0.3019877076148987,0.1871301829814911,0.01996215060353279,0.005,0.05661986023187637,0.029147112742066383,0.2617247700691223
13,0.34764641523361206,0.21779854595661163,0.01659862883388996,0.005,0.3769572675228119,0.2657150626182556,0.09154997766017914
14,0.3396581709384918,0.2137746512889862,0.017486456781625748,0.005,0.40456756949424744,0.29007434844970703,0.14840857684612274
15,0.32684722542762756,0.20463354885578156,0.01674513705074787,0.005,0.32066336274147034,0.2014377862215042,0.046472273766994476
16,0.3418947160243988,0.21662843227386475,0.01645555905997753,0.005,0.4269774854183197,0.304629921913147,0.29251956939697266
17,0.406538724899292,0.26314860582351685,0.014681125059723854,0.005,0.34526464343070984,0.2155299186706543,0.8684895634651184
18,0.3495601415634155,0.22444991767406464,0.015639686957001686,0.005,0.3889274001121521,0.2525775730609894,0.2908129394054413
19,0.4030199646949768,0.2638585865497589,0.011898810975253582,0.005,0.39168182015419006,0.28048041462898254,0.09204237163066864
20,0.3795779347419739,0.24592657387256622,0.015492968261241913,0.005,0.4244728982448578,0.2887408435344696,0.3574739396572113
21,0.41302913427352905,0.26963818073272705,0.013048740103840828,0.005,0.4883062243461609,0.3413728177547455,0.043165139853954315
22,0.3860754668712616,0.251625120639801,0.013406803831458092,0.005,0.4930337071418762,0.3575672507286072,0.0240249652415514
23,0.36186695098876953,0.23556414246559143,0.014991008676588535,0.005,0.38462743163108826,0.24001893401145935,0.0355985052883625
24,0.39013126492500305,0.2534162402153015,0.01365929190069437,0.005,0.38029807806015015,0.23842696845531464,0.04589492082595825
25,0.3727474808692932,0.24664071202278137,0.013348913751542568,0.005,0.4025481343269348,0.25981834530830383,0.025915682315826416
26,0.401264488697052,0.26724883913993835,0.013249666430056095,0.005,0.42992717027664185,0.2801817059516907,0.0192138459533453
27,0.45316576957702637,0.3019896149635315,0.011027554981410503,0.005,0.47065654397010803,0.31204473972320557,0.016414206475019455
28,0.3527863323688507,0.229894757270813,0.01469824556261301,0.005,0.4772006571292877,0.3279924690723419,0.03324263170361519
29,0.4190039038658142,0.27872759103775024,0.012243744917213917,0.005,0.4546259343624115,0.3009529113769531,0.034101568162441254
30,0.4029711186885834,0.2727687656879425,0.012199940159916878,0.005,0.5359734296798706,0.38919854164123535,0.014963184483349323
31,0.3945242762565613,0.27000564336776733,0.011538929305970669,0.005,0.294224351644516,0.17382383346557617,0.04639047384262085
32,0.4005492627620697,0.2785128951072693,0.012358336709439754,0.005,0.4245179295539856,0.28675058484077454,0.16569818556308746
33,0.42633765935897827,0.28659677505493164,0.011821753345429897,0.005,0.5641840696334839,0.4011392593383789,0.009115034714341164
