epoch,dice_coef,jacard_coef,loss,lr,val_dice_coef,val_jacard_coef,val_loss
0,0.2274661809206009,0.1339639276266098,0.04751472920179367,0.005,0.003655311418697238,0.0018310442101210356,0.34043630957603455
1,0.22855238616466522,0.1348976194858551,0.026184068992733955,0.005,9.36253200052306e-05,4.682638609665446e-05,0.33739760518074036
2,0.27162405848503113,0.16231676936149597,0.023110471665859222,0.005,0.340737521648407,0.21191978454589844,1.3786550760269165
3,0.2508653998374939,0.1497425138950348,0.023840460926294327,0.005,0.0017481507966294885,0.0008748526452109218,0.336750328540802
4,0.26850616931915283,0.16085204482078552,0.0233511570841074,0.005,0.02484836056828499,0.01270991750061512,0.3267385959625244
5,0.2876318395137787,0.17671620845794678,0.019933123141527176,0.005,0.3753489553928375,0.2731715440750122,0.2715502679347992
6,0.3074077367782593,0.18990620970726013,0.01928306370973587,0.005,0.20368674397468567,0.1140451431274414,0.10057508945465088
7,0.31977540254592896,0.19942794740200043,0.018643369898200035,0.005,0.3407355844974518,0.22289884090423584,0.03928038477897644
8,0.317801833152771,0.1973416805267334,0.018828336149454117,0.005,0.12509843707084656,0.06755030155181885,0.19883063435554504
9,0.3070394992828369,0.19179026782512665,0.017808765172958374,0.005,0.2689504027366638,0.18200573325157166,0.08964864164590836
10,0.3709043860435486,0.2381129264831543,0.01568574085831642,0.005,0.3640210032463074,0.24662403762340546,0.04970141500234604
11,0.30092859268188477,0.18796753883361816,0.01900826022028923,0.005,0.17312513291835785,0.09739353507757187,0.10890944302082062
12,0.31038326025009155,0.193456768989563,0.01975693367421627,0.005,0.401253879070282,0.26583099365234375,0.8164522051811218
13,0.3068351149559021,0.1921972781419754,0.017625931650400162,0.005,0.41494235396385193,0.30970048904418945,0.3302229344844818
14,0.34245479106903076,0.21253032982349396,0.016038425266742706,0.005,0.42140573263168335,0.3117449879646301,0.3065875470638275
15,0.3501184582710266,0.22023212909698486,0.015816742554306984,0.005,0.4487355351448059,0.30422669649124146,0.16061779856681824
16,0.3488669991493225,0.22369399666786194,0.01613130420446396,0.005,0.16057637333869934,0.09202827513217926,0.19180861115455627
17,0.32988685369491577,0.2070842981338501,0.01702510379254818,0.005,0.4359626770019531,0.30801281332969666,0.24517259001731873
18,0.3304394483566284,0.2111845761537552,0.017586758360266685,0.005,0.3589506447315216,0.22247019410133362,0.06126885861158371
19,0.36950966715812683,0.23357972502708435,0.015972059220075607,0.005,0.4448700547218323,0.2966189384460449,0.06322702020406723
20,0.3861531913280487,0.24757640063762665,0.01297946646809578,0.005,0.398602157831192,0.26194214820861816,0.3617623746395111
21,0.36904284358024597,0.2345569133758545,0.015970736742019653,0.005,0.3606436252593994,0.22868666052818298,0.8431631326675415
22,0.3813916742801666,0.24627259373664856,0.014480426907539368,0.005,0.4850364625453949,0.3296540677547455,0.022626690566539764
23,0.3465648591518402,0.22425203025341034,0.015724001452326775,0.005,0.44153061509132385,0.2915264070034027,0.023910386487841606
24,0.38216930627822876,0.24697837233543396,0.014537869021296501,0.005,0.16810831427574158,0.09878353774547577,0.1819862276315689
25,0.39069727063179016,0.25465157628059387,0.01419102679938078,0.005,0.3431345820426941,0.2079312801361084,0.05643328279256821
26,0.3443964123725891,0.22541947662830353,0.015870116651058197,0.005,0.45592769980430603,0.3025268316268921,0.07959433645009995
27,0.34674257040023804,0.2220563441514969,0.017211677506566048,0.005,0.4039526581764221,0.2623274326324463,0.19847233593463898
28,0.3650713860988617,0.23632526397705078,0.015278846956789494,0.005,0.3772619366645813,0.23477110266685486,0.03927890211343765
29,0.3365682065486908,0.21375994384288788,0.01678476482629776,0.005,0.4120914936065674,0.2605506479740143,0.03877508267760277
30,0.39078012108802795,0.25122326612472534,0.014548225328326225,0.005,0.4440010190010071,0.3110868036746979,0.15661942958831787
31,0.3540812134742737,0.227992981672287,0.014998650178313255,0.005,0.1998787522315979,0.1161167249083519,0.13030140101909637
32,0.37062183022499084,0.24441322684288025,0.013220240361988544,0.005,0.09887127578258514,0.05557764694094658,0.24820689857006073
33,0.3619045913219452,0.23759806156158447,0.012982907705008984,0.0025,0.1635366678237915,0.09343782812356949,0.17277806997299194
34,0.4088412821292877,0.27162474393844604,0.01132915262132883,0.0025,0.14691877365112305,0.0832526907324791,0.17885857820510864
35,0.3809185028076172,0.25348061323165894,0.013208587653934956,0.0025,0.2808191180229187,0.16825686395168304,0.08146919310092926
36,0.3994698226451874,0.2622544765472412,0.011956029571592808,0.0025,0.36520761251449585,0.22495324909687042,0.0357213094830513
37,0.40457019209861755,0.26828065514564514,0.011118858121335506,0.0025,0.3309292793273926,0.20316319167613983,0.06281854957342148
38,0.3873528838157654,0.25727295875549316,0.0131762670353055,0.0025,0.26802438497543335,0.16448155045509338,0.11826880276203156
39,0.3971574604511261,0.261093407869339,0.012087867595255375,0.0025,0.3687979578971863,0.22918888926506042,0.05069515109062195
40,0.38996177911758423,0.2613504230976105,0.011072581633925438,0.0025,0.407162606716156,0.2595456838607788,0.022097302600741386
41,0.40611058473587036,0.27433300018310547,0.010433991439640522,0.0025,0.34090280532836914,0.20827636122703552,0.05230759456753731
42,0.41065844893455505,0.28179997205734253,0.010095707140862942,0.0025,0.34583109617233276,0.2140507996082306,0.03138171508908272
