epoch,dice_coef,jacard_coef,loss,lr,val_dice_coef,val_jacard_coef,val_loss
0,0.23343026638031006,0.13840875029563904,0.04126933962106705,0.005,0.15332050621509552,0.08323480933904648,0.09745031595230103
1,0.28546926379203796,0.17095619440078735,0.02340373769402504,0.005,0.012623034417629242,0.006352059543132782,0.30047160387039185
2,0.2918313443660736,0.17796845734119415,0.021400487050414085,0.005,0.2862670123577118,0.1702527105808258,0.8623258471488953
3,0.25479573011398315,0.15306207537651062,0.02337844856083393,0.005,0.0019905397202819586,0.0009969061939045787,0.33448171615600586
4,0.25631338357925415,0.15329179167747498,0.022952178493142128,0.005,0.00017201757873408496,8.602776506450027e-05,0.3370959758758545
5,0.33889293670654297,0.2112412452697754,0.018023325130343437,0.005,0.22319309413433075,0.1267520934343338,0.5677199959754944
6,0.29151129722595215,0.17822760343551636,0.020207172259688377,0.005,0.0188131220638752,0.009496157988905907,0.29378730058670044
7,0.32997599244117737,0.20249061286449432,0.01762004941701889,0.005,0.18864205479621887,0.1048765629529953,0.2782541811466217
8,0.3762451410293579,0.23819713294506073,0.016773145645856857,0.005,0.19997091591358185,0.11182098090648651,0.12494401633739471
9,0.3073823153972626,0.1909969300031662,0.019185436889529228,0.005,0.21142876148223877,0.11932631582021713,0.046101316809654236
10,0.28108030557632446,0.17001435160636902,0.022463802248239517,0.005,0.19158491492271423,0.10665208101272583,0.05694492906332016
11,0.2812175452709198,0.17054042220115662,0.02051694318652153,0.005,0.1988144814968109,0.11100669205188751,0.05679895728826523
12,0.31437113881111145,0.1969822496175766,0.017067883163690567,0.005,0.2043006867170334,0.11456096172332764,0.049904048442840576
13,0.34574857354164124,0.21996530890464783,0.01498072873800993,0.0025,0.18032152950763702,0.09950734674930573,0.06367885321378708
14,0.38551589846611023,0.24760237336158752,0.013242409564554691,0.0025,0.17653492093086243,0.09740884602069855,0.06722643226385117
15,0.3462226986885071,0.21909013390541077,0.01625186949968338,0.0025,0.3401162028312683,0.2174685001373291,0.030722226947546005
16,0.36254143714904785,0.23308365046977997,0.014843747019767761,0.0025,0.32230958342552185,0.20081797242164612,0.04227646812796593
17,0.378319650888443,0.2438628226518631,0.01450459286570549,0.0025,0.3448445200920105,0.2204122543334961,0.030071264132857323
18,0.34185898303985596,0.21713900566101074,0.016819864511489868,0.0025,0.37911707162857056,0.2434837371110916,0.02224103920161724
19,0.37470176815986633,0.24240298569202423,0.013553853146731853,0.0025,0.3897133469581604,0.24647851288318634,0.021774614229798317
20,0.3872416317462921,0.24830050766468048,0.013772140257060528,0.0025,0.2825029194355011,0.16710127890110016,0.02760021761059761
21,0.3192387521266937,0.20494337379932404,0.016080031171441078,0.0025,0.3478749692440033,0.21736355125904083,0.028865337371826172
22,0.3403022885322571,0.22254244983196259,0.01372048445045948,0.0025,0.35313621163368225,0.21803584694862366,0.019021902233362198
23,0.36486130952835083,0.240171879529953,0.013253005221486092,0.0025,0.3475000262260437,0.21418555080890656,0.022399337962269783
24,0.3765442669391632,0.24733862280845642,0.012490225955843925,0.0025,0.30574342608451843,0.18307770788669586,0.025539034977555275
25,0.40615764260292053,0.26891764998435974,0.012217995710670948,0.0025,0.47115907073020935,0.31656354665756226,0.013102717697620392
26,0.4173576235771179,0.28462937474250793,0.01059054397046566,0.0025,0.4176083207130432,0.267762154340744,0.018911832943558693
27,0.4393976628780365,0.3000229001045227,0.010575332678854465,0.0025,0.3927040100097656,0.2500341832637787,0.01870691031217575
