epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.9250110983848572,0.5292388200759888,0.3882333040237427,0.34531474113464355,0.0978560671210289,0.10868261754512787,0.058562684804201126,1.0391794443130493
1,0.9825835227966309,0.7634099125862122,0.630377471446991,0.17136111855506897,0.7689729332923889,0.2763841450214386,0.16512437164783478,0.5629950761795044
2,0.9876880049705505,0.8294159173965454,0.7187240719795227,0.1235601156949997,0.6523332595825195,0.23149482905864716,0.13455480337142944,0.6684802770614624
3,0.9891131520271301,0.8504008650779724,0.7537997364997864,0.10851669311523438,0.5714706778526306,0.19895309209823608,0.11325161904096603,0.7454242706298828
4,0.9910405278205872,0.8821850419044495,0.796034574508667,0.08558493852615356,0.45331817865371704,0.1639064997434616,0.09124116599559784,0.8349393010139465
5,0.9918690919876099,0.8981802463531494,0.8201161623001099,0.07414860278367996,0.57872074842453,0.20181027054786682,0.11511436104774475,0.7435221076011658
6,0.9926053881645203,0.9084545969963074,0.837992787361145,0.0666947141289711,0.9163610935211182,0.4160444438457489,0.268863320350647,0.424557089805603
7,0.9929288029670715,0.917962372303009,0.8506507873535156,0.059931859374046326,0.5703181624412537,0.19879908859729767,0.11317053437232971,0.7545661926269531
8,0.9932272434234619,0.9203514456748962,0.8575822114944458,0.058164678514003754,0.7313132286071777,0.27872058749198914,0.16712132096290588,0.6036199927330017
9,0.9934089183807373,0.924516499042511,0.8633970022201538,0.05519066005945206,0.36157089471817017,0.14473961293697357,0.07960689067840576,0.9049213528633118
10,0.9938536882400513,0.9339706897735596,0.8773441314697266,0.04843681678175926,0.6908133029937744,0.25337591767311096,0.149497389793396,0.6463240385055542
11,0.9939073920249939,0.9324161410331726,0.8773377537727356,0.04950977489352226,0.5055947303771973,0.17832162976264954,0.10018973797559738,0.8042440414428711
12,0.9941535592079163,0.9359905123710632,0.8830485939979553,0.046926699578762054,0.5546282529830933,0.19352193176746368,0.10980765521526337,0.7668623924255371
13,0.9942153692245483,0.9387761950492859,0.8866867423057556,0.04499475285410881,0.5187571048736572,0.18219538033008575,0.10264039784669876,0.7982844710350037
14,0.9938496947288513,0.938344419002533,0.8852108120918274,0.0454392172396183,0.6986954212188721,0.25803840160369873,0.15266810357570648,0.632961094379425
