epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.9419701099395752,0.5593083500862122,0.4163460433483124,0.3211083710193634,0.9440649747848511,0.021679537370800972,0.010961282067000866,0.7032277584075928
1,0.9854151606559753,0.7862840294837952,0.6625277996063232,0.15404455363750458,0.3098248541355133,0.13401032984256744,0.07301473617553711,0.8766162395477295
2,0.9892329573631287,0.8490533232688904,0.7457014322280884,0.10911769419908524,0.8248666524887085,0.35907280445098877,0.22526562213897705,0.5004404187202454
3,0.9910286664962769,0.8776772022247314,0.7896469831466675,0.08856765925884247,0.8621650338172913,0.40059101581573486,0.25804564356803894,0.45707133412361145
4,0.991966187953949,0.8975400328636169,0.8201510310173035,0.07437340915203094,0.928819477558136,0.4355064034461975,0.2832808792591095,0.4107213020324707
5,0.9926883578300476,0.9088828563690186,0.8370012640953064,0.06625678390264511,0.6225377917289734,0.21853943169116974,0.12549901008605957,0.7047550678253174
6,0.9932274222373962,0.9217078685760498,0.8566619157791138,0.05709664896130562,0.7742710709571838,0.311292439699173,0.18960517644882202,0.5534501075744629
7,0.9931701421737671,0.9210015535354614,0.8570103645324707,0.05765532702207565,0.9384739995002747,0.08229067176580429,0.04342452809214592,0.6665147542953491
8,0.9935433864593506,0.9275124073028564,0.868434488773346,0.05297854542732239,0.8079267740249634,0.34427139163017273,0.2141466736793518,0.5152982473373413
9,0.9935231804847717,0.92741858959198,0.8680596351623535,0.05308837443590164,0.8783075213432312,0.4435350298881531,0.2943291962146759,0.42237719893455505
10,0.9940539002418518,0.9360698461532593,0.8828294277191162,0.04681898653507233,0.8015889525413513,0.3383973240852356,0.20979656279087067,0.5283654928207397
11,0.994425892829895,0.9421782493591309,0.8915095329284668,0.04241134226322174,0.784550130367279,0.3216542899608612,0.19737477600574493,0.5507145524024963
12,0.9944055080413818,0.9428454041481018,0.8928788900375366,0.042010750621557236,0.7685543894767761,0.3070823550224304,0.1865881383419037,0.5723637938499451
13,0.994462251663208,0.9446632266044617,0.8958647847175598,0.04072073847055435,0.7975623607635498,0.3345487117767334,0.20684008300304413,0.5389463305473328
14,0.994777262210846,0.9464148283004761,0.9001327753067017,0.039390336722135544,0.7767778038978577,0.3139301538467407,0.19160743057727814,0.5645130276679993
15,0.9946207404136658,0.9449352025985718,0.8975836634635925,0.04049122706055641,0.679250180721283,0.2464800328016281,0.1441272795200348,0.6613790988922119
16,0.9945420026779175,0.946890652179718,0.8997194170951843,0.03915753588080406,0.6326257586479187,0.22348320484161377,0.12879391014575958,0.70122230052948
17,0.9949375987052917,0.9511681795120239,0.9073389172554016,0.036014292389154434,0.7395162582397461,0.2846021354198456,0.17052683234214783,0.6039013266563416
