,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
0,0.20512661337852478,0.2971343994140625,0.07922549545764923,1.4726512432098389,0.9083617925643921,2.849838710972108e-05
1,0.17922495305538177,0.3991768956184387,0.07861524820327759,0.6934999823570251,0.9032450318336487,0.026006894186139107
2,0.17893044650554657,0.4859476089477539,0.07835797965526581,0.5110405683517456,0.8906229734420776,0.027895376086235046
3,0.16845691204071045,0.6868990063667297,0.0780387669801712,0.12872682511806488,0.9049448370933533,0.0740690603852272
4,0.16158518195152283,0.7774496078491211,0.07851070165634155,0.131917804479599,0.9030385613441467,0.08307579904794693
5,0.16034908592700958,0.8982587456703186,0.07762929797172546,0.193949356675148,0.8640594482421875,0.08302155137062073
6,0.15701138973236084,0.913970947265625,0.07776427268981934,0.15189634263515472,0.8612833619117737,0.08361281454563141
7,0.15001019835472107,0.8954904079437256,0.07906315475702286,0.1407226026058197,0.9083414673805237,0.0832277238368988
8,0.1479673534631729,0.8963288068771362,0.0773545652627945,0.18152767419815063,0.3968658447265625,0.08443592488765717
9,0.1438499242067337,0.9062440991401672,0.07746434956789017,0.17569869756698608,0.4916035830974579,0.08450047671794891
10,0.14189845323562622,0.8965309858322144,0.07740309834480286,0.16423149406909943,0.42041727900505066,0.08433056622743607
11,0.1382838487625122,0.9178742170333862,0.07820281386375427,0.1382526010274887,0.9077260494232178,0.08336363732814789
12,0.13560281693935394,0.9092377424240112,0.07789401710033417,0.19719873368740082,0.19611307978630066,0.08514052629470825
13,0.13204818964004517,0.9013316035270691,0.07998420298099518,0.1461014449596405,0.9083617925643921,0.08348209410905838
14,0.13216683268547058,0.8916151523590088,0.07733110338449478,0.13672885298728943,0.9060465693473816,0.08281096816062927
15,0.13091453909873962,0.9183763861656189,0.07627928256988525,0.12868715822696686,0.9083617925643921,0.08262545615434647
16,0.12688079476356506,0.908977210521698,0.07626292109489441,0.1302841305732727,0.9083617925643921,0.08250124752521515
17,0.12472965568304062,0.9189285039901733,0.0763496682047844,0.13427700102329254,0.9061350226402283,0.08214159309864044
18,0.12099163234233856,0.9194751381874084,0.07650178670883179,0.1258123517036438,0.907824695110321,0.08196211606264114
19,0.11797540634870529,0.9181711077690125,0.07954616844654083,0.12059381604194641,0.9083617925643921,0.0819048210978508
20,0.12714700400829315,0.9032493233680725,0.07651723921298981,0.11690101772546768,0.9081258177757263,0.08171635866165161
21,0.11830759793519974,0.9196325540542603,0.07600981742143631,0.1175631657242775,0.9083384275436401,0.08139581978321075
22,0.11543740332126617,0.9197208881378174,0.07638725638389587,0.11443129926919937,0.9083617925643921,0.08145681023597717
23,0.11297855526208878,0.9194185733795166,0.07701649516820908,0.11191988736391068,0.9083617925643921,0.08132421225309372
24,0.11101765185594559,0.9162153005599976,0.07690804451704025,0.11083213239908218,0.9083617925643921,0.08124919980764389
25,0.11335963755846024,0.904612123966217,0.07876046746969223,0.109420046210289,0.9081960320472717,0.0812029093503952
26,0.10843591392040253,0.9168980121612549,0.07547098398208618,0.11176226288080215,0.9068949222564697,0.08129215985536575
27,0.10548551380634308,0.9199490547180176,0.07684692740440369,0.10582686960697174,0.9083526730537415,0.08085830509662628
