loss,accuracy,jacard_coef,dice_coef,val_loss,val_accuracy,val_jacard_coef,val_dice_coef,lr
0.5060000419616699,0.7262132167816162,0.21084268391132355,0.3336748480796814,0.6467892527580261,0.7993259429931641,0.13676375150680542,0.2406194806098938,5e-05
0.4950905740261078,0.6800649762153625,0.21699094772338867,0.3426016867160797,0.841930627822876,0.7849078178405762,0.07272135466337204,0.13558292388916016,5e-05
0.34012725949287415,0.7189651727676392,0.303008496761322,0.4495791792869568,0.9382482171058655,0.8199677467346191,0.03014959581196308,0.0585344024002552,5e-05
0.309630811214447,0.7247415781021118,0.35912948846817017,0.5121795535087585,0.9409326314926147,0.737816333770752,0.029912656173110008,0.058087751269340515,5e-05
0.33581897616386414,0.7652396559715271,0.3506513833999634,0.5069281458854675,0.9310558438301086,0.7933015823364258,0.03397325426340103,0.06571399420499802,5e-05
0.2980191111564636,0.7565828561782837,0.3444523811340332,0.4954613149166107,0.9462184906005859,0.7295756340026855,0.027391716837882996,0.05332282930612564,5e-05
0.33433768153190613,0.7330590486526489,0.3272785246372223,0.47170963883399963,0.9772065281867981,0.7395844459533691,0.011813598684966564,0.023351334035396576,5e-05
0.4211508631706238,0.6423238515853882,0.2911580204963684,0.42825308442115784,0.999510645866394,0.7948980331420898,0.0002573652018327266,0.0005145979812368751,5e-05
0.29533326625823975,0.6963367462158203,0.335869163274765,0.48497921228408813,0.9989733099937439,0.8181881904602051,0.0005394913023337722,0.0010784008773043752,5e-05
0.27891266345977783,0.7321082949638367,0.3779081702232361,0.5364997982978821,0.9968927502632141,0.8742794990539551,0.0016251869965344667,0.0032451001461595297,5e-05
0.26221543550491333,0.7751165628433228,0.403242290019989,0.5643815398216248,0.9969096779823303,0.8629283905029297,0.0016170969465747476,0.00322897220030427,5e-05
0.2440292090177536,0.7801578044891357,0.39924389123916626,0.5580697655677795,0.9970648884773254,0.7321944236755371,0.0015415381640195847,0.00307833100669086,2.5e-05
0.25957897305488586,0.7786100506782532,0.3824712932109833,0.5382108092308044,0.9968888759613037,0.7977843284606934,0.0016320053255185485,0.0032586923334747553,2.5e-05
0.2892949879169464,0.7623149156570435,0.3843136429786682,0.5386977791786194,0.9968406558036804,0.8647408485412598,0.00165303866378963,0.0033006214071065187,2.5e-05
0.27313143014907837,0.774239182472229,0.36664432287216187,0.5173550844192505,0.9960212111473083,0.801091194152832,0.0020848361309617758,0.004160996992141008,2.5e-05
0.2814004123210907,0.7595029473304749,0.36881160736083984,0.5165687203407288,0.9961416721343994,0.7189908027648926,0.002025943947955966,0.004043695516884327,2.5e-05
0.2697162926197052,0.7959495186805725,0.3706072270870209,0.5240674018859863,0.9952048659324646,0.778815746307373,0.0025131041184067726,0.00501360883936286,2.5e-05
0.29033416509628296,0.7940569519996643,0.38474684953689575,0.5435664057731628,0.9957789778709412,0.7284994125366211,0.0022155174519866705,0.004421239718794823,2.5e-05
0.27701541781425476,0.785830557346344,0.37616050243377686,0.5297681093215942,0.9963774681091309,0.7173938751220703,0.0019023835193365812,0.003797543002292514,2.5e-05
0.2416917383670807,0.8003836274147034,0.42467570304870605,0.588424801826477,0.9969450831413269,0.7878174781799316,0.001603078912012279,0.0032010262366384268,2.5e-05
0.2755630314350128,0.773388683795929,0.41442662477493286,0.5685633420944214,0.996897280216217,0.7761392593383789,0.001628631609492004,0.0032519670203328133,2.5e-05
0.2399756908416748,0.7984886169433594,0.4415789246559143,0.6001219153404236,0.9969592690467834,0.7319574356079102,0.001597195165231824,0.0031892964616417885,1.25e-05
0.24626858532428741,0.803057074546814,0.40446043014526367,0.5560148358345032,0.9963485598564148,0.8658485412597656,0.0019094027811661363,0.00381152774207294,1.25e-05
0.2533300518989563,0.8018667101860046,0.41579580307006836,0.5805155634880066,0.9961048364639282,0.8803448677062988,0.0020334969740360975,0.004058740567415953,1.25e-05
0.2575399875640869,0.7988144755363464,0.39753302931785583,0.546008288860321,0.996339738368988,0.7963333129882812,0.0019193788757547736,0.0038314037956297398,1.25e-05
0.22962254285812378,0.8215134739875793,0.4657168388366699,0.6215087175369263,0.9966171979904175,0.7826595306396484,0.0017750428523868322,0.003543795319274068,1.25e-05
0.25848865509033203,0.7930923700332642,0.43949565291404724,0.5920726656913757,0.9972514510154724,0.8171496391296387,0.00144164205994457,0.0028791334480047226,1.25e-05
0.21702693402767181,0.8279272317886353,0.4557632803916931,0.6215819716453552,0.9967368841171265,0.6195859909057617,0.0017159676644951105,0.0034260565880686045,1.25e-05
0.2513066232204437,0.795392632484436,0.4463399052619934,0.5981044173240662,0.9968482851982117,0.7394223213195801,0.0016551899025216699,0.003304909449070692,1.25e-05
0.2759590744972229,0.7887669205665588,0.4103938937187195,0.563323974609375,0.9965232014656067,0.8082923889160156,0.0018226158572360873,0.003638599766418338,1.25e-05
0.23483535647392273,0.8062352538108826,0.4195200800895691,0.5746035575866699,0.9965803027153015,0.8057637214660645,0.001792999217286706,0.0035795802250504494,1.25e-05
