epoch,dice_coef,jacard_coef,loss,val_dice_coef,val_jacard_coef,val_loss
0,0.3578380346298218,0.2285514920949936,0.4677271544933319,0.18072277307510376,0.1112348884344101,0.6024157404899597
1,0.4981875717639923,0.35355716943740845,0.3635656237602234,0.1629229485988617,0.09714733809232712,0.6103870868682861
2,0.5695537328720093,0.4208783805370331,0.3137284219264984,0.1585424542427063,0.09384996443986893,0.6127737760543823
3,0.5469782948493958,0.4004206657409668,0.32761478424072266,0.1308683604001999,0.07423799484968185,0.6301547288894653
4,0.5938650965690613,0.45537182688713074,0.2962972819805145,0.10780912637710571,0.05930895358324051,0.6468719840049744
5,0.6296740174293518,0.49355220794677734,0.2798788845539093,0.10999014228582382,0.06067867949604988,0.6451725363731384
6,0.5604283809661865,0.4348960816860199,0.3188001811504364,0.10671540349721909,0.058631811290979385,0.6474844813346863
7,0.620849072933197,0.484485387802124,0.26554858684539795,0.08438029885292053,0.045186977833509445,0.6652066111564636
