epoch,dice_coef,jacard_coef,loss,val_dice_coef,val_jacard_coef,val_loss
0,0.38103461265563965,0.25402823090553284,0.4577956795692444,0.1789638102054596,0.10589881241321564,0.5868838429450989
1,0.4582194983959198,0.3218015134334564,0.41110947728157043,0.11225517094135284,0.06118493899703026,0.6473994851112366
2,0.5482659339904785,0.40539491176605225,0.3451879918575287,0.0600985586643219,0.031199274584650993,0.7023183107376099
3,0.581871509552002,0.44778144359588623,0.3210509419441223,0.07221248000860214,0.037862543016672134,0.6885281205177307
4,0.575039267539978,0.44179779291152954,0.3192743957042694,0.05043920874595642,0.025998931378126144,0.7137875556945801
5,0.5782648921012878,0.4503863751888275,0.3059537410736084,0.053919121623039246,0.0278468057513237,0.7096511125564575
6,0.6168377995491028,0.48399442434310913,0.2917316257953644,0.04317593574523926,0.022132376208901405,0.7227951288223267
7,0.7128884792327881,0.5759050846099854,0.2116265594959259,0.027706073597073555,0.014065850526094437,0.7436875104904175
