epoch,dice_coef,jacard_coef,loss,val_dice_coef,val_jacard_coef,val_loss
0,0.34236812591552734,0.2244800180196762,0.5132179260253906,0.18103358149528503,0.10796303302049637,0.5969847440719604
1,0.3761732280254364,0.24866008758544922,0.4660708010196686,0.13720113039016724,0.07715515047311783,0.6281248331069946
2,0.5114281177520752,0.3622487783432007,0.36277395486831665,0.0974908396601677,0.05246122181415558,0.6602612137794495
3,0.5381087064743042,0.40089964866638184,0.3306724727153778,0.0917748510837555,0.049112483859062195,0.6651768684387207
4,0.5616311430931091,0.42442208528518677,0.3310239315032959,0.06131308525800705,0.03193451464176178,0.6932656168937683
5,0.6333736181259155,0.49371427297592163,0.2786676287651062,0.05319869518280029,0.027530936524271965,0.7013359665870667
6,0.6687674522399902,0.523003876209259,0.24444153904914856,0.044218964874744415,0.022730953991413116,0.7107732892036438
7,0.6556304693222046,0.5191508531570435,0.263234943151474,0.040761467069387436,0.020901905372738838,0.7145442366600037
