epoch,dice_coef,jacard_coef,loss,val_dice_coef,val_jacard_coef,val_loss
0,0.349220871925354,0.22572804987430573,0.48779958486557007,0.16926652193069458,0.10204252600669861,0.6072837114334106
1,0.4498783349990845,0.313917875289917,0.4110599160194397,0.12476272135972977,0.0701395571231842,0.6346654891967773
2,0.4969429671764374,0.3451058268547058,0.3655986487865448,0.11484727263450623,0.06377676874399185,0.6417108178138733
3,0.6053875684738159,0.45082587003707886,0.30090102553367615,0.08818155527114868,0.04742239788174629,0.6622058749198914
4,0.5650230646133423,0.4282930791378021,0.3401497006416321,0.07117025554180145,0.03760300204157829,0.6762815713882446
5,0.5888406038284302,0.4514329433441162,0.29573434591293335,0.061970870941877365,0.03245598450303078,0.6842299103736877
6,0.58930903673172,0.45389845967292786,0.31239596009254456,0.05657054856419563,0.029480794444680214,0.688981294631958
7,0.6285394430160522,0.49562618136405945,0.26881784200668335,0.05442572757601738,0.028306875377893448,0.6910023093223572
