,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef,lr
0,0.21950750052928925,0.29219362139701843,0.08606071025133133,1.477033257484436,0.9083617925643921,2.220262819083163e-12,0.001
1,0.1833253651857376,0.3477000296115875,0.08229861408472061,1.1037777662277222,0.9075927734375,0.0009926777565851808,0.001
2,0.18040874600410461,0.4215432107448578,0.08534727245569229,0.6442933678627014,0.9044626951217651,0.00417263712733984,0.001
3,0.1715746372938156,0.6273350715637207,0.07777971029281616,0.36342498660087585,0.7369150519371033,0.07609526067972183,0.001
4,0.17060081660747528,0.6239334344863892,0.0704866573214531,1.2452552318572998,0.8933522701263428,0.012091373093426228,0.001
5,0.15949709713459015,0.8577998876571655,0.04139196127653122,0.9290552735328674,0.8907480835914612,0.014190111309289932,0.001
6,0.15362568199634552,0.8986984491348267,0.01798957586288452,0.3976660966873169,0.8837748169898987,0.018111329525709152,0.001
7,0.1496066302061081,0.9055943489074707,0.013017249293625355,0.1667252629995346,0.8598805665969849,0.032632142305374146,0.001
8,0.14593298733234406,0.9105164408683777,0.00947558507323265,0.15720464289188385,0.9058257937431335,0.002186073223128915,0.001
9,0.14356760680675507,0.914409339427948,0.005241649691015482,0.11868957430124283,0.8917226195335388,0.02215803973376751,0.001
10,0.1407790333032608,0.9139800667762756,0.0045967623591423035,0.1470901072025299,0.9065317511558533,0.0007716729887761176,0.001
11,0.13802096247673035,0.9172932505607605,0.002048066584393382,0.15310290455818176,0.8504903316497803,0.038764309138059616,0.001
12,0.13440969586372375,0.9198282957077026,9.455310646444559e-05,0.14644783735275269,0.9083617925643921,2.220262819083163e-12,0.001
13,0.1314818412065506,0.9196545481681824,0.000942988961469382,0.14231914281845093,0.9083617925643921,2.220262819083163e-12,0.001
14,0.12919987738132477,0.9167163372039795,0.010761477053165436,0.1346944123506546,0.9083617925643921,2.220262819083163e-12,0.001
15,0.1268509030342102,0.9195813536643982,0.000415810412960127,0.13099955022335052,0.9083617925643921,2.220262819083163e-12,0.001
16,0.1244378611445427,0.9150316119194031,0.009882798418402672,0.12984701991081238,0.9083617925643921,2.220262819083163e-12,0.001
17,0.12236852943897247,0.9200457334518433,3.207611371180974e-05,0.1228385716676712,0.9083617925643921,2.220262819083163e-12,0.001
18,0.12330370396375656,0.911639928817749,0.017391148954629898,0.888783872127533,0.7196462154388428,0.04900041222572327,0.0005
