,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef,lr
0,0.2164144068956375,0.37736913561820984,0.08361940085887909,14.302173614501953,0.1062876358628273,0.09198945760726929,0.001
1,0.18577247858047485,0.3740312457084656,0.08401817083358765,0.7004619836807251,0.22762960195541382,0.09263255447149277,0.001
2,0.1737966686487198,0.529734194278717,0.08630917966365814,0.8839434385299683,0.9079030156135559,2.209219786275529e-12,0.001
3,0.17362019419670105,0.6072721481323242,0.07349210232496262,0.2045084685087204,0.8813944458961487,0.012066482566297054,0.001
4,0.1600339710712433,0.8479028940200806,0.04701875522732735,0.15555162727832794,0.8928558230400085,0.024085039272904396,0.001
5,0.16019997000694275,0.8886854648590088,0.0393357053399086,0.16477176547050476,0.8943379521369934,0.02619878575205803,0.001
6,0.15244916081428528,0.891965389251709,0.05441970005631447,0.161935493350029,0.9083617925643921,2.220262819083163e-12,0.001
7,0.14792528748512268,0.8940357565879822,0.038453634828329086,0.15977360308170319,0.9083617925643921,2.220262819083163e-12,0.001
8,0.1446462720632553,0.9054805636405945,0.031864725053310394,0.15294809639453888,0.9083617925643921,2.220262819083163e-12,0.001
9,0.1416785567998886,0.8959165811538696,0.04603847861289978,0.1471967101097107,0.9083597660064697,2.220212728942794e-12,0.001
10,0.13867270946502686,0.9153724908828735,0.006394753232598305,0.14778098464012146,0.9083465337753296,2.2198935398232145e-12,0.001
11,0.1359749138355255,0.9125900864601135,0.012826552614569664,0.13073548674583435,0.9083404541015625,2.2197465220086254e-12,0.001
12,0.1330787092447281,0.9124572277069092,0.02045605331659317,0.1281060129404068,0.9083404541015625,2.2197465220086254e-12,0.001
13,0.13070178031921387,0.9054216742515564,0.03889508172869682,0.13559868931770325,0.908337414264679,2.2196714952182894e-12,0.001
14,0.12794098258018494,0.9132856130599976,0.013861233368515968,0.11945261806249619,0.9083394408226013,2.2197213685182238e-12,0.001
15,0.12585601210594177,0.9146283864974976,0.011533018201589584,0.1338668316602707,0.9083394408226013,2.2197213685182238e-12,0.001
16,0.12287373095750809,0.9164391756057739,0.005886150524020195,0.13666465878486633,0.9083262085914612,2.2194015288773405e-12,0.001
