epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.8911223411560059,0.41756176948547363,0.27725785970687866,0.4259849190711975,0.9440653324127197,0.0604073703289032,0.03120368905365467,0.6678860783576965
1,0.9798513650894165,0.681266725063324,0.525495707988739,0.22883541882038116,0.9440653324127197,0.01682252809405327,0.008483724668622017,0.7073313593864441
2,0.9858260750770569,0.7627440094947815,0.6230151653289795,0.1702081561088562,0.9429711699485779,0.08510059118270874,0.045226555317640305,0.6593272089958191
3,0.9885911345481873,0.8088107705116272,0.6839582920074463,0.13726182281970978,0.9505558609962463,0.23671293258666992,0.13867193460464478,0.5467082858085632
4,0.9906949996948242,0.84502774477005,0.7348441481590271,0.11132466048002243,0.9345149993896484,0.5424623489379883,0.3779669404029846,0.3341674506664276
5,0.9914829134941101,0.8625495433807373,0.7621035575866699,0.09889961034059525,0.9648528099060059,0.6425930857658386,0.4785507917404175,0.2575494050979614
6,0.9925329685211182,0.8823555707931519,0.7917966842651367,0.08470012992620468,0.9142369031906128,0.5054448843002319,0.344001829624176,0.36704862117767334
7,0.9928840398788452,0.8944668769836426,0.8107232451438904,0.0761677473783493,0.9452903270721436,0.5633624792098999,0.3983372151851654,0.3154163658618927
8,0.9934013485908508,0.9044351577758789,0.8272218704223633,0.06902718544006348,0.8738847374916077,0.4324185848236084,0.28071311116218567,0.4295370876789093
9,0.9931406378746033,0.9048261046409607,0.8277822136878967,0.06889069825410843,0.8464353680610657,0.3937039077281952,0.2493887096643448,0.4691014587879181
10,0.9937883615493774,0.9158748984336853,0.8464293479919434,0.060953766107559204,0.8948602676391602,0.45649293065071106,0.3010150194168091,0.4048176109790802
11,0.9940500259399414,0.9229518175125122,0.8576918244361877,0.055898625403642654,0.8365715146064758,0.3803878128528595,0.23905770480632782,0.4813537001609802
12,0.9943886399269104,0.9296427369117737,0.8691273331642151,0.051113106310367584,0.8298406600952148,0.3741552531719208,0.23414315283298492,0.49051088094711304
13,0.9935354590415955,0.920817494392395,0.8548904657363892,0.05764838308095932,0.8337756395339966,0.37591812014579773,0.2357448935508728,0.4883418083190918
