loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef,lr
0.19653905928134918,0.5178211331367493,0.12304168194532394,0.9412809610366821,0.9357360601425171,0.00881067756563425,0.001
0.14246147871017456,0.9306210875511169,0.380636602640152,15.182180404663086,0.05805053561925888,0.05460166931152344,0.001
0.129224956035614,0.9445679783821106,0.43822911381721497,15.1127347946167,0.05805053561925888,0.05460166931152344,0.001
0.11954649537801743,0.960663378238678,0.5135249495506287,12.71711540222168,0.05869903415441513,0.05460149049758911,0.001
0.12944310903549194,0.9401341080665588,0.4088098406791687,0.5802685618400574,0.06720352172851562,0.05480937287211418,0.001
0.11835399270057678,0.9596524238586426,0.49277856945991516,0.25746089220046997,0.10924224555492401,0.05409393832087517,0.001
0.10744599252939224,0.9657303690910339,0.5356033444404602,0.11572623252868652,0.940447986125946,0.001605973462574184,0.001
0.10575726628303528,0.9657158851623535,0.5379182696342468,0.19617252051830292,0.8198463320732117,0.1515476405620575,0.001
0.0961286798119545,0.9714590311050415,0.58636075258255,0.1067710667848587,0.9204864501953125,0.1441650688648224,0.001
0.09700938314199448,0.9712338447570801,0.5636670589447021,0.09455161541700363,0.9419494867324829,5.421470564148656e-12,0.001
0.09165939688682556,0.9723554253578186,0.5758246779441833,0.1886291205883026,0.6043289303779602,0.030468808487057686,0.001
0.08589458465576172,0.9718958139419556,0.5932338833808899,0.09696108847856522,0.9425888061523438,0.009813663549721241,0.001
0.08168883621692657,0.9758720993995667,0.6230581998825073,0.09325481951236725,0.9419494867324829,5.421470564148656e-12,0.001
0.07774168252944946,0.9783974885940552,0.6639566421508789,0.0884503722190857,0.9518944025039673,0.17516303062438965,0.001
0.07140753418207169,0.98418128490448,0.7414183616638184,0.08720754832029343,0.9532371759414673,0.36711061000823975,0.001
0.06988880783319473,0.9822725653648376,0.6973749995231628,0.08144855499267578,0.9493644833564758,0.1360878348350525,0.001
0.0682649314403534,0.9828193783760071,0.713859498500824,0.23933418095111847,0.9057846069335938,0.3559613525867462,0.001
0.06567063182592392,0.9855160713195801,0.7401739954948425,0.27111321687698364,0.8925644159317017,0.31269407272338867,0.001
0.06456620246171951,0.9805005788803101,0.6837522387504578,0.19244225323200226,0.8944801092147827,0.2772391140460968,0.001
0.05837462469935417,0.9870744943618774,0.7717592716217041,0.07286883890628815,0.9571846127510071,0.41653355956077576,0.001
0.0572647899389267,0.9867790937423706,0.766840398311615,0.07231011986732483,0.9563919305801392,0.34570181369781494,0.001
0.055143896490335464,0.9870173335075378,0.7648923993110657,0.06459901481866837,0.9604255557060242,0.39961686730384827,0.001
0.051361098885536194,0.9892517328262329,0.8078951835632324,0.09959591925144196,0.953997015953064,0.5018398761749268,0.001
0.05341638997197151,0.9860382676124573,0.7556841373443604,0.06078019738197327,0.9720619320869446,0.5534204840660095,0.001
0.04883524402976036,0.9887478351593018,0.7957519888877869,0.051884282380342484,0.9699104428291321,0.4410025179386139,0.001
0.05064995214343071,0.9861810803413391,0.7490079402923584,0.13674654066562653,0.9539230465888977,0.5603618025779724,0.001
0.05062522739171982,0.983751118183136,0.709913432598114,0.1319463849067688,0.9603813290596008,0.5960990786552429,0.001
0.04512616991996765,0.9881409406661987,0.7819607853889465,0.05589987710118294,0.9854484796524048,0.7624502182006836,0.001
0.04217694699764252,0.9906976819038391,0.8253286480903625,0.048125285655260086,0.9723251461982727,0.4425942897796631,0.001
0.0444602333009243,0.987667441368103,0.7619385123252869,0.0733213722705841,0.9747238159179688,0.7110476493835449,0.001
0.03979166969656944,0.9905607104301453,0.8255252242088318,0.046384893357753754,0.9844924807548523,0.7719755172729492,0.001
0.03824543207883835,0.99154132604599,0.8394820094108582,0.037615515291690826,0.9805701971054077,0.6357014775276184,0.001
0.036017078906297684,0.9925535321235657,0.8612492680549622,0.036641739308834076,0.9778724908828735,0.5592396855354309,0.001
0.03523582965135574,0.9926906228065491,0.8638201951980591,0.04003762826323509,0.9748878479003906,0.575235903263092,0.001
0.03464238718152046,0.9924946427345276,0.8565601706504822,0.033163078129291534,0.9866539239883423,0.7853558659553528,0.001
0.032661303877830505,0.9933422803878784,0.8712908029556274,0.034784309566020966,0.9840705990791321,0.7176480293273926,0.001
0.0325489304959774,0.9931432604789734,0.8438504934310913,0.3951250910758972,0.8691673278808594,0.29543477296829224,0.001
0.05433493107557297,0.9709523916244507,0.5606952905654907,14.97912883758545,0.05811920017004013,0.054605379700660706,0.001
0.042401283979415894,0.978390634059906,0.6366607546806335,6.9337921142578125,0.1482490599155426,0.05853749439120293,0.001
0.036473773419857025,0.9836679697036743,0.7135285139083862,4.112026691436768,0.2793785035610199,0.06961985677480698,0.001
0.04174959659576416,0.9807615876197815,0.6667850613594055,0.15596741437911987,0.9035476446151733,0.3642175495624542,0.001
0.03510323166847229,0.9839405417442322,0.7238256335258484,0.14775829017162323,0.9339973330497742,0.4769470691680908,0.001
0.03339825198054314,0.9861422181129456,0.7534976005554199,0.07069717347621918,0.9460006952285767,0.5104081630706787,0.001
0.030758297070860863,0.9889258146286011,0.7931662797927856,0.045339830219745636,0.9887908697128296,0.8192599415779114,0.0005
0.030043717473745346,0.9890416860580444,0.7818264365196228,0.032589204609394073,0.990308403968811,0.8292320370674133,0.0005
0.028029926121234894,0.9912166595458984,0.8342253565788269,0.030783480033278465,0.9898620843887329,0.8286057114601135,0.0005
0.029004022479057312,0.9899550676345825,0.7881665229797363,0.03125099092721939,0.985809326171875,0.7301899790763855,0.0005
0.02821899764239788,0.9905960559844971,0.8179523348808289,0.038110218942165375,0.9699798822402954,0.4134500324726105,0.0005
0.02826009690761566,0.9901029467582703,0.8062585592269897,0.02909131348133087,0.988813042640686,0.8179783821105957,0.0005
0.027232090011239052,0.9909858107566833,0.8133789300918579,0.027715932577848434,0.9898231625556946,0.8337206244468689,0.0005
0.027560172602534294,0.9912741184234619,0.8121710419654846,0.028651490807533264,0.986894965171814,0.7704741954803467,0.0005
0.02972472459077835,0.9877645969390869,0.7660257816314697,0.040733471512794495,0.981218695640564,0.7465081214904785,0.0005
0.027502043172717094,0.9888497591018677,0.7811158299446106,0.033256251364946365,0.9848243594169617,0.790827214717865,0.0005
0.026158925145864487,0.9904167652130127,0.8131222724914551,0.03140544146299362,0.9791542291641235,0.6350509524345398,0.0005
0.024095382541418076,0.9925445318222046,0.8583009839057922,0.030127059668302536,0.9819084405899048,0.6878445744514465,0.0005
0.023339835926890373,0.9931405782699585,0.8706283569335938,0.02769068442285061,0.9849807620048523,0.7353982925415039,0.0005
0.024295812472701073,0.9922471642494202,0.8336517214775085,0.026784932240843773,0.9844962954521179,0.718402624130249,0.0005
0.02261519432067871,0.9935638904571533,0.8769605755805969,0.02616693638265133,0.9864082336425781,0.7577407360076904,0.0005
0.02221360057592392,0.9937266707420349,0.8801797032356262,0.024442503228783607,0.9888938665390015,0.8026062846183777,0.00025
0.021869033575057983,0.9937677979469299,0.8750646114349365,0.024198193103075027,0.9891952276229858,0.8053568005561829,0.00025
0.02137015573680401,0.9943792819976807,0.8897767066955566,0.023822981864213943,0.9898818731307983,0.8179230093955994,0.00025
0.021347086876630783,0.9942471981048584,0.8881798386573792,0.023504910990595818,0.990374743938446,0.8290727734565735,0.00025
0.02085062302649021,0.9946662187576294,0.8982999324798584,0.023044252768158913,0.9910796880722046,0.8400063514709473,0.00025
0.020812297239899635,0.9945858120918274,0.8941810727119446,0.02300306037068367,0.9908744692802429,0.8370468020439148,0.00025
0.020495319738984108,0.9949479699134827,0.8994079828262329,0.02411172166466713,0.988202691078186,0.7847924828529358,0.00025
0.02126029133796692,0.993974506855011,0.8765426278114319,0.022024819627404213,0.9912147521972656,0.8442678451538086,0.00025
0.021828489378094673,0.9939259886741638,0.8548380732536316,0.022504156455397606,0.990826427936554,0.8422914147377014,0.00025
0.025938047096133232,0.9884065985679626,0.7851215600967407,1.8023475408554077,0.5509918332099915,0.10781284421682358,0.00025
0.02724286913871765,0.9879919290542603,0.7447059750556946,0.26467400789260864,0.8578895330429077,0.27526944875717163,0.00025
0.024664247408509254,0.9891466498374939,0.7947872281074524,0.25085777044296265,0.8435249328613281,0.25361379981040955,0.00025
0.022368038073182106,0.9911513328552246,0.8309597373008728,0.06016501039266586,0.9642715454101562,0.6085397601127625,0.00025
0.021290283650159836,0.9926280379295349,0.8539170622825623,0.030405625700950623,0.9830482602119446,0.7546691298484802,0.00025
0.020883921533823013,0.9932119250297546,0.8668214678764343,0.023625167086720467,0.9892624020576477,0.824025571346283,0.00025
0.022181319072842598,0.992281973361969,0.8383833765983582,0.02197371982038021,0.9890510439872742,0.8135960698127747,0.00025
0.020336637273430824,0.9934737682342529,0.8713039755821228,0.02165691927075386,0.9903351068496704,0.8388726115226746,0.000125
0.02020876295864582,0.993869423866272,0.8692222237586975,0.02101007290184498,0.9908668398857117,0.8454784750938416,0.000125
0.01951541379094124,0.9943430423736572,0.8905189633369446,0.02077629417181015,0.9910385012626648,0.8469682335853577,0.000125
0.019861429929733276,0.9939963817596436,0.873878002166748,0.021845579147338867,0.9892196655273438,0.808875560760498,0.000125
0.01917646825313568,0.9944960474967957,0.8954700827598572,0.020926309749484062,0.990753173828125,0.8387009501457214,0.000125
0.01921181008219719,0.9945040345191956,0.8869077563285828,0.020833980292081833,0.9910484552383423,0.8450572490692139,0.000125
0.019458316266536713,0.994605302810669,0.8738422393798828,0.021331164985895157,0.9895713925361633,0.8147726058959961,0.000125
0.020208017900586128,0.9932348132133484,0.8680977821350098,0.022008683532476425,0.9891387820243835,0.8144802451133728,0.000125
0.019321924075484276,0.9942812919616699,0.8882421255111694,0.02085014060139656,0.990588366985321,0.8360409736633301,0.000125
0.01960792765021324,0.994551420211792,0.8682681918144226,0.021612858399748802,0.9889389276504517,0.8013562560081482,0.000125
0.020669665187597275,0.9926329255104065,0.8580448031425476,0.0323600247502327,0.9845787286758423,0.7814617156982422,0.000125
0.019899578765034676,0.9933866858482361,0.8671995997428894,0.02396211214363575,0.988909125328064,0.8245721459388733,6.25e-05
0.018780147656798363,0.994545042514801,0.8937153220176697,0.02140991948544979,0.9908424615859985,0.8448867797851562,6.25e-05
0.018610598519444466,0.9947558045387268,0.897146999835968,0.020879261195659637,0.991407036781311,0.8520458340644836,6.25e-05
0.018450796604156494,0.994950532913208,0.9022521376609802,0.020445946604013443,0.9914939999580383,0.851318359375,6.25e-05
0.01889651268720627,0.9947810769081116,0.8734968304634094,0.020563354715704918,0.9907630681991577,0.8372372984886169,6.25e-05
0.022385839372873306,0.9909299612045288,0.8353580832481384,0.023675311356782913,0.9888809323310852,0.8313429951667786,6.25e-05
0.019955823197960854,0.9928768277168274,0.8487114906311035,0.02348783053457737,0.9901420474052429,0.8400507569313049,6.25e-05
0.018631990998983383,0.9945715665817261,0.8895454406738281,0.021949803456664085,0.9907897710800171,0.8463980555534363,6.25e-05
0.0184611976146698,0.994780957698822,0.8966401219367981,0.020758893340826035,0.9914169311523438,0.8553199172019958,6.25e-05
0.018343375995755196,0.9948866963386536,0.8984819650650024,0.020587239414453506,0.9915763735771179,0.856166660785675,6.25e-05
0.018464479595422745,0.9949358701705933,0.8859128355979919,0.020477836951613426,0.9916747808456421,0.8580796718597412,6.25e-05
