image,dilution_factor,method,foreground_pct
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,90.00272750854492
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2724181860685348
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2708936110138893
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2695145783945918
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2635321114212274
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.3217318328097462
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.4068878013640642
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,1.1985378339886663
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,53.0056357383728
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,89.10341262817383
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,94.91724967956544
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,97.54247665405272
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,98.81094098091124
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,99.53492283821106
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,98.65081310272215
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,98.47139120101927
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2756715985015034
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2737932372838259
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2721636090427637
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2693261951208114
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2605678746476769
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.3258727956563234
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2873789984732866
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.3384798998013139
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,2.054261416196823
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,42.83072352409363
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,92.92598366737366
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,95.33252716064452
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,98.41908812522888
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,96.90896272659302
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,99.3580400943756
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2780775539577007
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2773906104266643
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2742716111242771
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2716157585382461
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2691259142011404
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2695093862712383
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.3295020665973425
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.4127462860196829
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.3175237216055393
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.3215772798284888
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,36.52072250843048
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,35.26119291782379
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,89.87261056900024
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,95.26889324188232
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,98.70320558547974
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2777964109554887
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2781826537102461
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2773293759673834
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2750111510977149
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2723749494180083
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2687233965843916
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2729223342612386
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.276505178771913
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.3552775830030441
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.2851918805390596
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,11.372976005077362
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,0.3803143743425607
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,14.943936467170715
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,87.0684564113617
10240x_2560x_2025-05-16_00-59-00_002,10240,unet,97.6902961730957
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.1293304492719471
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.1362076378427446
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.0633477175142616
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.063922326080501
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,6.299919635057449
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,57.4307382106781
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,93.14291477203368
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,97.8590488433838
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.46908950805664
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.8601496219635
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,98.11735153198242
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,98.15943241119383
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,91.45109057426453
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,32.4234664440155
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.6536189932376146
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.4675842821598053
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.2684070495888591
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.1688465708866715
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.0680400757119059
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.0677255738992244
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,12.650993466377258
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,63.24787139892578
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,95.3080713748932
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,96.31514549255373
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.17612671852112
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.45666790008544
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.57330226898192
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,99.28854703903198
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,95.3128457069397
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,17.148135602474213
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.4351609852164984
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.620380649343133
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.3829257562756538
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.2327742287889123
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.0601042644120752
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,0.052050215890631
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,13.797976076602936
10240x_2560x_2025-05-16_00-59-00_002,10240,resunet,75.59453845024109
