,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef,lr
0,0.06292156130075455,0.9407841563224792,0.004830889869481325,0.05504660680890083,0.9485840201377869,0.019999999552965164,1e-04
1,0.03603081405162811,0.9433777928352356,0.12839694321155548,0.027179263532161713,0.9556261301040649,0.3572518527507782,1e-04
2,0.024298403412103653,0.9620715975761414,0.4236936569213867,0.019126761704683304,0.9709556102752686,0.4528774321079254,1e-04
3,0.01539709884673357,0.9772186875343323,0.6204516291618347,0.012101946398615837,0.982427716255188,0.6603915691375732,1e-04
4,0.011485191993415356,0.9831947684288025,0.7098619937896729,0.009873779490590096,0.9850881695747375,0.6795172095298767,1e-04
5,0.008921180851757526,0.9869774580001831,0.7759445905685425,0.007726135663688183,0.9887190461158752,0.7687780857086182,1e-04
6,0.007311744149774313,0.9894261956214905,0.815887987613678,0.006320937070995569,0.9909199476242065,0.8284948468208313,1e-04
7,0.00664727995172143,0.9904220700263977,0.830564558506012,0.0066445195116102695,0.9904287457466125,0.7992150187492371,1e-04
8,0.005606475751847029,0.9919338226318359,0.8578082323074341,0.006204307544976473,0.9912545680999756,0.8372848033905029,1e-04
9,0.005015004426240921,0.9927170872688293,0.870413601398468,0.005611232481896877,0.991882860660553,0.8414505124092102,1e-04
10,0.00468513322994113,0.9930403232574463,0.8771194815635681,0.006990326568484306,0.9899672865867615,0.8060999512672424,1e-04
11,0.004212629050016403,0.9936962127685547,0.8885608315467834,0.007519099395722151,0.9900708198547363,0.7825877666473389,1e-04
12,0.004761853720992804,0.9929200410842896,0.8746393918991089,0.0040347217582166195,0.9940392374992371,0.8696743845939636,1e-04
13,0.0034828020725399256,0.9947035312652588,0.9070154428482056,0.0044047157280147076,0.9936546683311462,0.8626204133033752,1e-04
14,0.003778364509344101,0.9943163394927979,0.8981267213821411,0.006268518511205912,0.9917161464691162,0.8223162293434143,1e-04
15,0.0031823415774852037,0.9951395988464355,0.9143415093421936,0.0033992633689194918,0.9949674606323242,0.8848763108253479,1e-04
16,0.003509426722303033,0.99474036693573,0.9097177982330322,0.006536457687616348,0.9910517930984497,0.8099991083145142,1e-04
17,0.0044916970655322075,0.9933946132659912,0.8833461999893188,0.005487059708684683,0.9924860596656799,0.8631343841552734,1e-04
18,0.002881321357563138,0.995551347732544,0.9213875532150269,0.0033872828353196383,0.9951974153518677,0.8880069255828857,1e-04
19,0.0024716658517718315,0.9960910081863403,0.9312447309494019,0.0038006491959095,0.9946241974830627,0.8745346069335938,1e-04
20,0.0031400008592754602,0.9951914548873901,0.9151449799537659,0.004370287526398897,0.9938990473747253,0.8618927597999573,1e-04
21,0.0031526219099760056,0.995140016078949,0.9152777791023254,0.003226173110306263,0.9951487183570862,0.8912737369537354,1e-04
22,0.0022844113409519196,0.9963654279708862,0.933997392654419,0.0032905000261962414,0.9952827095985413,0.8918483853340149,1e-04
23,0.0036618297453969717,0.9944931268692017,0.9025871157646179,0.004532890859991312,0.9934222102165222,0.8520232439041138,1e-04
24,0.003017351496964693,0.9953705668449402,0.9189707636833191,0.003444929840043187,0.9950911402702332,0.9081736207008362,1e-04
25,0.0022372121457010508,0.9964564442634583,0.9375577569007874,0.0030366748105734587,0.9956475496292114,0.9197806715965271,1e-04
26,0.0020166411995887756,0.9967661499977112,0.9424024224281311,0.0031365586910396814,0.9954533576965332,0.9163711667060852,1e-04
27,0.0030512805096805096,0.9953411817550659,0.916750431060791,0.0035555113572627306,0.9949091076850891,0.8852587342262268,1e-04
28,0.002041749656200409,0.9967617392539978,0.9408227801322937,0.0034763584844768047,0.9950527548789978,0.8843422532081604,1e-04
29,0.0019884018693119287,0.9968487620353699,0.9443039894104004,0.0034126327373087406,0.9954036474227905,0.8954861164093018,1e-04
30,0.001812123111449182,0.9971034526824951,0.9485592842102051,0.0030590000096708536,0.9958945512771606,0.9245242476463318,1e-04
31,0.0016444763168692589,0.9973328113555908,0.9528773427009583,0.003478722646832466,0.9956188797950745,0.9193053245544434,1e-04
32,0.0016364442417398095,0.9973591566085815,0.9532971978187561,0.0033731155563145876,0.9954702854156494,0.917168140411377,1e-04
