epoch,dice_coef,jacard_coef,loss,lr,val_dice_coef,val_jacard_coef,val_loss
0,0.22843870520591736,0.13493651151657104,0.11570785194635391,0.005,0.3411969542503357,0.21233630180358887,1.3861043453216553
1,0.21002086997032166,0.12008124589920044,0.02869257889688015,0.005,0.34122928977012634,0.21236486732959747,1.3848834037780762
2,0.2121671885251999,0.12210661172866821,0.02774619497358799,0.005,0.34125226736068726,0.2123846560716629,1.3840906620025635
3,0.22497200965881348,0.13012832403182983,0.026277003809809685,0.005,0.3490121364593506,0.2198234498500824,1.196300983428955
4,0.23859462141990662,0.139041006565094,0.02475590817630291,0.005,0.11686446517705917,0.06450408697128296,0.24456007778644562
5,0.24690763652324677,0.14558735489845276,0.023590411990880966,0.005,0.31184953451156616,0.18752111494541168,0.0759827271103859
6,0.24248917400836945,0.143904909491539,0.02438102848827839,0.005,0.2980307340621948,0.17996501922607422,0.19467739760875702
7,0.2622596025466919,0.15722717344760895,0.02260686829686165,0.005,0.3470853865146637,0.22174601256847382,0.1844864785671234
8,0.2730870544910431,0.1634267270565033,0.02138034626841545,0.005,0.3089781403541565,0.1878981739282608,0.13700833916664124
9,0.27991989254951477,0.16978611052036285,0.02106735110282898,0.005,0.27685242891311646,0.16151118278503418,0.639303982257843
10,0.3141638934612274,0.19112025201320648,0.018760215491056442,0.005,0.21616069972515106,0.12171463668346405,0.08366330713033676
11,0.28129062056541443,0.1736653447151184,0.020435355603694916,0.005,0.39108434319496155,0.26465868949890137,0.37711647152900696
12,0.3073381781578064,0.18988661468029022,0.018590837717056274,0.005,0.38167792558670044,0.2573390603065491,0.12824773788452148
13,0.2821725010871887,0.17387351393699646,0.01999351754784584,0.005,0.37500715255737305,0.2427300214767456,0.07938255369663239
14,0.3309960961341858,0.20659928023815155,0.01792142353951931,0.005,0.37865200638771057,0.2527753412723541,0.11292344331741333
15,0.32320696115493774,0.19929076731204987,0.019370557740330696,0.005,0.3783264756202698,0.24838082492351532,0.8402756452560425
16,0.2864047586917877,0.1725451648235321,0.021911444142460823,0.005,0.39062103629112244,0.26513010263442993,0.5985241532325745
17,0.2822767496109009,0.17347194254398346,0.021289724856615067,0.005,0.10358142852783203,0.05643796920776367,0.24572503566741943
18,0.3061968684196472,0.19023548066616058,0.01849943771958351,0.005,0.24979948997497559,0.14710311591625214,0.0590791329741478
19,0.33596324920654297,0.20990189909934998,0.016560351476073265,0.005,0.12051888555288315,0.06508941948413849,0.20556287467479706
20,0.3112543821334839,0.1965864598751068,0.016228901222348213,0.005,0.28541064262390137,0.1698451042175293,0.04664582014083862
21,0.38029640913009644,0.24235598742961884,0.014571943320333958,0.005,0.2776023745536804,0.16137009859085083,0.040981266647577286
