epoch,dice_coef,jacard_coef,loss,lr,val_dice_coef,val_jacard_coef,val_loss
0,0.25788071751594543,0.15401163697242737,0.09106987714767456,0.003,0.0025637024082243443,0.0012835294473916292,0.3399507701396942
1,0.2794361710548401,0.16777487099170685,0.023781467229127884,0.003,0.3411969542503357,0.21233630180358887,1.3861043453216553
2,0.2812458276748657,0.1697424352169037,0.02189609408378601,0.003,0.3412536084651947,0.21238139271736145,1.384727954864502
3,0.282337486743927,0.17106464505195618,0.023544253781437874,0.003,0.3412691652774811,0.2123951017856598,1.3838657140731812
4,0.29749682545661926,0.18290658295154572,0.019293785095214844,0.003,0.3379083275794983,0.20980103313922882,1.1773618459701538
5,0.29833120107650757,0.18418684601783752,0.020663460716605186,0.003,0.02278154529631138,0.011601726524531841,0.2616361379623413
6,0.31499940156936646,0.19133159518241882,0.021053139120340347,0.003,0.28919610381126404,0.17026232182979584,0.9920428395271301
7,0.28720465302467346,0.17678354680538177,0.02084275335073471,0.003,0.008890061639249325,0.004507136065512896,0.3261985182762146
8,0.31019291281700134,0.1926090121269226,0.01783817633986473,0.003,0.3014674782752991,0.18121850490570068,0.34205275774002075
9,0.3395540416240692,0.21480484306812286,0.017109781503677368,0.003,0.15147438645362854,0.08233202993869781,0.09218442440032959
10,0.34973835945129395,0.21998059749603271,0.01728217490017414,0.003,0.3092460036277771,0.1870376467704773,0.17243024706840515
11,0.37793582677841187,0.2417972832918167,0.015993615612387657,0.003,0.1179526299238205,0.06268738955259323,0.12592960894107819
12,0.3569929599761963,0.2259744107723236,0.015410938300192356,0.0015,0.11977167427539825,0.06371339410543442,0.11293305456638336
13,0.32059353590011597,0.20561853051185608,0.01783917285501957,0.0015,0.09536479413509369,0.050108812749385834,0.1342662274837494
14,0.3728698790073395,0.23967468738555908,0.015448403544723988,0.0015,0.3101387321949005,0.19753654301166534,0.05683724209666252
15,0.34322109818458557,0.21764516830444336,0.016738705337047577,0.0015,0.22478792071342468,0.12810279428958893,0.05133811756968498
16,0.34630733728408813,0.22239024937152863,0.015152649953961372,0.0015,0.18861691653728485,0.10860709100961685,0.08984236419200897
17,0.3512813448905945,0.22470633685588837,0.01603725552558899,0.0015,0.2852649688720703,0.17186245322227478,0.059219080954790115
18,0.3762224316596985,0.24418561160564423,0.01453959196805954,0.0015,0.23815783858299255,0.13567611575126648,0.042695820331573486
19,0.37201187014579773,0.2421262264251709,0.013094446621835232,0.0015,0.1930917352437973,0.10694538056850433,0.06914490461349487
20,0.3253041207790375,0.21043269336223602,0.016436249017715454,0.0015,0.2348705530166626,0.13338980078697205,0.05086062103509903
21,0.3877801299095154,0.25401586294174194,0.012990191578865051,0.0015,0.3061599135398865,0.18610581755638123,0.05861316993832588
22,0.41270628571510315,0.2741633355617523,0.012095268815755844,0.00075,0.3074188232421875,0.1842319220304489,0.03898833319544792
23,0.414888471364975,0.2757153809070587,0.011352774687111378,0.00075,0.29162782430648804,0.17223341763019562,0.04201548919081688
