epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.6959052085876465,0.2128227949142456,0.12198738008737564,0.5916278958320618,0.1900864541530609,0.11192207783460617,0.06001914665102959,0.7019711136817932
1,0.926892101764679,0.38314753770828247,0.24237412214279175,0.45016947388648987,0.9422423243522644,0.15331847965717316,0.08398240059614182,0.5969729423522949
2,0.9601888656616211,0.500691831111908,0.3410712480545044,0.3604481816291809,0.9450564980506897,0.14396056532859802,0.07845190167427063,0.6065384149551392
3,0.971856415271759,0.5738908052444458,0.411098837852478,0.3061155676841736,0.9375949501991272,0.38075554370880127,0.24115082621574402,0.4401218295097351
4,0.9775568842887878,0.6237059831619263,0.461191862821579,0.26974013447761536,0.1804564893245697,0.11890099197626114,0.06395349651575089,0.8892138600349426
5,0.9805936217308044,0.6605650782585144,0.4998079836368561,0.24307876825332642,0.3490961790084839,0.14493480324745178,0.07912563532590866,0.7535600066184998
6,0.9827092885971069,0.6877124905586243,0.5307834148406982,0.22350402176380157,0.13745495676994324,0.11349277943372726,0.060844846069812775,0.9647912383079529
7,0.9840721487998962,0.7082177996635437,0.5555643439292908,0.20879632234573364,0.09778495877981186,0.10911682993173599,0.058341555297374725,1.0535529851913452
8,0.9858421683311462,0.7297894358634949,0.5811089873313904,0.19325433671474457,0.08267512172460556,0.1076427474617958,0.05750276520848274,1.0768741369247437
9,0.9866381287574768,0.7458446621894836,0.6012264490127563,0.18180300295352936,0.07996527850627899,0.10736465454101562,0.05734458565711975,1.08169686794281
10,0.9876973628997803,0.7620170712471008,0.6206838488578796,0.17021894454956055,0.08538876473903656,0.10833926498889923,0.057896584272384644,1.0345014333724976
11,0.988370954990387,0.7730251550674438,0.6358501315116882,0.16234175860881805,0.07769738137722015,0.1071799173951149,0.057239286601543427,1.0814716815948486
