loss,accuracy,jacard_coef,dice_coef,val_loss,val_accuracy,val_jacard_coef,val_dice_coef,lr
0.8193036913871765,0.8433201909065247,4.612373850909623e-13,0.1806962937116623,0.8047190308570862,0.7838051319122314,0.025701219215989113,0.19528090953826904,1e-04
0.8023858666419983,0.07961323857307434,0.12314009666442871,0.19761420786380768,0.8047384023666382,0.7877530455589294,0.023947350680828094,0.19526158273220062,1e-04
0.7979193925857544,0.08175811916589737,0.12662652134895325,0.2020806074142456,0.804756760597229,0.7915399670600891,0.02233719453215599,0.1952432245016098,1e-04
0.8269286155700684,0.06689929962158203,0.10464388132095337,0.17307139933109283,0.8047744631767273,0.7949302196502686,0.02086828090250492,0.1952255517244339,1e-04
0.8116280436515808,0.07351227104663849,0.11604035645723343,0.1883719563484192,0.8047913908958435,0.7976559996604919,0.0195949487388134,0.19520865380764008,1e-04
0.810807466506958,0.07412007451057434,0.1166624128818512,0.18919254839420319,0.8048074841499329,0.8002915978431702,0.018571823835372925,0.19519250094890594,1e-04
0.8262988328933716,0.06651662290096283,0.1051013395190239,0.17370116710662842,0.8048231601715088,0.8023348450660706,0.017514057457447052,0.19517681002616882,1e-04
0.7774949669837952,0.091705322265625,0.14307676255702972,0.22250506281852722,0.8048378229141235,0.8040300011634827,0.016712794080376625,0.19516214728355408,1e-04
0.7873552441596985,0.08630943298339844,0.1350228190422058,0.2126447558403015,0.8048517107963562,0.8056363463401794,0.015879854559898376,0.1951482743024826,1e-04
0.8404342532157898,0.060263633728027344,0.09492243826389313,0.159565731883049,0.8048631548881531,0.807166337966919,0.015214376151561737,0.19513686001300812,1e-04
0.802889347076416,0.07798099517822266,0.12273580580949783,0.1971106231212616,0.8048734068870544,0.808556318283081,0.014816414564847946,0.19512663781642914,1e-04
0.8105117082595825,0.07555033266544342,0.11687930673360825,0.1894882768392563,0.8048825860023499,0.809760332107544,0.014476305805146694,0.19511748850345612,5e-05
0.8099924325942993,0.07505035400390625,0.11727403104305267,0.1900075376033783,0.8048884868621826,0.810614824295044,0.01412472128868103,0.19511152803897858,5e-05
0.8140014410018921,0.0731058120727539,0.11423391848802567,0.18599852919578552,0.8048927783966064,0.8111919164657593,0.014221809804439545,0.19510714709758759,5e-05
0.8212871551513672,0.07056188583374023,0.10878576338291168,0.178712859749794,0.8048973679542542,0.81134033203125,0.014664867892861366,0.19510257244110107,5e-05
0.8026670217514038,0.07763773947954178,0.12290379405021667,0.1973329484462738,0.8049024939537048,0.8106107115745544,0.015630783513188362,0.19509746134281158,5e-05
0.7975361347198486,0.0804189071059227,0.12690924108028412,0.20246383547782898,0.8049074411392212,0.8087297081947327,0.017256632447242737,0.19509257376194,5e-05
0.7713257670402527,0.09490633010864258,0.1482040286064148,0.22867423295974731,0.8049074411392212,0.80657958984375,0.019615162163972855,0.19509252905845642,5e-05
0.8142386078834534,0.07321596145629883,0.11405187100172043,0.18576140701770782,0.8048993945121765,0.803948163986206,0.023162590339779854,0.1951005905866623,5e-05
0.8129891157150269,0.07234621047973633,0.11499469727277756,0.18701086938381195,0.8048858642578125,0.8005828857421875,0.028040790930390358,0.1951141059398651,5e-05
0.8093858957290649,0.07497303932905197,0.11773094534873962,0.19061407446861267,0.8048717975616455,0.7963603734970093,0.03520902618765831,0.19512814283370972,5e-05
0.7995278835296631,0.07962417602539062,0.12534406781196594,0.20047208666801453,0.8048595786094666,0.7908546924591064,0.044774897396564484,0.19514043629169464,2.5e-05
0.80144864320755,0.08021306991577148,0.12384551763534546,0.19855135679244995,0.804848313331604,0.7839022278785706,0.058028075844049454,0.195151686668396,2.5e-05
