epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.9155765175819397,0.49124372005462646,0.34871652722358704,0.3720109164714813,0.060641709715127945,0.10519910603761673,0.05645434185862541,1.1060835123062134
1,0.9837356209754944,0.7327821254730225,0.595085620880127,0.1919213831424713,0.5825192332267761,0.19663365185260773,0.1114305928349495,0.7111147046089172
2,0.9883617758750916,0.801304280757904,0.6804844737052917,0.14265261590480804,0.8796396851539612,0.3999429941177368,0.2565861642360687,0.45947811007499695
3,0.9898696541786194,0.829964816570282,0.7217939496040344,0.12221922725439072,0.7366204261779785,0.278110146522522,0.16621913015842438,0.6102364659309387
4,0.991385281085968,0.8579716682434082,0.7616613507270813,0.1021096333861351,0.706902265548706,0.26028338074684143,0.1538655161857605,0.6382045149803162
5,0.9920017123222351,0.8725694417953491,0.7838020324707031,0.09172815084457397,0.8610591888427734,0.40664607286453247,0.2642541527748108,0.4625723958015442
6,0.9930049180984497,0.8913290500640869,0.8120332956314087,0.0782771185040474,0.759113609790802,0.29779112339019775,0.18042613565921783,0.5811678171157837
7,0.9935279488563538,0.9054389595985413,0.8307397365570068,0.06825536489486694,0.9209861159324646,0.513910174369812,0.3569174110889435,0.362991064786911
8,0.9936345815658569,0.906204879283905,0.8360158205032349,0.06770404428243637,0.9285051822662354,0.5208128690719604,0.3617037236690521,0.3534717261791229
9,0.9939722418785095,0.9133939146995544,0.8458693027496338,0.06257518380880356,0.8692684173583984,0.424268513917923,0.27896648645401,0.4449455440044403
10,0.9942358136177063,0.9230524897575378,0.8599374294281006,0.05575936660170555,0.8588920831680298,0.407935231924057,0.2657320201396942,0.4639718234539032
11,0.9944172501564026,0.9263207912445068,0.8667855858802795,0.05341948941349983,0.9045355319976807,0.4915156960487366,0.3376169502735138,0.38496795296669006
12,0.9946614503860474,0.933380126953125,0.878302276134491,0.04839428514242172,0.9144505262374878,0.5177692174911499,0.36188504099845886,0.3641996383666992
13,0.9945374727249146,0.9307244420051575,0.8734094500541687,0.050319936126470566,0.9044128656387329,0.4962475001811981,0.3421759307384491,0.3816372752189636
14,0.9948972463607788,0.936761736869812,0.884131133556366,0.045965369790792465,0.9392696619033813,0.5867067575454712,0.42784619331359863,0.3046833574771881
15,0.9947764873504639,0.9363902807235718,0.883618175983429,0.04629884287714958,0.9479387402534485,0.5762031674385071,0.4127894639968872,0.30803659558296204
16,0.9948874711990356,0.9400991797447205,0.8890583515167236,0.043659359216690063,0.9394426941871643,0.5707611441612244,0.40925976634025574,0.31441032886505127
17,0.9949216246604919,0.9394081830978394,0.8890113830566406,0.04415072128176689,0.8263115286827087,0.36711084842681885,0.23268194496631622,0.5058683156967163
18,0.9951502084732056,0.94334876537323,0.8950414657592773,0.04130587354302406,0.89048832654953,0.4691174030303955,0.31774720549583435,0.40759631991386414
19,0.9951232075691223,0.9403871297836304,0.8931849598884583,0.043400317430496216,0.913987934589386,0.5265166759490967,0.37002402544021606,0.3598731756210327
20,0.9952980875968933,0.9488196969032288,0.9039633274078369,0.03742070496082306,0.9295192956924438,0.5398319363594055,0.3810134828090668,0.3373042643070221
21,0.9952130913734436,0.9484979510307312,0.9029812216758728,0.03769395127892494,0.8398250937461853,0.3862415552139282,0.24832701683044434,0.4854779839515686
22,0.9952925443649292,0.9504300951957703,0.906347930431366,0.036317624151706696,0.8325768709182739,0.37749969959259033,0.2412838488817215,0.4937751889228821
