image,dilution,dilution_label,tile_idx,position_y,position_x,density_threshold_0.2,density_threshold_0.5,density_threshold_0.8,density_threshold_0.95,density_clahe_otsu_pred,density_clahe_otsu_orig
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,24,1536,1536,0.049045563,0.013889313,0.0008430481,0.0,0.04593658447265625,0.028778076171875
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,25,1536,2048,0.03753662,0.012031555,0.0007095337,0.0,0.0345611572265625,0.027950286865234375
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,26,1536,2560,0.049556732,0.017654419,0.001499176,0.0,0.047542572021484375,0.03949737548828125
1280x_2025-05-16_00-59-00_002.tif,1280,1280x,27,1536,3072,0.06393814,0.024147034,0.0017776489,0.0,0.06462860107421875,0.055908203125
160x_2025-05-15_02-05-00.tif,160,160x,0,0,0,0.6980667,0.34750748,0.106472015,0.0016098022,0.46880340576171875,0.3269767761230469
160x_2025-05-15_02-05-00.tif,160,160x,1,0,512,0.6435356,0.2749977,0.075969696,0.0009536743,0.4459228515625,0.2939453125
160x_2025-05-15_02-05-00.tif,160,160x,2,0,1024,0.6049919,0.2569847,0.06590271,0.0009765625,0.43927001953125,0.283599853515625
160x_2025-05-15_02-05-00.tif,160,160x,3,0,1536,0.61151505,0.28108597,0.07178879,0.00035858154,0.44611358642578125,0.2939720153808594
160x_2025-05-15_02-05-00.tif,160,160x,4,0,2048,0.62046814,0.30409622,0.06820679,0.00020980835,0.45291900634765625,0.3108863830566406
160x_2025-05-15_02-05-00.tif,160,160x,5,0,2560,0.6562805,0.34560013,0.08000946,0.000118255615,0.4624061584472656,0.3357276916503906
160x_2025-05-15_02-05-00.tif,160,160x,6,0,3072,0.6932411,0.38965607,0.09077835,4.9591064e-05,0.47049713134765625,0.4084625244140625
160x_2025-05-15_02-05-00.tif,160,160x,7,512,0,0.67014694,0.28817368,0.06933975,0.00049591064,0.445404052734375,0.3111763000488281
160x_2025-05-15_02-05-00.tif,160,160x,8,512,512,0.626812,0.25078583,0.06433487,0.0017700195,0.4320487976074219,0.2882347106933594
160x_2025-05-15_02-05-00.tif,160,160x,9,512,1024,0.5638771,0.2132721,0.04824829,0.000541687,0.416290283203125,0.2690544128417969
160x_2025-05-15_02-05-00.tif,160,160x,10,512,1536,0.5745697,0.23557281,0.049819946,0.00035095215,0.4431304931640625,0.2881011962890625
160x_2025-05-15_02-05-00.tif,160,160x,11,512,2048,0.60948944,0.26622772,0.05526352,0.00018692017,0.45581817626953125,0.30364227294921875
160x_2025-05-15_02-05-00.tif,160,160x,12,512,2560,0.6574936,0.31155396,0.06735611,0.0001335144,0.4655876159667969,0.3285255432128906
160x_2025-05-15_02-05-00.tif,160,160x,13,512,3072,0.75112915,0.43457794,0.11880875,0.00019836426,0.4916191101074219,0.39292144775390625
