image,dilution,dilution_label,tile_idx,position_y,position_x,density_threshold_0.2,density_threshold_0.5,density_threshold_0.8,density_threshold_0.95,density_clahe_otsu_pred,density_clahe_otsu_orig
160x_2025-05-15_02-05-00.tif,160,160x,25,1536,2048,0.573082,0.22298431,0.033008575,0.00025177002,0.5780372619628906,0.30200958251953125
160x_2025-05-15_02-05-00.tif,160,160x,26,1536,2560,0.59573364,0.2539444,0.046138763,0.00019073486,0.5621871948242188,0.320709228515625
160x_2025-05-15_02-05-00.tif,160,160x,27,1536,3072,0.71356964,0.3690071,0.09175491,0.0007324219,0.5144996643066406,0.3889961242675781
20x_2025-05-15_02-05-00.tif,20,20x,0,0,0,0.9296951,0.8110161,0.53915024,0.11294174,0.3915596008300781,0.5663337707519531
20x_2025-05-15_02-05-00.tif,20,20x,1,0,512,0.9173584,0.8181839,0.6085777,0.2011261,0.35816192626953125,0.5708160400390625
20x_2025-05-15_02-05-00.tif,20,20x,2,0,1024,0.9190903,0.8202095,0.60303116,0.19231415,0.3615379333496094,0.5626487731933594
20x_2025-05-15_02-05-00.tif,20,20x,3,0,1536,0.9162712,0.8090172,0.5686264,0.15295029,0.3829193115234375,0.5652694702148438
20x_2025-05-15_02-05-00.tif,20,20x,4,0,2048,0.9090195,0.7991257,0.5455551,0.12632751,0.389739990234375,0.5673484802246094
20x_2025-05-15_02-05-00.tif,20,20x,5,0,2560,0.92871475,0.80747604,0.50154877,0.06862259,0.40821075439453125,0.5898323059082031
20x_2025-05-15_02-05-00.tif,20,20x,6,0,3072,0.9204025,0.76146317,0.37769318,0.025985718,0.4478759765625,0.5721435546875
20x_2025-05-15_02-05-00.tif,20,20x,7,512,0,0.90919113,0.8030586,0.5574951,0.13095474,0.3832206726074219,0.5521202087402344
20x_2025-05-15_02-05-00.tif,20,20x,8,512,512,0.90133286,0.80524826,0.5985222,0.18509293,0.35913848876953125,0.5478706359863281
20x_2025-05-15_02-05-00.tif,20,20x,9,512,1024,0.90125275,0.80259323,0.59640884,0.17484665,0.35921478271484375,0.5539779663085938
20x_2025-05-15_02-05-00.tif,20,20x,10,512,1536,0.9054909,0.80319977,0.5781441,0.14620209,0.3671455383300781,0.5573997497558594
20x_2025-05-15_02-05-00.tif,20,20x,11,512,2048,0.91194534,0.7995453,0.5306549,0.087184906,0.3914527893066406,0.5645027160644531
20x_2025-05-15_02-05-00.tif,20,20x,12,512,2560,0.9132614,0.7875595,0.48867798,0.06555557,0.4159507751464844,0.5713233947753906
20x_2025-05-15_02-05-00.tif,20,20x,13,512,3072,0.9034996,0.759346,0.4186325,0.04011154,0.4413337707519531,0.5643424987792969
20x_2025-05-15_02-05-00.tif,20,20x,14,1024,0,0.8903961,0.78673553,0.5410156,0.119693756,0.3905601501464844,0.53790283203125
20x_2025-05-15_02-05-00.tif,20,20x,15,1024,512,0.8906708,0.789814,0.56967926,0.15339279,0.373565673828125,0.5461959838867188
20x_2025-05-15_02-05-00.tif,20,20x,16,1024,1024,0.891552,0.7923317,0.5760231,0.13827515,0.3659400939941406,0.5509300231933594
20x_2025-05-15_02-05-00.tif,20,20x,17,1024,1536,0.90047073,0.7979927,0.55267334,0.09076309,0.37119293212890625,0.5703773498535156
20x_2025-05-15_02-05-00.tif,20,20x,18,1024,2048,0.90097046,0.78697586,0.5161896,0.07049942,0.393463134765625,0.5608406066894531
20x_2025-05-15_02-05-00.tif,20,20x,19,1024,2560,0.8995819,0.7719574,0.45503235,0.04638672,0.4196434020996094,0.5562705993652344
20x_2025-05-15_02-05-00.tif,20,20x,20,1024,3072,0.89559937,0.7504463,0.41080856,0.03967285,0.44306182861328125,0.5531959533691406
20x_2025-05-15_02-05-00.tif,20,20x,21,1536,0,0.8887253,0.76849747,0.45995712,0.064453125,0.4141693115234375,0.5438575744628906
20x_2025-05-15_02-05-00.tif,20,20x,22,1536,512,0.8598747,0.753273,0.52760315,0.1208992,0.3941650390625,0.5317955017089844
20x_2025-05-15_02-05-00.tif,20,20x,23,1536,1024,0.86787796,0.76804733,0.5502205,0.12434387,0.3790283203125,0.5435676574707031
20x_2025-05-15_02-05-00.tif,20,20x,24,1536,1536,0.8768234,0.77160263,0.53442,0.09314346,0.3856391906738281,0.5475921630859375
20x_2025-05-15_02-05-00.tif,20,20x,25,1536,2048,0.8691559,0.7522354,0.4831848,0.06269455,0.4091949462890625,0.5353507995605469
20x_2025-05-15_02-05-00.tif,20,20x,26,1536,2560,0.8694649,0.7394638,0.4213066,0.040534973,0.4322013854980469,0.5403861999511719
20x_2025-05-15_02-05-00.tif,20,20x,27,1536,3072,0.87726974,0.716095,0.3548317,0.025215149,0.4616127014160156,0.5346221923828125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,0,0,0,0.01928711,0.0055236816,0.00025177002,0.0,0.9825515747070312,0.2943534851074219
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,1,0,512,0.0077934265,0.0026893616,0.0002861023,0.0,0.693328857421875,0.4894866943359375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,2,0,1024,0.006706238,0.0026741028,0.0004043579,0.0,0.7197074890136719,0.4640960693359375
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,3,0,1536,0.008136749,0.003353119,0.00051498413,0.0,0.9650955200195312,0.3923797607421875
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,4,0,2048,0.009765625,0.0035209656,0.0005340576,0.0,0.7379493713378906,0.3982086181640625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,5,0,2560,0.008960724,0.0021400452,0.0001373291,0.0,0.6315803527832031,0.4859580993652344
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,6,0,3072,0.015007019,0.002708435,3.0517578e-05,0.0,0.5997657775878906,0.2818145751953125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,7,512,0,0.015850067,0.003025055,0.0001373291,0.0,0.7195281982421875,0.47833251953125
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,8,512,512,0.0085372925,0.0027313232,0.0002670288,0.0,0.7230186462402344,0.38150787353515625
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,9,512,1024,0.0082092285,0.0029029846,0.00032043457,0.0,0.6559524536132812,0.5034828186035156
2560x_2025-05-16_00-59-00_002.tif,2560,2560x,10,512,1536,0.0072135925,0.002670288,0.0004196167,0.0,0.7905426025390625,0.4865684509277344
