epoch,accuracy,dice_coef,jacard_coef,loss,val_accuracy,val_dice_coef,val_jacard_coef,val_loss
0,0.7562836408615112,0.23769629001617432,0.13913799822330475,0.5634123086929321,0.057257357984781265,0.10593229532241821,0.05663079023361206,1.09809410572052
1,0.9355737566947937,0.4062868654727936,0.2609556317329407,0.43165120482444763,0.0774531289935112,0.10724890232086182,0.057391367852687836,1.068403959274292
2,0.9626706838607788,0.5091959834098816,0.3486466109752655,0.3532243072986603,0.06254730373620987,0.10658511519432068,0.05699971690773964,1.0937411785125732
3,0.9746897220611572,0.5892468690872192,0.42314255237579346,0.29404526948928833,0.05850739777088165,0.10609592497348785,0.05672028660774231,1.1050570011138916
4,0.9790307879447937,0.6338381171226501,0.4700714647769928,0.2617816627025604,0.05847269669175148,0.10608122497797012,0.0567118301987648,1.1061302423477173
5,0.9816173315048218,0.6626265645027161,0.5034271478652954,0.24104461073875427,0.05808921530842781,0.10602416843175888,0.056679174304008484,1.1078675985336304
6,0.9835578799247742,0.6864325404167175,0.5304110646247864,0.22388286888599396,0.057641372084617615,0.1059819906949997,0.05665525794029236,1.1087929010391235
7,0.9851305484771729,0.7108344435691833,0.5570127367973328,0.20642425119876862,0.057358041405677795,0.1059417724609375,0.056632403284311295,1.1096378564834595
8,0.9861029386520386,0.7261989116668701,0.5763267278671265,0.19542382657527924,0.05910815671086311,0.10607331246137619,0.05670691281557083,1.1075540781021118
9,0.9868762493133545,0.7389175295829773,0.593262255191803,0.18639056384563446,0.057674385607242584,0.10597687214612961,0.056652143597602844,1.1091629266738892
