loss,accuracy,jacard_coef,dice_coef,val_loss,val_accuracy,val_jacard_coef,val_dice_coef,lr
0.06411062180995941,0.3484536409378052,0.10320325195789337,0.18556326627731323,0.04396435245871544,0.1541585922241211,0.08412931114435196,0.15449000895023346,5e-05
0.05316848307847977,0.3381792902946472,0.10201624035835266,0.18195389211177826,0.036713339388370514,0.8409948348999023,0.08512714505195618,0.15618136525154114,5e-05
0.04915517941117287,0.3400576412677765,0.1035686582326889,0.18642766773700714,0.038267530500888824,0.8533620834350586,0.11489428579807281,0.20592904090881348,5e-05
0.047457702457904816,0.39485523104667664,0.1031508669257164,0.18420028686523438,0.039006851613521576,0.8964500427246094,0.08554898202419281,0.15712571144104004,5e-05
0.046456851065158844,0.4077812731266022,0.10102065652608871,0.18020352721214294,0.03090074472129345,0.9165549278259277,0.06794069707393646,0.1257225126028061,5e-05
0.047348324209451675,0.36152005195617676,0.10646064579486847,0.19041314721107483,0.039625123143196106,0.8554039001464844,0.11654511094093323,0.2086733877658844,5e-05
0.04607785865664482,0.39852213859558105,0.09978923946619034,0.17997176945209503,0.03911541774868965,0.8579072952270508,0.11318296939134598,0.20180553197860718,5e-05
0.045015111565589905,0.474259614944458,0.09834321588277817,0.1772342473268509,0.035648882389068604,0.8751764297485352,0.10018923878669739,0.18203642964363098,5e-05
0.045000869780778885,0.4332561492919922,0.10208912938833237,0.18429145216941833,0.034076422452926636,0.8898124694824219,0.08570776879787445,0.15447954833507538,5e-05
0.04504222795367241,0.4556187689304352,0.1000927984714508,0.1797623485326767,0.03837565332651138,0.8547072410583496,0.11356452852487564,0.1996161788702011,5e-05
0.04435053840279579,0.4679054319858551,0.10203811526298523,0.18331773579120636,0.03874135762453079,0.8671970367431641,0.10584785044193268,0.19083568453788757,2.5e-05
0.04602370038628578,0.43988630175590515,0.10311923921108246,0.18451574444770813,0.03656885772943497,0.8776431083679199,0.09682101011276245,0.17603519558906555,2.5e-05
0.04542800411581993,0.45017918944358826,0.10329797863960266,0.18280752003192902,0.037050507962703705,0.8933930397033691,0.08101087063550949,0.14672166109085083,2.5e-05
0.04476110264658928,0.47461023926734924,0.09869880974292755,0.17701414227485657,0.038995519280433655,0.8884744644165039,0.08328225463628769,0.1537388563156128,2.5e-05
0.04520539566874504,0.4307537078857422,0.10781130194664001,0.1914016455411911,0.04272158443927765,0.8392853736877441,0.0927858054637909,0.16881021857261658,2.5e-05
0.044737860560417175,0.42648690938949585,0.10336044430732727,0.1846129298210144,0.04244612157344818,0.8314065933227539,0.11051389575004578,0.19861076772212982,1.25e-05
0.04450850188732147,0.4624980390071869,0.10364485532045364,0.1850607693195343,0.04107494652271271,0.876286506652832,0.08798547089099884,0.15865732729434967,1.25e-05
0.04423262178897858,0.4860871434211731,0.10445325076580048,0.1872454583644867,0.04014189541339874,0.8673882484436035,0.1000886932015419,0.18106552958488464,1.25e-05
0.04372989758849144,0.5066846013069153,0.1076836884021759,0.19352295994758606,0.03910375386476517,0.8631978034973145,0.10295327752828598,0.18464434146881104,1.25e-05
