loss,accuracy,jacard_coef,dice_coef,val_loss,val_accuracy,val_jacard_coef,val_dice_coef,lr
0.795251727104187,0.5269684195518494,0.11579087376594543,0.20600634813308716,0.8527930974960327,0.9076781272888184,0.07979907095432281,0.14720693230628967,1e-04
0.7823354005813599,0.5587377548217773,0.12485440820455551,0.21766456961631775,0.8913481831550598,0.8720569610595703,0.05753813683986664,0.10865180194377899,1e-04
0.7690209746360779,0.5474766492843628,0.131114661693573,0.23010246455669403,0.9566978812217712,0.868098258972168,0.02213023230433464,0.04330212622880936,1e-04
0.777509868144989,0.5566037893295288,0.12800507247447968,0.22341853380203247,0.9611388444900513,0.9052705764770508,0.01981872320175171,0.03886117786169052,1e-04
0.7909977436065674,0.5464392304420471,0.11958401650190353,0.21056216955184937,0.9489074945449829,0.9239163398742676,0.026229221373796463,0.05109249800443649,1e-04
0.7708183526992798,0.5960366725921631,0.13150955736637115,0.2291816920042038,0.9064404368400574,0.8666281700134277,0.04907606542110443,0.09355956315994263,1e-04
0.7545364499092102,0.5868520140647888,0.13972942531108856,0.24274681508541107,0.8768832683563232,0.8691778182983398,0.0657171756029129,0.12311676144599915,5e-05
0.7561535239219666,0.5901550054550171,0.13656802475452423,0.2368137389421463,0.9039944410324097,0.8863744735717773,0.05043131113052368,0.09600555151700974,5e-05
0.7539787292480469,0.5942471027374268,0.13928014039993286,0.2427598387002945,0.8842637538909912,0.9008598327636719,0.062142256647348404,0.11573623865842819,5e-05
0.7703767418861389,0.5916977524757385,0.12986062467098236,0.22721219062805176,0.8542218804359436,0.8650374412536621,0.07944773137569427,0.1457781195640564,5e-05
0.7591238617897034,0.626043438911438,0.13789746165275574,0.23983994126319885,0.8625555038452148,0.879523754119873,0.07388271391391754,0.13744449615478516,5e-05
0.7566985487937927,0.6035205721855164,0.1392938792705536,0.2424345314502716,0.8788630366325378,0.8905138969421387,0.0645313709974289,0.12113697081804276,2.5e-05
0.7908087968826294,0.5878244042396545,0.12077920883893967,0.21131841838359833,0.8840501308441162,0.9078402519226074,0.06239102780818939,0.11594986915588379,2.5e-05
0.7661295533180237,0.5945109724998474,0.13363806903362274,0.23212043941020966,0.8854514360427856,0.9083514213562012,0.06075700744986534,0.11454854905605316,2.5e-05
0.7767247557640076,0.5904968976974487,0.12989799678325653,0.22659267485141754,0.8742070198059082,0.8964428901672363,0.06731593608856201,0.1257929503917694,2.5e-05
0.7645189166069031,0.5969818234443665,0.13819381594657898,0.2395528107881546,0.8574863076210022,0.8748083114624023,0.07679879665374756,0.14251366257667542,2.5e-05
0.7625219225883484,0.5892075896263123,0.1370750516653061,0.23716729879379272,0.8787740468978882,0.9001884460449219,0.06519673019647598,0.12122592329978943,1.25e-05
0.7570078372955322,0.5921898484230042,0.13995620608329773,0.24299220740795135,0.861309289932251,0.8868856430053711,0.07468428462743759,0.1386907398700714,1.25e-05
0.7517361640930176,0.6164634227752686,0.1427444964647293,0.24797584116458893,0.8595186471939087,0.8816623687744141,0.0759894922375679,0.1404813826084137,1.25e-05
0.7757389545440674,0.5609917044639587,0.1313980668783188,0.22824625670909882,0.8845894932746887,0.9133691787719727,0.06135428696870804,0.11541049182415009,1.25e-05
0.7484100461006165,0.5752025246620178,0.14616703987121582,0.25286000967025757,0.8938995003700256,0.9239163398742676,0.056330204010009766,0.10610051453113556,1.25e-05
